RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
Record Fps,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chisel_z,chisel_x,chisel_y,chisel_w,chisel_Z,chisel_X,chisel_Y,gripper_z,gripper_x,gripper_y,gripper_w,gripper_Z,gripper_X,gripper_Y,battery_z,battery_x,battery_y,battery_w,battery_Z,battery_X,battery_Y,A2_Z,A2_X,A2_Y,A1_Z,A1_X,A1_Y,A3_Z,A3_X,A3_Y,B2_Z,B2_X,B2_Y,B3_Z,B3_X,B3_Y,C1_Z,C1_X,C1_Y,C2_Z,C2_X,C2_Y,C3_Z,C3_X,C3_Y,B1_Z,B1_X,B1_Y
-0.913505,-0.013912,0.022057,-0.40599,-0.077731,0.140831,0.243403,-0.831754,-0.251826,-0.036658,-0.493382,-0.27357,0.242667,0.219527,-0.0005,0.000045,0.000051,-1,0.03888,0.138213,0.300237,0.198046,0.12895,0.298363,0.197841,0.130593,0.380908,0.196126,0.128036,0.218778,0.039437,0.127798,0.299055,0.039013,0.133619,0.223664,-0.107333,0.13563,0.378147,-0.107027,0.142898,0.299176,-0.105486,0.157154,0.227806,0.03917,0.124973,0.380421
-0.913463,-0.0139,0.022013,-0.406088,-0.077734,0.14094,0.243272,-0.831722,-0.252074,-0.036074,-0.493351,-0.273064,0.242536,0.219505,-0.000503,0.000057,0.000053,-1,0.03887,0.138223,0.300217,0.19803,0.128949,0.298341,0.197824,0.130588,0.380889,0.196111,0.12804,0.218766,0.039421,0.127816,0.299033,0.03901,0.133653,0.223641,-0.107356,0.135628,0.378124,-0.107037,0.142904,0.299158,-0.105509,0.157136,0.227781,0.039151,0.124983,0.380396
-0.91341,-0.013861,0.021988,-0.406209,-0.077726,0.141068,0.243157,-0.831785,-0.252146,-0.035461,-0.493254,-0.272605,0.242382,0.219473,-0.000469,-0.000004,0.000024,-1,0.038846,0.138224,0.300179,0.198029,0.128957,0.298321,0.197821,0.130596,0.38087,0.19612,0.128059,0.218729,0.039423,0.127841,0.299009,0.039026,0.133674,0.223613,-0.107352,0.135646,0.3781,-0.107032,0.142918,0.299134,-0.105497,0.157162,0.22775,0.039154,0.124998,0.380387
-0.913357,-0.013879,0.021983,-0.406329,-0.077704,0.141169,0.24308,-0.831788,-0.252392,-0.034754,-0.493173,-0.272075,0.242259,0.219464,-0.000449,-0.000014,0.00003,-1,0.03884,0.138213,0.300178,0.19804,0.128954,0.29831,0.197815,0.130596,0.380882,0.196119,0.128038,0.218718,0.039408,0.12784,0.299015,0.039018,0.133656,0.223609,-0.107339,0.135628,0.378082,-0.107037,0.14293,0.299131,-0.105489,0.157177,0.227745,0.039137,0.124999,0.38039
-0.913263,-0.013957,0.02197,-0.406539,-0.07765,0.141306,0.243051,-0.832011,-0.252613,-0.033985,-0.492737,-0.271527,0.242054,0.219365,-0.000523,0.000034,0.000055,-1,0.038858,0.138247,0.300192,0.198064,0.128955,0.298298,0.197819,0.130605,0.380887,0.196155,0.128056,0.218699,0.039423,0.127832,0.299017,0.039034,0.133642,0.223606,-0.107314,0.135655,0.378068,-0.107033,0.142968,0.299143,-0.105459,0.15722,0.227735,0.039138,0.125,0.380399
-0.913204,-0.013967,0.022054,-0.406667,-0.07762,0.141398,0.243033,-0.832263,-0.252651,-0.033268,-0.49234,-0.271074,0.24181,0.219299,-0.000742,0.00005,0.000015,-1,0.038879,0.138352,0.300205,0.198076,0.128957,0.298302,0.19782,0.130606,0.38091,0.196155,0.128048,0.218715,0.039416,0.127831,0.299039,0.039048,0.133629,0.223601,-0.107312,0.135641,0.378077,-0.10704,0.142988,0.29917,-0.105441,0.157247,0.227749,0.039131,0.12501,0.380413
-0.91315,-0.014156,0.021938,-0.406788,-0.07755,0.141489,0.243035,-0.832503,-0.252749,-0.032584,-0.49193,-0.270582,0.241563,0.219248,-0.00079,0.000054,0.000013,-1,0.038879,0.138385,0.300223,0.198094,0.128978,0.298314,0.197815,0.130615,0.380931,0.196179,0.128051,0.218719,0.039419,0.12782,0.299063,0.039073,0.13363,0.223605,-0.107291,0.135657,0.37808,-0.107038,0.143019,0.299184,-0.105417,0.157314,0.227772,0.039126,0.125012,0.380434
-0.913114,-0.014252,0.021921,-0.406866,-0.077514,0.141536,0.243063,-0.832875,-0.252768,-0.031175,-0.491382,-0.270034,0.241213,0.219087,-0.000484,0.00003,0.00006,-1,0.038845,0.138232,0.300258,0.198089,0.128958,0.298341,0.197811,0.130619,0.380974,0.19618,0.12805,0.218752,0.039405,0.127822,0.29909,0.03906,0.133625,0.223628,-0.107302,0.135651,0.378105,-0.107047,0.143028,0.299216,-0.10518,0.157628,0.227768,0.039113,0.125005,0.380462
-0.913082,-0.014532,0.021681,-0.406939,-0.077429,0.141582,0.243082,-0.833105,-0.253144,-0.030646,-0.49083,-0.269425,0.240996,0.219,-0.00055,0.000022,0.000042,-1,0.038853,0.138268,0.300254,0.198106,0.128965,0.298334,0.197813,0.130632,0.380975,0.196179,0.128047,0.21875,0.039409,0.127819,0.299098,0.039078,0.133659,0.223633,-0.107292,0.135681,0.378109,-0.107044,0.143043,0.299225,-0.105175,0.157663,0.227777,0.039116,0.125015,0.380463
-0.913085,-0.014685,0.021473,-0.406939,-0.077395,0.14159,0.243096,-0.833013,-0.253259,-0.030235,-0.490954,-0.26894,0.240851,0.219122,-0.00058,0.000021,0.000046,-1,0.03885,0.138281,0.300255,0.198093,0.128968,0.298336,0.197808,0.13063,0.380969,0.196173,0.128055,0.218749,0.039405,0.127847,0.299099,0.039074,0.133695,0.223627,-0.107294,0.13568,0.378107,-0.107042,0.143061,0.299225,-0.105184,0.157692,0.227779,0.03912,0.125033,0.38046
-0.913095,-0.014893,0.021214,-0.406923,-0.077338,0.141599,0.243113,-0.83288,-0.253391,-0.029892,-0.491132,-0.268425,0.240724,0.219255,-0.000804,-0.000021,-0.000019,-1,0.038856,0.138414,0.300217,0.198089,0.128992,0.298325,0.197813,0.130649,0.380942,0.196174,0.128081,0.218729,0.039413,0.127871,0.299083,0.039084,0.133739,0.223616,-0.107297,0.135688,0.378101,-0.107033,0.143079,0.299208,-0.105179,0.157724,0.227766,0.03913,0.125039,0.380442
-0.913153,-0.015019,0.021007,-0.406799,-0.077303,0.141554,0.24314,-0.832738,-0.25373,-0.029562,-0.491217,-0.267847,0.240595,0.219402,-0.000784,0.000043,0.000017,-1,0.038866,0.138403,0.300236,0.198069,0.128997,0.298335,0.197811,0.130645,0.380934,0.196149,0.128089,0.21874,0.039406,0.127894,0.299077,0.039068,0.133762,0.223615,-0.107314,0.135702,0.378108,-0.107044,0.143081,0.299203,-0.105195,0.157745,0.227769,0.03913,0.12506,0.380438
-0.913208,-0.015119,0.020863,-0.406678,-0.077244,0.141497,0.24318,-0.832972,-0.254033,-0.029076,-0.490693,-0.267258,0.240322,0.219353,-0.000514,-0.000024,0.000014,-1,0.038839,0.138279,0.300221,0.198058,0.128998,0.298336,0.197813,0.130644,0.380927,0.196146,0.1281,0.218745,0.03941,0.127902,0.299073,0.039065,0.133786,0.223623,-0.107318,0.135705,0.378116,-0.107039,0.143084,0.299197,-0.105204,0.157739,0.227766,0.039135,0.125057,0.380435
-0.913292,-0.015162,0.020725,-0.406494,-0.077201,0.141404,0.243241,-0.833,-0.254197,-0.028622,-0.490587,-0.266733,0.240095,0.21944,-0.000545,0.000036,0.000043,-1,0.038851,0.138271,0.300245,0.198052,0.128985,0.298356,0.197816,0.130631,0.380926,0.196127,0.12808,0.218761,0.039415,0.127886,0.299084,0.039049,0.133782,0.223636,-0.107335,0.135684,0.37814,-0.107041,0.143062,0.299204,-0.105212,0.15772,0.227777,0.039131,0.125044,0.38044
-0.91337,-0.015094,0.020713,-0.406323,-0.077155,0.141325,0.243306,-0.833141,-0.254534,-0.028053,-0.490206,-0.266119,0.23985,0.219436,-0.000738,-0.000005,-0.000013,-1,0.038861,0.138372,0.300229,0.19805,0.128984,0.298359,0.197828,0.13062,0.380928,0.196127,0.128074,0.218779,0.039425,0.127881,0.29908,0.039051,0.13378,0.223647,-0.107332,0.1357,0.37814,-0.10703,0.143056,0.299202,-0.105203,0.157709,0.227783,0.039142,0.125026,0.380442
-0.91348,-0.014992,0.020774,-0.406076,-0.07711,0.141206,0.243386,-0.833285,-0.254917,-0.027631,-0.489786,-0.265508,0.239597,0.219448,-0.000548,0.000041,0.000052,-1,0.038863,0.138258,0.300257,0.198039,0.128975,0.298375,0.197827,0.130618,0.380927,0.196114,0.128062,0.218788,0.039427,0.127872,0.299085,0.03904,0.133742,0.22366,-0.107332,0.135674,0.37815,-0.107032,0.14304,0.299206,-0.105202,0.157689,0.227785,0.039142,0.12503,0.380447
-0.913619,-0.014798,0.020869,-0.405766,-0.077071,0.141101,0.243446,-0.833469,-0.255212,-0.02732,-0.489336,-0.264931,0.239347,0.219466,-0.000541,0.000044,0.000054,-1,0.038867,0.138266,0.300255,0.198047,0.128977,0.298373,0.197832,0.130631,0.380928,0.19612,0.128065,0.218794,0.03943,0.127868,0.299083,0.03904,0.133738,0.223658,-0.107332,0.135696,0.378159,-0.107024,0.143033,0.299212,-0.105195,0.157687,0.227781,0.039145,0.125033,0.380444
-0.913797,-0.014613,0.020946,-0.405368,-0.077038,0.140966,0.243514,-0.83333,-0.255598,-0.027121,-0.489383,-0.264354,0.239226,0.21966,-0.000783,0.000061,0.000024,-1,0.038877,0.138395,0.300258,0.198033,0.12899,0.298376,0.197832,0.130634,0.380933,0.196113,0.12808,0.218798,0.039414,0.127874,0.299088,0.039026,0.133719,0.223665,-0.107341,0.135701,0.37816,-0.107039,0.143039,0.299214,-0.105214,0.15766,0.227779,0.039135,0.125035,0.380447
-0.913964,-0.014331,0.021069,-0.404994,-0.077021,0.14084,0.243584,-0.833467,-0.256094,-0.02677,-0.488908,-0.263701,0.239004,0.219681,-0.000523,0.000048,0.000045,-1,0.038853,0.138285,0.300265,0.19803,0.129004,0.298379,0.197819,0.130641,0.380943,0.196108,0.128082,0.218807,0.03942,0.127877,0.299092,0.039025,0.133704,0.223666,-0.107321,0.13571,0.378162,-0.107042,0.143029,0.29922,-0.105203,0.157652,0.227782,0.039139,0.125039,0.380455
-0.914109,-0.014124,0.021198,-0.404669,-0.077006,0.140725,0.243687,-0.833453,-0.256394,-0.026345,-0.488799,-0.263127,0.238818,0.219836,-0.000796,0.000065,0.000011,-1,0.038857,0.138421,0.30028,0.198023,0.129008,0.298395,0.197797,0.130642,0.380966,0.196105,0.128088,0.218819,0.039403,0.127879,0.29912,0.039012,0.133678,0.223686,-0.107334,0.135715,0.378174,-0.10706,0.143006,0.299241,-0.105218,0.157609,0.227799,0.039115,0.125038,0.380476
-0.914226,-0.013863,0.021423,-0.404399,-0.07697,0.140626,0.243785,-0.833728,-0.256742,-0.025872,-0.488173,-0.262513,0.23854,0.219809,-0.000564,0.000041,0.000052,-1,0.038835,0.1383,0.300284,0.198038,0.128998,0.29839,0.197794,0.130649,0.380972,0.196119,0.128082,0.218811,0.0394,0.127874,0.299128,0.039015,0.133651,0.223687,-0.107317,0.135705,0.37817,-0.107061,0.143,0.299246,-0.105214,0.157579,0.227792,0.039114,0.125043,0.380484
-0.914361,-0.013632,0.021702,-0.404088,-0.076928,0.140504,0.243877,-0.834085,-0.257149,-0.025421,-0.487371,-0.261892,0.238212,0.219728,-0.000565,0.000029,0.00006,-1,0.038825,0.138297,0.300278,0.198047,0.128989,0.298371,0.197791,0.13065,0.380977,0.196126,0.128065,0.218791,0.039384,0.127864,0.299133,0.03901,0.133634,0.223672,-0.107312,0.135684,0.378149,-0.107081,0.143002,0.299248,-0.105219,0.15756,0.227784,0.039105,0.125048,0.380488
-0.914513,-0.013598,0.0217,-0.403745,-0.076862,0.140399,0.243949,-0.834142,-0.257449,-0.025144,-0.487129,-0.261325,0.238008,0.219823,-0.000792,-0.000022,-0.000005,-1,0.038833,0.138417,0.30024,0.198066,0.128995,0.298341,0.197787,0.130649,0.38096,0.196142,0.12807,0.218751,0.039393,0.127876,0.299101,0.039039,0.133657,0.223642,-0.1073,0.135693,0.37811,-0.107067,0.143005,0.29923,-0.105215,0.157575,0.227762,0.03911,0.125057,0.380466
-0.914631,-0.013765,0.021627,-0.403477,-0.076765,0.140312,0.244044,-0.834335,-0.257892,-0.024695,-0.486587,-0.260705,0.237744,0.219821,-0.000549,-0.000044,0.000025,-1,0.038808,0.138299,0.30023,0.198063,0.128982,0.298327,0.197783,0.130662,0.380947,0.196141,0.128066,0.218733,0.039381,0.127875,0.299091,0.039036,0.133656,0.223616,-0.107303,0.135677,0.3781,-0.10707,0.143013,0.299218,-0.105217,0.15761,0.227758,0.039106,0.125062,0.380453
-0.914718,-0.013992,0.021445,-0.403281,-0.076663,0.140241,0.244155,-0.834544,-0.258469,-0.024374,-0.485939,-0.260017,0.237482,0.219775,-0.000809,-0.000023,-0.000003,-1,0.038835,0.13842,0.300208,0.198071,0.128974,0.298307,0.19779,0.130651,0.380933,0.196142,0.128065,0.218717,0.039395,0.127877,0.299067,0.039056,0.133674,0.223593,-0.107289,0.13568,0.378082,-0.107055,0.143032,0.299194,-0.105198,0.157686,0.227757,0.039116,0.125051,0.380434
-0.914793,-0.014368,0.021257,-0.403108,-0.076526,0.140164,0.244284,-0.835367,-0.259476,-0.024175,-0.483993,-0.259201,0.237078,0.219401,-0.00078,-0.000011,-0.00001,-1,0.038843,0.138387,0.300206,0.198068,0.128953,0.298308,0.197791,0.130628,0.380925,0.19614,0.128036,0.218715,0.039398,0.127855,0.299065,0.039053,0.133693,0.223607,-0.1073,0.135661,0.378079,-0.107047,0.143064,0.299196,-0.105191,0.157775,0.227768,0.039122,0.125037,0.380436
-0.914823,-0.014867,0.020979,-0.403036,-0.076359,0.140128,0.244428,-0.835557,-0.260269,-0.024106,-0.483242,-0.258451,0.236884,0.219373,-0.000834,0.000059,0.000025,-1,0.038873,0.13839,0.300216,0.198067,0.128936,0.298312,0.197809,0.130614,0.380919,0.196146,0.128028,0.218721,0.039415,0.127846,0.299054,0.039082,0.133717,0.223597,-0.1073,0.135651,0.378078,-0.107024,0.143108,0.299192,-0.105167,0.157922,0.227791,0.039131,0.125018,0.380424
-0.914846,-0.015513,0.020598,-0.402978,-0.076165,0.140105,0.244596,-0.834572,-0.259921,-0.023679,-0.485149,-0.258036,0.23688,0.220072,-0.000564,0.000045,0.000057,-1,0.038848,0.138252,0.300228,0.198061,0.128937,0.298332,0.197806,0.130606,0.380918,0.196127,0.12801,0.218743,0.039409,0.127843,0.299057,0.039091,0.133757,0.223604,-0.107312,0.13568,0.378097,-0.107014,0.1432,0.299204,-0.105416,0.157871,0.227899,0.039131,0.124996,0.380425
-0.914807,-0.016126,0.020331,-0.403057,-0.075945,0.140151,0.24478,-0.834502,-0.260415,-0.02335,-0.48502,-0.257383,0.236745,0.220193,-0.000508,0.000039,0.000048,-1,0.038849,0.138227,0.300221,0.198051,0.12895,0.298329,0.197816,0.1306,0.380915,0.196131,0.128027,0.218748,0.039416,0.127871,0.299055,0.039081,0.133834,0.22362,-0.107307,0.135714,0.37811,-0.106988,0.143318,0.299214,-0.105387,0.15812,0.227952,0.039134,0.125,0.380416
-0.914755,-0.016646,0.020074,-0.403167,-0.075754,0.140219,0.244969,-0.834452,-0.260943,-0.023061,-0.484837,-0.25671,0.236599,0.22032,-0.000493,0.000039,0.000045,-1,0.038853,0.13822,0.300224,0.198049,0.128948,0.298336,0.19782,0.13059,0.380914,0.196127,0.12804,0.218749,0.039419,0.12791,0.299046,0.039094,0.133961,0.223642,-0.107301,0.135744,0.378114,-0.106969,0.14346,0.299227,-0.105349,0.158407,0.227995,0.039137,0.125007,0.380418
-0.914664,-0.017081,0.01992,-0.403362,-0.075553,0.140336,0.245173,-0.836269,-0.262705,-0.02289,-0.480745,-0.255653,0.236025,0.219329,-0.000475,0.000046,0.000039,-1,0.038879,0.138204,0.300223,0.198071,0.128957,0.298338,0.197844,0.130596,0.380907,0.196156,0.128052,0.218754,0.039445,0.127946,0.299044,0.039151,0.134059,0.223632,-0.107272,0.135788,0.378111,-0.106922,0.143606,0.299246,-0.105279,0.158761,0.228051,0.039157,0.125021,0.38041
-0.914554,-0.017564,0.01969,-0.403603,-0.075343,0.140466,0.245398,-0.834451,-0.261919,-0.022679,-0.484331,-0.255389,0.236263,0.220511,-0.000487,0.00004,0.000031,-1,0.038888,0.138206,0.300243,0.198093,0.128955,0.298361,0.197864,0.130583,0.380921,0.196161,0.128066,0.218775,0.039453,0.127982,0.299066,0.039184,0.134207,0.223633,-0.107276,0.13581,0.37815,-0.106888,0.143782,0.299291,-0.105225,0.159115,0.228116,0.039164,0.125029,0.38043
-0.914416,-0.017899,0.019639,-0.403901,-0.075137,0.140642,0.245623,-0.835925,-0.263645,-0.022637,-0.480841,-0.254344,0.235801,0.219713,-0.000729,0.000056,0.000012,-1,0.038932,0.13832,0.300247,0.198111,0.128954,0.298378,0.197874,0.130583,0.380931,0.19618,0.12807,0.21879,0.039483,0.128035,0.299085,0.039169,0.134346,0.223699,-0.107254,0.13586,0.378168,-0.106858,0.143975,0.299326,-0.105152,0.159506,0.228186,0.039182,0.125049,0.380436
-0.914266,-0.018258,0.019541,-0.40423,-0.074931,0.140848,0.245838,-0.835851,-0.264302,-0.022493,-0.480617,-0.253646,0.235699,0.219816,-0.000733,0.00005,0.00001,-1,0.038934,0.138321,0.300255,0.198109,0.128947,0.298385,0.19789,0.130594,0.380932,0.196184,0.128075,0.218791,0.039487,0.128119,0.299097,0.039209,0.134477,0.223677,-0.107253,0.135881,0.378179,-0.106843,0.144204,0.299359,-0.1051,0.159869,0.228257,0.039185,0.125082,0.380439
-0.914128,-0.018538,0.019429,-0.404534,-0.074746,0.14108,0.246023,-0.834533,-0.263833,-0.022,-0.48318,-0.253239,0.235847,0.220658,-0.000702,-0.000005,-0.000008,-1,0.038919,0.138334,0.30023,0.198114,0.128968,0.298363,0.197888,0.130612,0.380919,0.196183,0.128104,0.218778,0.039481,0.128199,0.299072,0.039242,0.134658,0.22365,-0.107253,0.135936,0.378169,-0.106815,0.144437,0.299376,-0.105039,0.160264,0.228306,0.039186,0.125126,0.38043
-0.91399,-0.018645,0.019441,-0.404842,-0.074627,0.141327,0.246214,-0.834522,-0.264465,-0.021634,-0.48287,-0.252537,0.235738,0.220737,-0.000765,-0.000008,-0.000023,-1,0.03889,0.138388,0.300223,0.198082,0.128983,0.298361,0.197861,0.13064,0.380926,0.196162,0.128136,0.218768,0.039458,0.128298,0.29907,0.039232,0.134836,0.223658,-0.10728,0.135999,0.378167,-0.106838,0.144677,0.299411,-0.104991,0.160662,0.228356,0.039164,0.125177,0.38043
-0.913799,-0.018661,0.019597,-0.405264,-0.074502,0.141628,0.246421,-0.834666,-0.265234,-0.021298,-0.482214,-0.251763,0.235582,0.220702,-0.000501,-0.000026,0.000028,-1,0.038851,0.138281,0.300222,0.198066,0.128992,0.298346,0.197832,0.130657,0.380915,0.196152,0.128164,0.21875,0.039432,0.128392,0.299054,0.03924,0.135006,0.223629,-0.107285,0.136066,0.378169,-0.106854,0.144909,0.299445,-0.104948,0.161056,0.228442,0.039162,0.125222,0.380435
-0.913615,-0.018467,0.020037,-0.405667,-0.074412,0.141918,0.246621,-0.835803,-0.266626,-0.02094,-0.479485,-0.250837,0.235205,0.220094,-0.000554,-0.000034,0.000038,-1,0.038822,0.13831,0.300228,0.198049,0.128992,0.298345,0.197808,0.130662,0.380929,0.196145,0.128166,0.218755,0.039401,0.12845,0.299069,0.039243,0.135181,0.22363,-0.107312,0.136096,0.378177,-0.10687,0.145105,0.299493,-0.104915,0.161423,0.228521,0.03913,0.125257,0.380447
-0.913476,-0.018384,0.020248,-0.405972,-0.074302,0.142199,0.24679,-0.834889,-0.266613,-0.020632,-0.481095,-0.250307,0.235256,0.220719,-0.000844,0.000052,0.000031,-1,0.038841,0.13844,0.30025,0.198046,0.12898,0.298345,0.197784,0.130659,0.380947,0.196145,0.128181,0.218754,0.03939,0.128521,0.299079,0.039276,0.135343,0.223639,-0.10731,0.136122,0.378172,-0.106871,0.145303,0.299522,-0.104858,0.161862,0.2286,0.039116,0.125267,0.380465
-0.91334,-0.01829,0.020361,-0.406277,-0.074229,0.142485,0.24697,-0.834997,-0.267414,-0.020296,-0.480476,-0.249551,0.235078,0.220714,-0.000564,0.000026,0.00006,-1,0.038795,0.1383,0.30028,0.198027,0.128977,0.298366,0.197759,0.130666,0.380984,0.196126,0.128159,0.218786,0.039361,0.128572,0.299101,0.039274,0.13548,0.223656,-0.107316,0.136166,0.3782,-0.106873,0.14551,0.299568,-0.104818,0.162267,0.228672,0.039085,0.125296,0.380494
-0.913247,-0.018558,0.019885,-0.406498,-0.074101,0.142762,0.247112,-0.83489,-0.268208,-0.019986,-0.480233,-0.248759,0.235005,0.220812,-0.000567,0.000016,0.000047,-1,0.03879,0.1383,0.300296,0.198044,0.128979,0.298379,0.197755,0.130655,0.381007,0.196128,0.128169,0.218798,0.039381,0.128621,0.29912,0.039313,0.13567,0.223654,-0.107315,0.136211,0.378209,-0.106842,0.145696,0.2996,-0.104737,0.162719,0.228747,0.039076,0.125306,0.380503
-0.913094,-0.018642,0.019652,-0.406848,-0.074005,0.143087,0.24728,-0.834958,-0.268966,-0.019569,-0.479708,-0.247978,0.234834,0.2208,-0.000579,0.00001,0.000055,-1,0.038795,0.138293,0.3003,0.198053,0.128962,0.298375,0.197765,0.130645,0.381015,0.196139,0.12818,0.218798,0.039387,0.128675,0.29913,0.03935,0.135849,0.22365,-0.107304,0.13624,0.378219,-0.106803,0.145897,0.299636,-0.104667,0.163143,0.228834,0.039079,0.125322,0.380505
-0.912953,-0.018789,0.019372,-0.407172,-0.073872,0.143432,0.247413,-0.835112,-0.269786,-0.019173,-0.478995,-0.247129,0.234653,0.220713,-0.000596,0.000017,0.000042,-1,0.038831,0.138286,0.300283,0.198099,0.128963,0.29836,0.197797,0.130624,0.380992,0.196175,0.12819,0.218771,0.039414,0.128737,0.299109,0.039401,0.13602,0.223637,-0.107271,0.136276,0.378212,-0.106733,0.146081,0.299639,-0.104575,0.163534,0.22892,0.039108,0.125335,0.380482
-0.912834,-0.018749,0.019297,-0.407444,-0.073799,0.143737,0.247539,-0.83503,-0.270601,-0.018817,-0.478692,-0.2463,0.234559,0.220769,-0.000561,0.000021,0.000048,-1,0.038848,0.138263,0.300268,0.198108,0.128962,0.298356,0.197823,0.130622,0.380969,0.196178,0.128195,0.218755,0.039435,0.128794,0.299107,0.039419,0.136202,0.223625,-0.107271,0.136312,0.378208,-0.106691,0.146265,0.299655,-0.104518,0.163911,0.229006,0.03912,0.125352,0.380466
-0.912721,-0.0187,0.019247,-0.407701,-0.073716,0.14406,0.247649,-0.835038,-0.271499,-0.018354,-0.478187,-0.245426,0.234422,0.220735,-0.000495,-0.000034,0.000011,-1,0.03885,0.138245,0.300233,0.198114,0.128974,0.298352,0.197847,0.130623,0.380939,0.19618,0.128212,0.218754,0.039453,0.128858,0.299091,0.03946,0.136401,0.22361,-0.107269,0.136361,0.378195,-0.106638,0.146476,0.299659,-0.104454,0.164319,0.229064,0.039139,0.125365,0.380439
-0.91258,-0.018636,0.019268,-0.408019,-0.073648,0.144404,0.247769,-0.836338,-0.273418,-0.01791,-0.474826,-0.24425,0.234014,0.219901,-0.000495,0.000043,0.000059,-1,0.038864,0.138244,0.300236,0.198085,0.128963,0.298342,0.197839,0.130614,0.380918,0.196163,0.12824,0.218746,0.039447,0.128937,0.29908,0.039456,0.136616,0.223631,-0.107287,0.136412,0.378198,-0.106633,0.146695,0.299668,-0.104405,0.16477,0.22915,0.039142,0.12539,0.380422
-0.91245,-0.018499,0.019233,-0.408317,-0.073607,0.144751,0.247869,-0.83494,-0.273331,-0.017516,-0.477344,-0.243659,0.234187,0.220743,-0.000449,-0.000007,0.000022,-1,0.038842,0.138238,0.300191,0.198078,0.128975,0.298322,0.197837,0.130618,0.380892,0.196163,0.128256,0.218725,0.03945,0.12901,0.29905,0.039479,0.136823,0.223634,-0.107295,0.136458,0.378186,-0.106621,0.146918,0.299663,-0.104347,0.165239,0.229204,0.039148,0.125409,0.380399
-0.912341,-0.018557,0.018898,-0.408574,-0.073557,0.145081,0.247963,-0.835025,-0.274214,-0.016885,-0.476712,-0.242774,0.23404,0.220676,-0.000449,-0.000006,0.000025,-1,0.03882,0.138246,0.300181,0.198043,0.128986,0.298314,0.197812,0.130628,0.380877,0.196135,0.12827,0.218715,0.039424,0.129077,0.299041,0.039494,0.137014,0.223627,-0.107316,0.136495,0.378179,-0.106618,0.147137,0.299685,-0.104331,0.165667,0.229295,0.039143,0.125426,0.380388
-0.912209,-0.018503,0.018748,-0.408878,-0.073487,0.145443,0.248075,-0.836421,-0.276093,-0.016285,-0.473188,-0.2416,0.233637,0.219796,-0.00071,0.000077,0.000018,-1,0.038854,0.138378,0.300177,0.198046,0.129003,0.298303,0.197807,0.130644,0.380861,0.196144,0.128299,0.218706,0.039419,0.129155,0.299032,0.039511,0.13721,0.223618,-0.107313,0.136556,0.378175,-0.106603,0.147364,0.299716,-0.104261,0.166126,0.229361,0.03914,0.125467,0.380374
-0.912046,-0.018318,0.018835,-0.409246,-0.073436,0.145818,0.248223,-0.835047,-0.276016,-0.015663,-0.475674,-0.241025,0.233797,0.220619,-0.000714,0.000007,-0.000013,-1,0.03883,0.13839,0.300168,0.198054,0.128995,0.298301,0.197807,0.130646,0.380868,0.196148,0.128307,0.218701,0.039408,0.129218,0.299042,0.039512,0.137407,0.223628,-0.107312,0.13663,0.37819,-0.106582,0.147579,0.299757,-0.10419,0.166529,0.229447,0.039131,0.125486,0.380384
-0.911904,-0.018162,0.018962,-0.409563,-0.073357,0.14617,0.248361,-0.835118,-0.276956,-0.015064,-0.475022,-0.240093,0.233658,0.220557,-0.000475,0.000049,0.000057,-1,0.038845,0.13826,0.300206,0.19807,0.128992,0.298318,0.197815,0.130639,0.380893,0.19616,0.128319,0.218716,0.039433,0.129272,0.299063,0.039552,0.137584,0.223647,-0.107289,0.136656,0.378208,-0.106522,0.147798,0.299801,-0.104097,0.166936,0.229549,0.039135,0.125499,0.380395
