Format Version,1.23,Take Name,cap_016,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.29.36.444 PM,Total Frames in Take,3109,Total Exported Frames,3109,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2413,10.054167,-0.775458,-0.343264,0.283502,-0.447729,-0.091893,0.139733,0.338132,-0.831540,0.543595,-0.009782,-0.113800,0.179250,0.241361,0.284426,-0.001540,-0.000282,-0.000142,-0.999999,0.038819,0.138738,0.300345,0.215587,0.141473,0.428384,0.168511,0.141557,0.560927,-0.122266,0.143381,0.487026,-0.123355,0.141787,0.557723,0.231234,0.122170,0.562557,0.039052,0.138929,0.381171,0.195813,0.162521,0.388888,0.036579,0.175408,0.308784,-0.107753,0.132514,0.378005,-0.109244,0.156309,0.303014,0.189564,0.216270,0.326356,,,,0.032705,0.217723,0.245823,-0.111544,0.191975,0.239166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187377,0.245458,0.254303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215770,0.131227,0.537639,,,,,,,,,,,,,,,,,,,,,,-0.287163,0.233323,0.182703,-0.190814,0.154716,0.311404,-0.304829,0.216890,0.220865,-0.135973,0.169171,0.275699,-0.171664,0.201963,0.293609,0.353458,0.229724,0.341174,0.360685,0.273990,0.336475,,,,0.276272,0.354330,0.325648,0.313044,0.400042,0.291266
2414,10.058333,-0.774872,-0.342328,0.285854,-0.447965,-0.091861,0.139924,0.337973,-0.831641,0.543352,-0.009892,-0.114215,0.179188,0.241475,0.284519,-0.001587,-0.000282,-0.000116,-0.999999,0.038799,0.138783,0.300317,0.215566,0.141498,0.428357,0.168477,0.141567,0.560898,-0.122286,0.143414,0.487000,-0.123370,0.141819,0.557695,0.231223,0.122180,0.562530,0.039030,0.138968,0.381148,0.195803,0.162583,0.388871,0.036575,0.175455,0.308769,-0.107756,0.132504,0.377973,-0.109256,0.156321,0.302986,0.189531,0.216392,0.326387,,,,0.032689,0.217767,0.245831,-0.111562,0.192045,0.239172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187355,0.245546,0.254363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215735,0.131212,0.537606,,,,,,,,,,,,,,,,,,,,,,-0.287277,0.233664,0.182893,-0.190862,0.154957,0.311489,-0.304904,0.217309,0.221114,-0.136063,0.169211,0.275648,-0.171543,0.202553,0.293378,0.353406,0.230024,0.341202,0.360652,0.274244,0.336482,,,,0.276129,0.354545,0.325638,0.312908,0.400258,0.291181
2415,10.062500,-0.774798,-0.341847,0.287074,-0.447680,-0.091896,0.139936,0.337891,-0.831868,0.542930,-0.010094,-0.114547,0.179154,0.241530,0.284601,-0.001622,-0.000290,-0.000136,-0.999999,0.038791,0.138810,0.300315,0.215552,0.141527,0.428359,0.168472,0.141585,0.560891,-0.122284,0.143415,0.487001,-0.123372,0.141829,0.557694,0.231222,0.122191,0.562520,0.039015,0.138997,0.381142,0.195800,0.162628,0.388875,0.036566,0.175504,0.308778,-0.107755,0.132511,0.377947,-0.109254,0.156343,0.302957,0.189497,0.216480,0.326429,,,,0.032681,0.217878,0.245874,-0.111550,0.192140,0.239206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187344,0.245609,0.254459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215753,0.131229,0.537574,,,,,,,,,,,,,,,,,,,,,,-0.287389,0.233944,0.183080,-0.190917,0.155146,0.311567,-0.305003,0.217653,0.221325,-0.136148,0.169275,0.275626,-0.171511,0.202670,0.293380,0.353421,0.230384,0.341233,0.360605,0.274541,0.336507,,,,0.275977,0.354803,0.325608,0.312778,0.400482,0.291099
2416,10.066667,-0.774765,-0.341443,0.288123,-0.447372,-0.091946,0.139938,0.337816,-0.832279,0.542295,-0.010503,-0.114532,0.179197,0.241519,0.284563,-0.001817,-0.000235,-0.000087,-0.999998,0.038792,0.138882,0.300341,0.215528,0.141552,0.428371,0.168482,0.141579,0.560927,-0.122289,0.143402,0.487016,-0.123377,0.141833,0.557701,0.231133,0.122095,0.562601,0.038982,0.139023,0.381157,0.195777,0.162687,0.388911,0.036554,0.175585,0.308808,-0.107760,0.132513,0.377941,-0.109248,0.156336,0.302953,0.189462,0.216605,0.326494,,,,0.032664,0.217978,0.245930,-0.111559,0.192266,0.239267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187341,0.245668,0.254582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215744,0.131248,0.537587,,,,,,,,,,,,,,,,,,,,,,-0.287500,0.234199,0.183248,-0.190974,0.155302,0.311622,-0.305114,0.217970,0.221530,-0.136238,0.169316,0.275608,-0.171519,0.202795,0.293397,0.353496,0.230768,0.341276,0.360576,0.274827,0.336558,,,,0.275791,0.355045,0.325552,0.312636,0.400736,0.291032
2417,10.070833,-0.774827,-0.341260,0.288802,-0.446966,-0.091995,0.139920,0.337744,-0.832595,0.541761,-0.010911,-0.114724,0.179215,0.241574,0.284586,-0.001462,-0.000343,-0.000114,-0.999999,0.038760,0.138714,0.300349,0.215439,0.141460,0.428385,0.168485,0.141569,0.560952,-0.122278,0.143393,0.487035,-0.123359,0.141818,0.557721,0.231264,0.122171,0.562529,0.038972,0.139038,0.381167,0.195755,0.162744,0.388951,0.036549,0.175651,0.308840,-0.107759,0.132513,0.377943,-0.109251,0.156353,0.302959,0.189424,0.216731,0.326567,,,,0.032650,0.218083,0.245991,-0.111592,0.192394,0.239318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187342,0.245723,0.254695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215810,0.131312,0.537596,,,,,,,,,,,,,,,,,,,,,,-0.287607,0.234433,0.183403,-0.191028,0.155403,0.311667,-0.305211,0.218212,0.221712,-0.136322,0.169361,0.275598,-0.171547,0.202867,0.293409,0.353542,0.231155,0.341335,0.360519,0.275170,0.336618,,,,0.275671,0.355257,0.325520,0.312476,0.401004,0.290961
2418,10.075000,-0.774852,-0.341158,0.289292,-0.446683,-0.092044,0.139921,0.337687,-0.832846,0.541293,-0.011404,-0.115066,0.179218,0.241671,0.284615,-0.001815,-0.000269,-0.000143,-0.999998,0.038803,0.138878,0.300360,0.215500,0.141569,0.428370,0.168494,0.141567,0.560954,-0.122270,0.143384,0.487033,-0.123356,0.141817,0.557721,0.231236,0.122131,0.562618,0.038955,0.139058,0.381172,0.195750,0.162829,0.388976,0.036527,0.175728,0.308851,-0.107749,0.132518,0.377916,-0.109256,0.156366,0.302951,0.188805,0.218066,0.326919,,,,0.032630,0.218158,0.246024,-0.111617,0.192485,0.239383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187343,0.245793,0.254791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215823,0.131324,0.537592,,,,,,,,,,,,,,,,,,,,,,-0.287718,0.234615,0.183524,-0.191087,0.155490,0.311699,-0.305293,0.218365,0.221836,-0.136411,0.169392,0.275587,-0.171574,0.202937,0.293418,0.353586,0.231540,0.341404,0.360458,0.275553,0.336664,,,,0.275515,0.355463,0.325488,0.312302,0.401258,0.290865
2419,10.079167,-0.774860,-0.341165,0.289659,-0.446426,-0.092071,0.139910,0.337627,-0.833179,0.540792,-0.012413,-0.114900,0.179275,0.241761,0.284365,-0.001825,-0.000335,-0.000167,-0.999998,0.038791,0.138890,0.300341,0.215504,0.141582,0.428360,0.168508,0.141567,0.560944,-0.122257,0.143380,0.487037,-0.123350,0.141825,0.557716,0.231285,0.122161,0.562522,0.038949,0.139070,0.381152,0.195742,0.162882,0.389003,0.036519,0.175769,0.308856,-0.107757,0.132501,0.377899,-0.109256,0.156375,0.302941,0.188806,0.218086,0.326944,,,,0.032627,0.218221,0.246051,-0.111641,0.192573,0.239417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187327,0.245962,0.254886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215829,0.131298,0.537582,,,,,,,,,,,,,,,,,,,,,,-0.287824,0.234708,0.183629,-0.191129,0.155522,0.311710,-0.305365,0.218487,0.221941,-0.136465,0.169417,0.275572,-0.171604,0.202969,0.293423,0.353565,0.231867,0.341487,0.360394,0.275944,0.336696,,,,0.275232,0.355674,0.325376,0.312105,0.401487,0.290758
2420,10.083333,-0.774864,-0.341243,0.289917,-0.446192,-0.092085,0.139912,0.337586,-0.833331,0.540321,-0.012226,-0.116028,0.179144,0.241888,0.284742,-0.001743,-0.000327,-0.000165,-0.999999,0.038785,0.138860,0.300326,0.215506,0.141565,0.428350,0.168493,0.141577,0.560928,-0.122272,0.143393,0.487016,-0.123354,0.141826,0.557703,0.231270,0.122181,0.562509,0.038942,0.139090,0.381137,0.195731,0.162951,0.389007,0.036509,0.175829,0.308855,-0.107760,0.132504,0.377889,-0.109260,0.156384,0.302927,0.188825,0.218099,0.326945,,,,0.032620,0.218277,0.246065,-0.111636,0.192683,0.239462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187317,0.246030,0.254848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215714,0.131185,0.537555,,,,,,,,,,,,,,,,,,,,,,-0.287913,0.234788,0.183732,-0.191158,0.155544,0.311740,-0.305428,0.218580,0.222054,-0.136507,0.169452,0.275564,-0.171629,0.203002,0.293445,0.353511,0.232186,0.341595,0.360319,0.276294,0.336730,,,,0.275085,0.356082,0.325339,0.311891,0.401728,0.290644
2421,10.087500,-0.774842,-0.341343,0.290103,-0.446033,-0.092088,0.139911,0.337577,-0.833416,0.540138,-0.012929,-0.116197,0.179127,0.242072,0.284639,-0.001812,-0.000313,-0.000164,-0.999998,0.038788,0.138898,0.300307,0.215536,0.141588,0.428335,0.168470,0.141578,0.560893,-0.122280,0.143401,0.486999,-0.123363,0.141832,0.557687,0.231260,0.122181,0.562501,0.038956,0.139074,0.381127,0.195718,0.162994,0.389020,0.036501,0.175840,0.308866,-0.107757,0.132512,0.377884,-0.109268,0.156403,0.302933,0.188833,0.218121,0.326957,,,,0.032614,0.218309,0.246073,-0.111635,0.192748,0.239487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187298,0.246081,0.254850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215666,0.131198,0.537495,,,,,,,,,,,,,,,,,,,,,,-0.287985,0.234822,0.183842,-0.191165,0.155552,0.311788,-0.305487,0.218624,0.222153,-0.136537,0.169461,0.275576,-0.171655,0.203019,0.293493,0.353368,0.232436,0.341726,0.360250,0.276611,0.336767,,,,0.274931,0.356270,0.325263,0.311674,0.401955,0.290555
2422,10.091667,-0.774816,-0.341523,0.290171,-0.445895,-0.092091,0.139924,0.337593,-0.833696,0.539607,-0.013351,-0.116602,0.179209,0.242253,0.284667,-0.001765,-0.000303,-0.000153,-0.999998,0.038777,0.138880,0.300294,0.215543,0.141572,0.428323,0.168453,0.141580,0.560879,-0.122300,0.143416,0.486985,-0.123381,0.141830,0.557677,0.231233,0.122191,0.562493,0.038957,0.139067,0.381137,0.195708,0.163033,0.389044,0.036500,0.175851,0.308873,-0.107759,0.132521,0.377892,-0.109267,0.156430,0.302949,0.188846,0.218112,0.326963,,,,0.032619,0.218315,0.246065,-0.111634,0.192810,0.239522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187269,0.246118,0.254849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215636,0.131213,0.537449,,,,,,,,,,,,,,,,,,,,,,-0.288065,0.234859,0.183957,-0.191184,0.155569,0.311852,-0.305533,0.218613,0.222268,-0.136568,0.169476,0.275608,-0.171689,0.203027,0.293554,0.353201,0.232605,0.341874,0.360169,0.276921,0.336829,,,,0.274876,0.356495,0.325177,0.311438,0.402189,0.290485
2423,10.095833,-0.774817,-0.341823,0.290075,-0.445727,-0.092086,0.139914,0.337638,-0.834076,0.538995,-0.013931,-0.116652,0.179280,0.242315,0.284600,-0.001699,-0.000278,-0.000129,-0.999999,0.038773,0.138845,0.300302,0.215522,0.141540,0.428358,0.168435,0.141573,0.560878,-0.122307,0.143420,0.486987,-0.123387,0.141829,0.557673,0.231210,0.122184,0.562510,0.038981,0.139039,0.381142,0.195712,0.163084,0.389101,0.036518,0.175822,0.308888,-0.107741,0.132510,0.377924,-0.109254,0.156440,0.302982,0.188797,0.218218,0.327025,,,,0.032639,0.218290,0.246079,-0.111631,0.192822,0.239545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187261,0.246146,0.254845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215661,0.131244,0.537446,,,,,,,,,,,,,,,,,,,,,,-0.288134,0.234836,0.184095,-0.191193,0.155532,0.311925,-0.305597,0.218565,0.222403,-0.136582,0.169474,0.275675,-0.171729,0.203001,0.293652,0.353069,0.232794,0.342020,0.360063,0.277208,0.336897,,,,0.274767,0.356654,0.325151,0.311210,0.402401,0.290441
2424,10.100000,-0.774899,-0.342280,0.289686,-0.445486,-0.092104,0.139899,0.337708,-0.834749,0.537988,-0.014666,-0.116396,0.179454,0.242239,0.284450,-0.001719,-0.000262,-0.000132,-0.999999,0.038778,0.138852,0.300323,0.215534,0.141542,0.428379,0.168450,0.141570,0.560915,-0.122314,0.143420,0.486999,-0.123400,0.141824,0.557693,0.231192,0.122185,0.562529,0.038991,0.139044,0.381166,0.195692,0.163103,0.389146,0.036528,0.175801,0.308904,-0.107664,0.132861,0.378049,-0.109254,0.156435,0.303013,0.188745,0.218311,0.327074,,,,0.032655,0.218232,0.246079,-0.111639,0.192753,0.239534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187250,0.246167,0.254863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215655,0.131253,0.537495,,,,,,,,,,,,,,,,,,,,,,-0.288222,0.234805,0.184254,-0.191211,0.155467,0.311999,-0.305679,0.218478,0.222522,-0.136611,0.169464,0.275774,-0.171814,0.202966,0.293778,0.352960,0.232946,0.342171,0.359963,0.277512,0.336980,,,,0.274617,0.356820,0.325148,0.311015,0.402574,0.290422
2425,10.104167,-0.774971,-0.342949,0.289100,-0.445228,-0.092104,0.139906,0.337772,-0.835298,0.537154,-0.015315,-0.116225,0.179559,0.242159,0.284360,-0.001713,-0.000268,-0.000129,-0.999999,0.038789,0.138836,0.300346,0.215550,0.141525,0.428403,0.168460,0.141567,0.560929,-0.122298,0.143412,0.487022,-0.123382,0.141807,0.557723,0.231203,0.122165,0.562551,0.039010,0.139021,0.381178,0.195676,0.163113,0.389187,0.036536,0.175750,0.308900,-0.107645,0.132838,0.378071,-0.109246,0.156433,0.303030,0.188689,0.218381,0.327116,,,,0.032655,0.218183,0.246083,-0.111624,0.192691,0.239524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187266,0.246192,0.254889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215658,0.131240,0.537562,,,,,,,,,,,,,,,,,,,,,,-0.288326,0.234734,0.184394,-0.191226,0.155369,0.312049,-0.305766,0.218341,0.222654,-0.136634,0.169473,0.275871,-0.171896,0.202940,0.293917,0.352913,0.233141,0.342299,0.359877,0.277797,0.337077,,,,0.274472,0.356992,0.325126,0.310833,0.402741,0.290408
2426,10.108333,-0.775073,-0.343768,0.288308,-0.444932,-0.092105,0.139935,0.337827,-0.835538,0.536759,-0.015717,-0.116275,0.179568,0.242202,0.284372,-0.001697,-0.000294,-0.000146,-0.999999,0.038797,0.138819,0.300365,0.215547,0.141522,0.428414,0.168476,0.141551,0.560938,-0.122272,0.143390,0.487050,-0.123350,0.141800,0.557747,0.231231,0.122168,0.562569,0.039017,0.139032,0.381201,0.195670,0.163161,0.389212,0.036540,0.175724,0.308902,-0.107650,0.132843,0.378094,-0.109244,0.156460,0.303060,0.188686,0.218451,0.327150,,,,0.032656,0.218150,0.246071,-0.111602,0.192613,0.239498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187275,0.246207,0.254936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215673,0.131298,0.537584,,,,,,,,,,,,,,,,,,,,,,-0.288437,0.234675,0.184527,-0.191243,0.155277,0.312087,-0.305867,0.218165,0.222756,-0.136656,0.169498,0.275952,-0.171993,0.202916,0.294059,0.352892,0.233368,0.342406,0.359821,0.278032,0.337171,,,,0.274339,0.357156,0.325138,0.310674,0.402924,0.290409
2427,10.112500,-0.775174,-0.344661,0.287427,-0.444634,-0.092100,0.139962,0.337890,-0.835619,0.536608,-0.015996,-0.116350,0.179537,0.242269,0.284422,-0.001721,-0.000312,-0.000151,-0.999998,0.038820,0.138824,0.300397,0.215558,0.141526,0.428436,0.168523,0.141556,0.560973,-0.122242,0.143379,0.487077,-0.123315,0.141793,0.557788,0.231259,0.122151,0.562595,0.039036,0.139012,0.381216,0.195666,0.163198,0.389242,0.036548,0.175672,0.308901,-0.107630,0.132847,0.378112,-0.109239,0.156467,0.303078,0.188666,0.218479,0.327182,,,,0.032661,0.218135,0.246061,-0.111594,0.192560,0.239462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187306,0.246242,0.254983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215662,0.131286,0.537620,,,,,,,,,,,,,,,,,,,,,,-0.288548,0.234573,0.184663,-0.191268,0.155156,0.312134,-0.305955,0.217974,0.222863,-0.136674,0.169543,0.276029,-0.172097,0.202864,0.294204,0.352942,0.233638,0.342500,0.359803,0.278234,0.337259,,,,0.274242,0.357275,0.325139,0.310541,0.403080,0.290443
2428,10.116667,-0.775265,-0.345542,0.286590,-0.444332,-0.092094,0.139972,0.337950,-0.835628,0.536569,-0.016177,-0.116439,0.179488,0.242359,0.284484,-0.001486,-0.000361,-0.000106,-0.999999,0.038807,0.138701,0.300431,0.215484,0.141440,0.428461,0.168553,0.141552,0.561001,-0.122209,0.143375,0.487116,-0.123293,0.141789,0.557822,0.231291,0.122132,0.562625,0.039045,0.139021,0.381232,0.195669,0.163225,0.389287,0.036569,0.175649,0.308920,-0.107625,0.132856,0.378130,-0.109244,0.156482,0.303097,0.188606,0.218573,0.327254,,,,0.032666,0.218112,0.246070,-0.111568,0.192468,0.239447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187306,0.246281,0.255065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215658,0.131285,0.537651,,,,,,,,,,,,,,,,,,,,,,-0.288673,0.234466,0.184791,-0.191273,0.155029,0.312174,-0.306062,0.217776,0.222977,-0.136698,0.169566,0.276124,-0.172189,0.202789,0.294354,0.352942,0.233850,0.342582,0.359774,0.278401,0.337335,,,,0.274159,0.357368,0.325173,0.310445,0.403202,0.290485
2429,10.120833,-0.775343,-0.346372,0.285808,-0.444054,-0.092082,0.139962,0.338017,-0.835489,0.536727,-0.016183,-0.116703,0.179386,0.242496,0.284621,-0.001739,-0.000341,-0.000162,-0.999999,0.038852,0.138811,0.300446,0.215579,0.141519,0.428470,0.168572,0.141535,0.561015,-0.122186,0.143346,0.487134,-0.123271,0.141778,0.557844,0.231315,0.122127,0.562642,0.039062,0.138999,0.381251,0.195684,0.163243,0.389313,0.036571,0.175622,0.308927,-0.107598,0.132850,0.378151,-0.109219,0.156459,0.303117,0.188593,0.218654,0.327329,,,,0.032673,0.218109,0.246084,-0.111553,0.192382,0.239436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187311,0.246334,0.255118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215696,0.131285,0.537675,,,,,,,,,,,,,,,,,,,,,,-0.288779,0.234335,0.184925,-0.191280,0.154867,0.312233,-0.306159,0.217572,0.223098,-0.136709,0.169570,0.276222,-0.172269,0.202717,0.294495,0.352958,0.234043,0.342649,0.359755,0.278531,0.337406,,,,0.274089,0.357452,0.325233,0.310369,0.403322,0.290523
2430,10.125000,-0.775444,-0.347230,0.285030,-0.443707,-0.092053,0.139940,0.338052,-0.835588,0.536600,-0.016313,-0.116562,0.179403,0.242594,0.284592,-0.001498,-0.000368,-0.000117,-0.999999,0.038826,0.138681,0.300449,0.215508,0.141418,0.428480,0.168571,0.141534,0.561018,-0.122180,0.143348,0.487135,-0.123268,0.141757,0.557845,0.231306,0.122108,0.562631,0.039067,0.138999,0.381254,0.195653,0.163244,0.389326,0.036571,0.175616,0.308931,-0.107594,0.132856,0.378149,-0.109208,0.156456,0.303126,0.188556,0.218762,0.327397,,,,0.032658,0.218119,0.246111,-0.111543,0.192344,0.239407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187274,0.246419,0.255195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215721,0.131319,0.537675,,,,,,,,,,,,,,,,,,,,,,-0.288873,0.234212,0.185058,-0.191269,0.154694,0.312273,-0.306243,0.217380,0.223210,-0.136720,0.169588,0.276302,-0.172332,0.202624,0.294603,0.352913,0.234150,0.342697,0.359734,0.278658,0.337445,,,,0.274039,0.357525,0.325287,0.310294,0.403454,0.290570
2431,10.129167,-0.775474,-0.348036,0.284404,-0.443425,-0.092011,0.139928,0.338077,-0.835538,0.536673,-0.016259,-0.116592,0.179337,0.242737,0.284642,-0.001733,-0.000334,-0.000142,-0.999999,0.038846,0.138815,0.300431,0.215592,0.141510,0.428463,0.168561,0.141542,0.561001,-0.122198,0.143368,0.487119,-0.123280,0.141779,0.557832,0.231289,0.122128,0.562618,0.039067,0.139019,0.381246,0.195664,0.163278,0.389334,0.036576,0.175653,0.308931,-0.107589,0.132850,0.378141,-0.109219,0.156468,0.303110,0.188565,0.218785,0.327433,,,,0.032663,0.218207,0.246147,-0.111545,0.192362,0.239411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187236,0.246545,0.255251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215735,0.131318,0.537655,,,,,,,,,,,,,,,,,,,,,,-0.288964,0.234077,0.185211,-0.191254,0.154547,0.312317,-0.306324,0.217184,0.223310,-0.136729,0.169599,0.276357,-0.172379,0.202538,0.294702,0.352881,0.234287,0.342727,0.359701,0.278767,0.337479,,,,0.273995,0.357636,0.325325,0.310237,0.403594,0.290606
2432,10.133333,-0.775474,-0.348829,0.283882,-0.443137,-0.091966,0.139920,0.338087,-0.835572,0.536643,-0.016353,-0.116472,0.179337,0.242885,0.284603,-0.001734,-0.000308,-0.000139,-0.999999,0.038835,0.138840,0.300395,0.215611,0.141536,0.428429,0.168514,0.141561,0.560959,-0.122230,0.143391,0.487081,-0.123312,0.141809,0.557793,0.231267,0.122155,0.562596,0.039060,0.139041,0.381216,0.195666,0.163331,0.389330,0.036569,0.175723,0.308925,-0.107602,0.132882,0.378121,-0.109215,0.156490,0.303104,0.188545,0.218857,0.327480,,,,0.032651,0.218330,0.246181,-0.111554,0.192466,0.239416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187187,0.246718,0.255330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215722,0.131378,0.537614,,,,,,,,,,,,,,,,,,,,,,-0.289072,0.233956,0.185353,-0.191222,0.154413,0.312367,-0.306397,0.217002,0.223448,-0.136756,0.169628,0.276415,-0.172441,0.202437,0.294778,0.352803,0.234401,0.342748,0.359675,0.278901,0.337499,,,,0.273940,0.357715,0.325382,0.310189,0.403724,0.290642
