Format Version,1.23,Take Name,cap_025,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.34.09.176 PM,Total Frames in Take,3350,Total Exported Frames,3350,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2886,12.025000,-0.242000,-0.397641,0.854033,-0.232263,0.195041,0.168645,0.276561,-0.667131,-0.153673,-0.485595,-0.543616,-0.013114,0.139793,0.249601,-0.000141,-0.000405,0.000276,-1.000000,0.038731,0.137910,0.300329,0.215426,0.140805,0.428355,0.168480,0.141149,0.560836,-0.122329,0.143321,0.486979,-0.123293,0.141745,0.557754,0.231260,0.122125,0.562577,,,,0.039415,0.128041,0.298756,-0.008266,0.155940,0.265614,0.198280,0.129669,0.298541,,,,,,,-0.107386,0.133484,0.378053,0.039912,0.139215,0.224651,0.196155,0.127672,0.218754,0.197623,0.130295,0.380961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039008,0.124513,0.380411,,,,,,,,,,,,,-0.102301,0.174376,0.233003,,,,,,,0.011083,0.080481,0.203371,-0.038602,0.173943,0.046501,-0.106988,0.148146,0.300445,,,,,,,,,,,,,,,,,,,0.017636,0.308137,0.418267,0.163225,0.222397,0.358997,0.057836,0.309755,0.438373,0.126315,0.201264,0.307488,0.135421,0.250495,0.321605,0.017927,0.299093,0.166559,0.003219,0.281779,0.123258,-0.010007,0.220123,0.127787,,,,,,
2887,12.029167,-0.241770,-0.397753,0.854182,-0.231761,0.194966,0.168447,0.276275,-0.667577,-0.153653,-0.485471,-0.543185,-0.012985,0.139796,0.249559,-0.000140,-0.000400,0.000295,-1.000000,0.038721,0.137911,0.300314,0.215408,0.140800,0.428347,0.168462,0.141150,0.560822,-0.122327,0.143324,0.486969,-0.123302,0.141755,0.557732,0.231240,0.122114,0.562559,,,,0.039381,0.128053,0.298749,-0.008257,0.155970,0.265625,0.198244,0.129641,0.298540,,,,,,,-0.107388,0.133479,0.378025,0.039890,0.139246,0.224626,0.196145,0.127675,0.218729,0.197606,0.130299,0.380944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039003,0.124511,0.380394,,,,,,,,,,,,,-0.102286,0.174469,0.233021,,,,,,,0.011154,0.080552,0.203433,-0.038540,0.174128,0.046523,-0.106961,0.148122,0.300418,,,,,,,,,,,,,,,,,,,0.017796,0.308012,0.418159,0.163262,0.222200,0.358758,0.058012,0.309628,0.438243,0.126277,0.201102,0.307270,0.135442,0.250348,0.321399,0.017981,0.299191,0.166667,0.003252,0.281950,0.123360,-0.009979,0.220239,0.127819,,,,,,
2888,12.033333,-0.241142,-0.397728,0.854438,-0.231513,0.194915,0.168263,0.275990,-0.667802,-0.153566,-0.485463,-0.542941,-0.012906,0.139826,0.249542,0.000185,-0.000419,0.000335,-1.000000,0.038687,0.137761,0.300294,0.215325,0.140705,0.428334,0.168450,0.141166,0.560801,-0.122332,0.143337,0.486946,-0.123316,0.141758,0.557704,0.231228,0.122129,0.562537,,,,0.039357,0.128072,0.298740,-0.008258,0.156002,0.265601,0.198219,0.129634,0.298537,,,,,,,-0.107395,0.133488,0.377999,0.039886,0.139323,0.224612,0.196140,0.127674,0.218704,0.197598,0.130311,0.380923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038997,0.124521,0.380372,,,,,,,,,,,,,-0.102265,0.174531,0.233011,,,,,,,0.011207,0.080624,0.203536,-0.038494,0.174333,0.046543,-0.106961,0.148155,0.300419,,,,,,,,,,,,,,,,,,,0.017950,0.307906,0.418045,0.163359,0.222065,0.358470,0.058175,0.309522,0.438112,0.126254,0.200936,0.307053,0.135459,0.250157,0.321193,0.018036,0.299278,0.166747,0.003312,0.282097,0.123455,-0.009932,0.220346,0.127847,,,,,,
2889,12.037500,-0.242044,-0.398694,0.854017,-0.230461,0.194880,0.168276,0.275537,-0.667925,-0.153554,-0.485450,-0.542804,-0.012808,0.139907,0.249589,-0.000238,-0.000393,0.000268,-1.000000,0.038736,0.137977,0.300262,0.215459,0.140856,0.428259,0.168464,0.141164,0.560785,-0.122330,0.143341,0.486921,-0.123301,0.141768,0.557685,0.231250,0.122142,0.562525,,,,0.039459,0.127825,0.299001,-0.008237,0.156062,0.265611,0.198224,0.129627,0.298541,,,,,,,-0.107395,0.133514,0.377978,0.039905,0.139393,0.224590,0.196168,0.127690,0.218688,0.197610,0.130315,0.380915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039001,0.124531,0.380358,,,,,,,,,,,,,-0.102248,0.174623,0.233033,,,,,,,0.011262,0.080712,0.203627,-0.038421,0.174502,0.046570,-0.106947,0.148207,0.300416,,,,,,,,,,,,,,,,,,,0.018103,0.307786,0.417938,0.163436,0.221905,0.358213,0.058329,0.309400,0.437989,0.126264,0.201073,0.306549,0.135514,0.250015,0.321006,0.018114,0.299405,0.166843,0.003388,0.282238,0.123564,-0.009869,0.220438,0.127906,,,,,,
2890,12.041667,-0.241976,-0.398814,0.854115,-0.229962,0.194850,0.168084,0.275285,-0.667879,-0.153522,-0.485485,-0.542839,-0.012745,0.140014,0.249701,-0.000305,-0.000311,0.000352,-1.000000,0.038745,0.137992,0.300277,0.215434,0.140832,0.428299,0.168470,0.141173,0.560786,-0.122341,0.143350,0.486912,-0.123298,0.141769,0.557676,0.231142,0.122043,0.562603,,,,0.039455,0.127900,0.299030,-0.008182,0.156136,0.265597,0.198223,0.129617,0.298538,,,,,,,-0.107386,0.133512,0.377976,0.039931,0.139483,0.224589,0.196187,0.127688,0.218689,0.197627,0.130314,0.380916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039016,0.124550,0.380349,,,,,,,,,,,,,-0.102238,0.174718,0.233041,,,,,,,0.011302,0.080794,0.203736,-0.038365,0.174670,0.046621,-0.106980,0.148336,0.300480,,,,,,,,,,,,,,,,,,,0.018266,0.307696,0.417850,0.163489,0.221731,0.357989,0.058508,0.309255,0.437866,0.126282,0.200926,0.306340,0.135587,0.249828,0.320829,0.018195,0.299522,0.166949,0.003482,0.282357,0.123696,-0.009797,0.220513,0.128001,,,,,,
2891,12.045833,-0.241735,-0.398890,0.854238,-0.229626,0.194843,0.167898,0.275046,-0.667761,-0.153571,-0.485605,-0.542862,-0.012658,0.140124,0.249835,-0.000194,-0.000375,0.000289,-1.000000,0.038751,0.137954,0.300270,0.215450,0.140828,0.428314,0.168485,0.141171,0.560793,-0.122352,0.143352,0.486907,-0.123290,0.141762,0.557688,0.231281,0.122130,0.562518,,,,0.039477,0.128111,0.298776,-0.008117,0.156211,0.265598,0.198221,0.129592,0.298554,,,,,,,-0.107379,0.133513,0.377983,0.039953,0.139569,0.224601,0.196207,0.127678,0.218700,0.197650,0.130320,0.380929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039032,0.124559,0.380351,,,,,,,,,,,,,-0.102214,0.174802,0.233067,,,,,,,0.011347,0.080888,0.203846,-0.038299,0.174791,0.046675,-0.106973,0.148424,0.300532,,,,,,,,,,,,,,,,,,,0.018425,0.307558,0.417760,0.163551,0.221564,0.357780,0.058695,0.309116,0.437737,0.126314,0.200776,0.306147,0.135651,0.249643,0.320660,0.018272,0.299643,0.167062,0.003584,0.282480,0.123841,-0.009710,0.220570,0.128105,,,,,,
2892,12.050000,-0.242376,-0.399478,0.853933,-0.229064,0.194864,0.167740,0.274747,-0.667745,-0.153496,-0.485650,-0.542863,-0.012599,0.140235,0.249935,-0.000279,-0.000312,0.000353,-1.000000,0.038767,0.137976,0.300292,0.215477,0.140819,0.428310,0.168516,0.141178,0.560814,-0.122369,0.143348,0.486907,-0.123287,0.141762,0.557705,0.231182,0.122035,0.562613,,,,0.039506,0.128126,0.298794,-0.008098,0.156310,0.265642,0.198213,0.129560,0.298567,,,,,,,-0.107383,0.133501,0.377999,0.039982,0.139657,0.224618,0.196226,0.127686,0.218704,0.197668,0.130307,0.380939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039045,0.124575,0.380347,,,,,,,,,,,,,-0.102208,0.174906,0.233100,,,,,,,0.011402,0.080989,0.203945,-0.038244,0.174980,0.046748,-0.106996,0.148554,0.300583,,,,,,,,,,,,,,,,,,,0.018596,0.307499,0.417653,0.163593,0.221414,0.357577,0.058766,0.308524,0.437483,0.126324,0.200611,0.305955,0.135693,0.249467,0.320487,0.018358,0.299782,0.167180,0.003678,0.282613,0.123972,-0.009640,0.220653,0.128198,,,,,,
2893,12.054167,-0.241665,-0.399385,0.854190,-0.229018,0.194872,0.167583,0.274503,-0.668074,-0.153574,-0.485593,-0.542487,-0.012419,0.140268,0.249942,-0.000011,-0.000326,0.000399,-1.000000,0.038751,0.137831,0.300293,0.215417,0.140714,0.428342,0.168507,0.141144,0.560793,-0.122371,0.143342,0.486903,-0.123281,0.141752,0.557701,0.231198,0.122038,0.562613,,,,0.039546,0.128151,0.298811,-0.008054,0.156367,0.265637,0.198225,0.129546,0.298567,,,,,,,-0.107368,0.133486,0.377998,0.039996,0.139768,0.224621,0.196244,0.127670,0.218705,0.197692,0.130311,0.380932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039053,0.124565,0.380344,,,,,,,,,,,,,-0.102190,0.174987,0.233130,,,,,,,0.011455,0.081083,0.204058,-0.038210,0.175212,0.046770,-0.106973,0.148533,0.300566,,,,,,,,,,,,,,,,,,,0.018737,0.307403,0.417545,0.163706,0.221331,0.357325,0.058948,0.308407,0.437333,0.126347,0.200453,0.305777,0.135745,0.249292,0.320288,0.018441,0.299892,0.167290,0.003757,0.282800,0.124103,-0.009565,0.220759,0.128253,,,,,,
2894,12.058333,-0.242003,-0.399464,0.854263,-0.228249,0.194769,0.167332,0.274260,-0.668142,-0.153196,-0.485701,-0.542414,-0.012448,0.140349,0.249922,0.000085,-0.000394,0.000336,-1.000000,0.038742,0.137798,0.300267,0.215419,0.140716,0.428322,0.168517,0.141153,0.560778,-0.122379,0.143337,0.486892,-0.123288,0.141746,0.557688,0.231303,0.122108,0.562519,,,,0.039534,0.128174,0.298787,-0.008049,0.156439,0.265649,0.198212,0.129523,0.298547,,,,,,,-0.107368,0.133487,0.377998,0.040017,0.139879,0.224625,0.196255,0.127672,0.218685,0.197685,0.130302,0.380922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039059,0.124580,0.380327,,,,,,,,,,,,,-0.102189,0.175057,0.233146,,,,,,,0.011512,0.081189,0.204160,-0.038195,0.175463,0.046793,-0.106952,0.148507,0.300535,,,,,,,,,,,,,,,,,,,0.018864,0.307308,0.417420,0.163665,0.221016,0.357104,0.059089,0.308317,0.437181,0.126336,0.200305,0.305596,0.135774,0.249149,0.320072,0.018505,0.300007,0.167382,0.003841,0.282981,0.124167,-0.009511,0.220903,0.128281,,,,,,
2895,12.062500,-0.241942,-0.399449,0.854395,-0.227848,0.194724,0.167141,0.274037,-0.668387,-0.153002,-0.485840,-0.542041,-0.012384,0.140388,0.249843,-0.000211,-0.000378,0.000278,-1.000000,0.038764,0.137954,0.300244,0.215494,0.140830,0.428280,0.168508,0.141161,0.560759,-0.122371,0.143338,0.486880,-0.123290,0.141756,0.557670,0.231307,0.122125,0.562498,,,,0.039524,0.128219,0.298793,-0.008041,0.156510,0.265658,0.198181,0.129516,0.298517,,,,,,,-0.107379,0.133487,0.377981,0.040003,0.139988,0.224615,0.196245,0.127686,0.218666,0.197688,0.130322,0.380912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039052,0.124599,0.380319,,,,,,,,,,,,,-0.102177,0.175143,0.233161,,,,,,,0.011578,0.081290,0.204271,-0.038150,0.175691,0.046791,-0.106936,0.148510,0.300511,,,,,,,,,,,,,,,,,,,0.018980,0.307240,0.417276,0.163722,0.220837,0.356898,0.059222,0.308210,0.437035,0.126320,0.200186,0.305420,0.135799,0.248980,0.319869,0.018540,0.300121,0.167458,0.003886,0.283147,0.124235,-0.009451,0.221081,0.128287,,,,,,
2896,12.066667,-0.241826,-0.399474,0.854502,-0.227525,0.194672,0.166980,0.273815,-0.668536,-0.152632,-0.486103,-0.541725,-0.012412,0.140452,0.249748,-0.000282,-0.000390,0.000245,-1.000000,0.038748,0.138004,0.300225,0.215508,0.140879,0.428233,0.168491,0.141175,0.560746,-0.122382,0.143343,0.486876,-0.123308,0.141766,0.557656,0.231282,0.122153,0.562479,,,,0.039483,0.128281,0.298756,-0.008075,0.156588,0.265685,0.198126,0.129509,0.298501,,,,,,,-0.107395,0.133507,0.377965,0.039994,0.140109,0.224606,0.196224,0.127693,0.218649,0.197656,0.130326,0.380891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039029,0.124620,0.380308,,,,,,,,,,,,,-0.102177,0.175213,0.233176,,,,,,,0.011622,0.081408,0.204377,-0.038098,0.175911,0.046797,-0.106912,0.148453,0.300469,,,,,,,,,,,,,,,,,,,0.019070,0.307160,0.417156,0.163757,0.220670,0.356704,0.059323,0.308105,0.436890,0.126302,0.200061,0.305239,0.135799,0.248856,0.319673,0.018546,0.300270,0.167546,0.003909,0.283329,0.124282,-0.009420,0.221271,0.128280,,,,,,
2897,12.070833,-0.241644,-0.399386,0.854669,-0.227246,0.194621,0.166789,0.273626,-0.668671,-0.152249,-0.486375,-0.541422,-0.012452,0.140484,0.249671,-0.000137,-0.000386,0.000268,-1.000000,0.038728,0.137929,0.300233,0.215439,0.140830,0.428258,0.168475,0.141172,0.560753,-0.122373,0.143335,0.486877,-0.123316,0.141769,0.557652,0.231259,0.122147,0.562488,,,,0.039450,0.128333,0.298734,-0.008089,0.156662,0.265710,0.198062,0.129483,0.298487,,,,,,,-0.107403,0.133505,0.377953,0.039966,0.140190,0.224617,0.196206,0.127690,0.218646,0.197633,0.130324,0.380887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039021,0.124627,0.380315,,,,,,,,,,,,,-0.102186,0.175271,0.233216,,,,,,,0.011688,0.081517,0.204456,-0.038034,0.176104,0.046809,-0.106914,0.148475,0.300473,,,,,,,,,,,,,,,,,,,0.019172,0.307084,0.417027,0.163784,0.220506,0.356524,0.059417,0.308018,0.436767,0.126289,0.199889,0.305075,0.135801,0.248718,0.319489,0.018544,0.300379,0.167647,0.003924,0.283465,0.124343,-0.009390,0.221443,0.128293,,,,,,
2898,12.075000,-0.241402,-0.399296,0.854855,-0.226959,0.194551,0.166580,0.273449,-0.668631,-0.151855,-0.486742,-0.541253,-0.012528,0.140540,0.249639,-0.000123,-0.000392,0.000274,-1.000000,0.038714,0.137914,0.300253,0.215420,0.140814,0.428277,0.168458,0.141165,0.560771,-0.122368,0.143331,0.486908,-0.123326,0.141758,0.557667,0.231245,0.122137,0.562506,,,,0.039427,0.128390,0.298710,-0.008114,0.156712,0.265719,0.198004,0.129415,0.298507,,,,,,,-0.107411,0.133502,0.377965,0.039933,0.140195,0.224633,0.196186,0.127673,0.218666,0.197621,0.130317,0.380901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039008,0.124628,0.380329,,,,,,,,,,,,,-0.102189,0.175317,0.233189,,,,,,,0.011747,0.081663,0.204526,-0.037954,0.176309,0.046849,-0.106940,0.148732,0.300526,,,,,,,,,,,,,,,,,,,0.019262,0.306998,0.416934,0.163796,0.220332,0.356358,0.059509,0.307917,0.436664,0.126264,0.199677,0.304917,0.135801,0.248574,0.319321,0.018535,0.300491,0.167755,0.003936,0.283554,0.124395,-0.009354,0.221595,0.128329,,,,,,
2899,12.079167,-0.241157,-0.399163,0.855060,-0.226681,0.194490,0.166353,0.273296,-0.667212,-0.150216,-0.485454,-0.544607,-0.013710,0.141382,0.250427,0.000198,-0.000419,0.000341,-1.000000,0.038687,0.137740,0.300280,0.215339,0.140685,0.428316,0.168453,0.141142,0.560793,-0.122355,0.143322,0.486936,-0.123327,0.141748,0.557686,0.231241,0.122117,0.562524,,,,0.039431,0.128421,0.298688,-0.008108,0.156812,0.265746,0.197964,0.129349,0.298527,,,,,,,-0.107408,0.133482,0.377972,0.039926,0.140258,0.224673,0.196171,0.127650,0.218693,0.197615,0.130290,0.380911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039007,0.124619,0.380344,,,,,,,,,,,,,-0.102127,0.175597,0.233322,,,,,,,,,,-0.037860,0.176467,0.046871,-0.106942,0.148915,0.300592,,,,,,,,,,,,,,,,,,,0.019352,0.306909,0.416851,0.163820,0.220140,0.356195,0.059610,0.307816,0.436567,0.126243,0.199468,0.304796,0.135813,0.248409,0.319174,0.018548,0.300610,0.167839,0.003951,0.283656,0.124451,-0.009650,0.222045,0.128811,,,,,,
2900,12.083333,-0.240876,-0.399079,0.855233,-0.226475,0.194441,0.166158,0.273134,-0.667213,-0.150414,-0.485553,-0.544464,-0.013614,0.141522,0.250493,-0.000140,-0.000395,0.000299,-1.000000,0.038709,0.137895,0.300296,0.215407,0.140777,0.428322,0.168454,0.141137,0.560814,-0.122362,0.143321,0.486952,-0.123328,0.141729,0.557708,0.231239,0.122098,0.562543,,,,0.039432,0.128437,0.298665,-0.008102,0.156938,0.265802,0.197924,0.129295,0.298552,,,,,,,-0.107403,0.133455,0.378000,0.039923,0.140381,0.224720,0.196164,0.127634,0.218707,0.197609,0.130275,0.380933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039002,0.124615,0.380367,,,,,,,,,,,,,-0.102111,0.175789,0.233405,,,,,,,,,,-0.037803,0.176627,0.046932,-0.106947,0.149052,0.300621,,,,,,,,,,,,,,,,,,,0.019428,0.306804,0.416773,0.163825,0.219982,0.356036,0.059715,0.307706,0.436457,0.126231,0.199285,0.304669,0.135830,0.248250,0.319022,0.018550,0.300762,0.167908,0.003957,0.283817,0.124509,-0.009608,0.222198,0.128883,,,,,,
2901,12.087500,-0.240576,-0.398998,0.855395,-0.226327,0.194420,0.165980,0.272975,-0.667195,-0.150140,-0.485696,-0.544433,-0.013660,0.141679,0.250478,-0.000128,-0.000409,0.000306,-1.000000,0.038715,0.137880,0.300309,0.215421,0.140759,0.428334,0.168469,0.141126,0.560826,-0.122354,0.143319,0.486965,-0.123313,0.141718,0.557731,0.231250,0.122092,0.562545,,,,0.039475,0.128497,0.298675,-0.008107,0.157060,0.265850,0.197918,0.129264,0.298566,,,,,,,-0.107393,0.133463,0.378011,0.039925,0.140514,0.224759,0.196166,0.127632,0.218723,0.197623,0.130271,0.380937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039015,0.124638,0.380371,,,,,,,,,,,,,-0.102109,0.175920,0.233424,,,,,,,,,,-0.037743,0.176794,0.046912,-0.106937,0.149164,0.300646,,,,,,,,,,,,,,,,,,,0.019529,0.306692,0.416684,0.163849,0.219855,0.355889,0.059824,0.307592,0.436339,0.126228,0.199121,0.304542,0.135864,0.248090,0.318872,0.018572,0.300930,0.167965,0.003993,0.284007,0.124531,-0.009572,0.222414,0.128908,,,,,,
2902,12.091667,-0.240411,-0.398949,0.855521,-0.226110,0.194384,0.165810,0.272829,-0.666962,-0.149925,-0.486027,-0.544483,-0.013722,0.141850,0.250523,-0.000262,-0.000344,0.000380,-1.000000,0.038729,0.137929,0.300338,0.215436,0.140759,0.428358,0.168478,0.141135,0.560830,-0.122364,0.143334,0.486982,-0.123312,0.141716,0.557749,0.231162,0.121994,0.562652,,,,0.039495,0.128575,0.298681,-0.008102,0.157187,0.265887,0.197925,0.129250,0.298586,,,,,,,-0.107385,0.133439,0.378031,0.039951,0.140711,0.224798,0.196178,0.127632,0.218743,0.197638,0.130274,0.380951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039015,0.124659,0.380389,,,,,,,,,,,,,-0.102140,0.176055,0.233472,,,,,,,,,,-0.037685,0.176960,0.046914,-0.106940,0.149175,0.300651,,,,,,,,,,,,,,,,,,,0.019608,0.306595,0.416602,0.163867,0.219710,0.355756,0.059920,0.307488,0.436230,0.126210,0.198982,0.304429,0.135883,0.247949,0.318738,0.018566,0.301095,0.168029,0.004032,0.284165,0.124599,-0.009522,0.222616,0.128959,,,,,,
2903,12.095833,-0.240265,-0.398944,0.855602,-0.225969,0.194374,0.165666,0.272687,-0.666874,-0.149719,-0.486179,-0.544512,-0.013761,0.142031,0.250568,-0.000160,-0.000416,0.000301,-1.000000,0.038727,0.137893,0.300339,0.215443,0.140763,0.428373,0.168491,0.141125,0.560848,-0.122363,0.143322,0.486993,-0.123300,0.141708,0.557768,0.231274,0.122089,0.562569,,,,0.039516,0.128659,0.298731,-0.008098,0.157330,0.265935,0.197929,0.129240,0.298604,,,,,,,-0.107378,0.133435,0.378045,0.039951,0.140905,0.224851,0.196188,0.127635,0.218758,0.197647,0.130278,0.380971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039018,0.124693,0.380406,,,,,,,,,,,,,-0.102164,0.176169,0.233528,,,,,,,,,,-0.037617,0.177131,0.046942,-0.106953,0.149254,0.300668,,,,,,,,,,,,,,,,,,,0.019686,0.306485,0.416511,0.163878,0.219595,0.355624,0.060011,0.307365,0.436127,0.126215,0.198868,0.304326,0.135909,0.247801,0.318613,0.018589,0.301287,0.168106,0.004080,0.284366,0.124683,-0.009493,0.222798,0.129007,,,,,,
2904,12.100000,-0.240096,-0.398896,0.855701,-0.225859,0.194350,0.165524,0.272555,-0.667064,-0.149884,-0.486187,-0.544227,-0.013636,0.142161,0.250588,-0.001300,-0.000474,0.000980,-0.999999,0.038659,0.138626,0.300374,0.215451,0.140771,0.428389,0.168495,0.141140,0.560856,-0.122599,0.144227,0.487094,-0.123305,0.141704,0.557779,0.231286,0.122100,0.562583,,,,0.039512,0.128735,0.298728,-0.008105,0.157454,0.265965,0.197928,0.129242,0.298619,,,,,,,-0.107379,0.133434,0.378055,0.039978,0.141128,0.224888,0.196187,0.127644,0.218775,0.197656,0.130291,0.380980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039017,0.124694,0.380416,,,,,,,,,,,,,-0.102178,0.176287,0.233562,,,,,,,,,,-0.037553,0.177310,0.046963,-0.106954,0.149335,0.300686,,,,,,,,,,,,,,,,,,,0.019734,0.306386,0.416425,0.163890,0.219467,0.355494,0.060078,0.307267,0.436012,0.126206,0.198747,0.304223,0.135914,0.247679,0.318491,0.018607,0.301467,0.168187,0.004093,0.284590,0.124756,-0.009463,0.222965,0.129058,,,,,,
2905,12.104167,-0.239945,-0.398870,0.855753,-0.225866,0.194357,0.165383,0.272431,-0.667256,-0.149924,-0.486162,-0.544003,-0.013555,0.142270,0.250586,-0.001254,-0.000464,0.000945,-0.999999,0.038674,0.138599,0.300375,0.215461,0.140772,0.428383,0.168523,0.141150,0.560874,-0.122585,0.144195,0.487083,-0.123300,0.141696,0.557782,0.231286,0.122102,0.562588,,,,0.039503,0.128768,0.298753,-0.008094,0.157554,0.265989,0.197933,0.129239,0.298616,,,,,,,-0.107372,0.133417,0.378047,0.040006,0.141295,0.224917,0.196189,0.127640,0.218777,0.197657,0.130278,0.380988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039027,0.124731,0.380414,,,,,,,,,,,,,-0.102162,0.176408,0.233613,,,,,,,,,,-0.037472,0.177472,0.046986,-0.106932,0.149372,0.300696,,,,,,,,,,,,,,,,,,,0.019791,0.306221,0.416288,0.163916,0.219341,0.355375,0.060121,0.307145,0.435913,0.126193,0.198612,0.304124,0.135921,0.247551,0.318379,0.018636,0.301626,0.168256,0.004122,0.284814,0.124826,-0.009448,0.223094,0.129083,,,,,,
2906,12.108333,-0.239845,-0.398872,0.855805,-0.225772,0.194337,0.165255,0.272292,-0.667494,-0.149978,-0.486114,-0.543738,-0.013452,0.142366,0.250580,-0.001266,-0.000451,0.000936,-0.999999,0.038679,0.138604,0.300366,0.215461,0.140783,0.428379,0.168517,0.141156,0.560866,-0.122583,0.144184,0.487069,-0.123296,0.141701,0.557770,0.231280,0.122096,0.562585,,,,0.039500,0.128832,0.298764,-0.008083,0.157630,0.266003,0.197927,0.129228,0.298610,,,,,,,-0.107377,0.133425,0.378040,0.040009,0.141420,0.224923,0.196194,0.127648,0.218764,0.197658,0.130277,0.380977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039035,0.124733,0.380401,,,,,,,,,,,,,-0.102152,0.176538,0.233639,,,,,,,,,,-0.037413,0.177683,0.047015,-0.106922,0.149376,0.300700,,,,,,,,,,,,,,,,,,,0.019827,0.306117,0.416195,0.163928,0.219224,0.355243,0.060156,0.307036,0.435799,0.126176,0.198501,0.304000,0.135926,0.247419,0.318254,0.018667,0.301766,0.168323,0.004147,0.285007,0.124895,-0.009413,0.223262,0.129120,,,,,,
2907,12.112500,-0.238864,-0.398246,0.856339,-0.225893,0.194257,0.165084,0.272217,-0.667920,-0.150072,-0.485999,-0.543292,-0.013304,0.142419,0.250527,-0.000610,-0.000497,0.000571,-1.000000,0.038706,0.138196,0.300362,0.215460,0.140777,0.428359,0.168501,0.141144,0.560825,-0.122333,0.143697,0.487142,-0.123291,0.141715,0.557740,0.231281,0.122111,0.562569,,,,0.039501,0.128863,0.298757,-0.008073,0.157697,0.266002,0.197933,0.129267,0.298575,,,,,,,-0.107366,0.133428,0.378009,0.040024,0.141559,0.224893,0.196195,0.127653,0.218734,0.197657,0.130289,0.380956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039038,0.124747,0.380375,,,,,,,,,,,,,-0.102147,0.176620,0.233634,,,,,,,,,,-0.037365,0.177912,0.047012,-0.106906,0.149386,0.300687,,,,,,,,,,,,,,,,,,,0.019844,0.306005,0.416083,0.163939,0.219126,0.355111,0.060300,0.307359,0.435743,0.126146,0.198373,0.303866,0.135908,0.247306,0.318136,0.018701,0.301905,0.168391,0.004157,0.285197,0.124970,-0.009389,0.223425,0.129135,,,,,,
