Format Version,1.23,Take Name,cap_029,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.37.32.408 PM,Total Frames in Take,2302,Total Exported Frames,2302,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2070,8.625000,-0.536986,0.333343,-0.730126,-0.259699,0.179947,0.141545,0.352407,,,,,,,,-0.003484,-0.000277,-0.000457,-0.999994,0.038598,0.139324,0.300410,0.214754,0.141739,0.428786,0.168494,0.141499,0.560944,-0.122404,0.142995,0.487010,-0.123461,0.141371,0.557680,0.231218,0.121546,0.562507,0.037822,0.176035,0.228280,0.038640,0.155582,0.301293,0.038970,0.136376,0.380591,-0.120618,0.253476,0.340236,-0.108923,0.176652,0.232047,,,,-0.107804,0.136090,0.378356,,,,0.195801,0.175771,0.304807,0.196224,0.151466,0.383783,,,,,,,,,,,,,,,,,,,,,,-0.106608,0.148619,0.298244,0.193217,0.196407,0.227606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375058,0.304569,0.432851,,,,0.379675,0.295806,0.388963,0.232540,0.185724,0.396831,0.242747,0.230386,0.372179,-0.280792,0.323117,0.373691,,,,,,,,,,-0.293944,0.184962,0.256640
2071,8.629167,-0.537848,0.333229,-0.729631,-0.259455,0.180010,0.141450,0.352383,,,,,,,,-0.003265,-0.000300,-0.000449,-0.999995,0.038595,0.139210,0.300431,0.214791,0.141672,0.428787,0.168497,0.141483,0.560963,-0.122410,0.142976,0.487039,-0.123462,0.141364,0.557714,0.231220,0.121561,0.562523,0.037778,0.176530,0.228420,0.038630,0.155884,0.301389,0.038951,0.136475,0.380623,-0.120686,0.253433,0.340230,-0.108943,0.177238,0.232207,,,,-0.107813,0.136127,0.378393,,,,0.195835,0.175645,0.304779,0.196291,0.151289,0.383729,,,,,,,,,,,,,,,,,,,,,,-0.106696,0.149052,0.298381,0.193268,0.196481,0.227659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375112,0.304526,0.432637,,,,0.379700,0.295879,0.388737,0.232631,0.185643,0.396775,0.242775,0.230307,0.372114,-0.280763,0.323261,0.373718,,,,,,,,,,-0.294089,0.185046,0.256739
2072,8.633333,-0.538660,0.333015,-0.729218,-0.259207,0.180059,0.141304,0.352348,,,,,,,,-0.003123,-0.000305,-0.000433,-0.999995,0.038603,0.139119,0.300439,0.214828,0.141608,0.428780,0.168504,0.141473,0.560964,-0.122412,0.142955,0.487050,-0.123462,0.141339,0.557732,0.231227,0.121535,0.562543,0.037757,0.176985,0.228549,0.038624,0.156161,0.301466,0.038943,0.136564,0.380642,-0.120748,0.253408,0.340235,-0.108971,0.177690,0.232323,,,,-0.107825,0.136135,0.378396,,,,0.195891,0.175435,0.304734,0.196299,0.151193,0.383709,,,,,,,,,,,,,,,,,,,,,,-0.106757,0.149468,0.298506,0.193270,0.196615,0.227697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375134,0.304508,0.432462,,,,0.379660,0.295890,0.388426,0.232702,0.185530,0.396686,0.242788,0.230193,0.372039,-0.280718,0.323432,0.373730,,,,,,,,,,-0.294237,0.185093,0.256827
2073,8.637500,-0.539139,0.332932,-0.728971,-0.259010,0.180082,0.141188,0.352289,,,,,,,,-0.003010,-0.000320,-0.000427,-0.999995,0.038590,0.139066,0.300442,0.214828,0.141576,0.428781,0.168512,0.141464,0.560955,-0.122431,0.142958,0.487057,-0.123478,0.141336,0.557741,0.231222,0.121556,0.562546,0.037737,0.177414,0.228661,0.038610,0.156404,0.301531,0.038923,0.136632,0.380661,-0.120821,0.253399,0.340241,-0.108997,0.178014,0.232426,,,,-0.107818,0.136203,0.378415,,,,0.195967,0.175171,0.304658,0.196366,0.150972,0.383643,,,,,,,,,,,,,,,,,,,,,,-0.106833,0.149620,0.298537,0.193354,0.196519,0.227668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375130,0.304454,0.432303,,,,0.379623,0.295871,0.388279,0.232745,0.185419,0.396611,0.242780,0.230112,0.371962,-0.280708,0.323601,0.373747,,,,,,,,,,-0.294396,0.185151,0.256914
2074,8.641667,-0.539465,0.332805,-0.728845,-0.258851,0.180111,0.141058,0.352222,,,,,,,,-0.002801,-0.000396,-0.000442,-0.999996,0.038589,0.138966,0.300412,0.214860,0.141517,0.428746,0.168510,0.141451,0.560933,-0.122429,0.142951,0.487045,-0.123479,0.141328,0.557731,0.231353,0.121603,0.562450,0.037730,0.177652,0.228704,0.038602,0.156566,0.301543,0.038927,0.136691,0.380649,-0.120874,0.253420,0.340250,-0.108997,0.178233,0.232466,,,,-0.107835,0.136241,0.378397,,,,0.196019,0.175026,0.304602,0.196423,0.150768,0.383548,,,,,,,,,,,,,,,,,,,,,,-0.106892,0.149870,0.298584,0.193537,0.196220,0.227643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375121,0.304405,0.432159,,,,0.379602,0.295841,0.388142,0.232784,0.185310,0.396526,0.242758,0.230003,0.371877,-0.280717,0.323838,0.373751,,,,,,,,,,-0.294550,0.185200,0.257029
2075,8.645833,-0.539734,0.332773,-0.728720,-0.258684,0.180107,0.140945,0.352142,,,,,,,,-0.002721,-0.000391,-0.000427,-0.999996,0.038580,0.138924,0.300400,0.214869,0.141487,0.428724,0.168499,0.141451,0.560924,-0.122449,0.142951,0.487037,-0.123501,0.141326,0.557716,0.231343,0.121597,0.562445,0.037730,0.177775,0.228731,0.038587,0.156630,0.301558,0.038913,0.136704,0.380646,-0.120956,0.253450,0.340283,-0.109010,0.178382,0.232504,,,,-0.107839,0.136234,0.378388,,,,0.196057,0.174780,0.304525,0.196449,0.150634,0.383515,,,,,,,,,,,,,,,,,,,,,,-0.106942,0.150057,0.298657,0.193586,0.196105,0.227607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375070,0.304330,0.432041,,,,0.379546,0.295787,0.388039,0.232800,0.185217,0.396438,0.242730,0.229910,0.371808,-0.280724,0.324001,0.373751,,,,,,,,,,-0.294703,0.185241,0.257157
2076,8.650000,-0.539835,0.332466,-0.728768,-0.258731,0.180110,0.140789,0.352128,,,,,,,,-0.002581,-0.000390,-0.000409,-0.999996,0.038593,0.138851,0.300388,0.214897,0.141439,0.428706,0.168509,0.141448,0.560914,-0.122448,0.142944,0.487023,-0.123491,0.141322,0.557707,0.231353,0.121592,0.562438,0.037731,0.177771,0.228733,0.038599,0.156604,0.301553,0.038909,0.136698,0.380635,-0.121032,0.253488,0.340332,-0.109002,0.178434,0.232530,,,,-0.107838,0.136220,0.378375,,,,0.196053,0.174679,0.304514,0.196431,0.150620,0.383517,,,,,,,,,,,,,,,,,,,,,,-0.107015,0.150280,0.298768,0.193534,0.196189,0.227653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375023,0.304273,0.431842,,,,0.379515,0.295721,0.387940,0.232814,0.185114,0.396374,0.242696,0.229779,0.371753,-0.280771,0.324150,0.373751,,,,,,,,,,-0.294838,0.185280,0.257267
2077,8.654167,-0.539959,0.332377,-0.728726,-0.258706,0.180098,0.140688,0.352087,,,,,,,,-0.002581,-0.000310,-0.000353,-0.999997,0.038596,0.138828,0.300407,0.214899,0.141405,0.428706,0.168501,0.141429,0.560929,-0.122460,0.142938,0.487031,-0.123505,0.141310,0.557703,0.231225,0.121530,0.562543,0.037731,0.177661,0.228714,0.038591,0.156527,0.301545,0.038906,0.136657,0.380638,-0.121102,0.253547,0.340414,-0.109006,0.178356,0.232514,,,,-0.107844,0.136195,0.378377,,,,0.196531,0.173482,0.303890,0.196365,0.150648,0.383573,,,,,,,,,,,,,,,,,,,,,,-0.107087,0.150374,0.298873,0.193330,0.196460,0.227687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374987,0.304204,0.431739,,,,0.379483,0.295657,0.387849,0.232806,0.185030,0.396312,0.242685,0.229690,0.371707,-0.280836,0.324255,0.373762,,,,,,,,,,-0.294950,0.185317,0.257347
2078,8.658333,-0.540165,0.332336,-0.728636,-0.258582,0.180101,0.140576,0.352037,,,,,,,,-0.002459,-0.000290,-0.000335,-0.999997,0.038613,0.138780,0.300399,0.214922,0.141378,0.428698,0.168512,0.141445,0.560942,-0.122451,0.142947,0.487013,-0.123501,0.141324,0.557692,0.231219,0.121540,0.562536,0.037755,0.177439,0.228654,0.038624,0.156372,0.301494,0.038916,0.136623,0.380632,-0.121166,0.253613,0.340496,-0.108987,0.178123,0.232429,,,,-0.107822,0.136197,0.378365,,,,0.196532,0.173336,0.303836,0.196301,0.150734,0.383596,,,,,,,,,,,,,,,,,,,,,,-0.107145,0.150427,0.298946,0.193277,0.196313,0.227656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374979,0.304138,0.431658,,,,0.379444,0.295601,0.387779,0.232814,0.184938,0.396250,0.242654,0.229576,0.371657,-0.280924,0.324346,0.373758,,,,,,,,,,-0.295031,0.185332,0.257402
2079,8.662500,,,,,,,,,,,,,,,-0.002440,-0.000294,-0.000304,-0.999997,0.038607,0.138785,0.300391,0.214918,0.141374,0.428686,0.168511,0.141445,0.560940,-0.122448,0.142970,0.487013,-0.123500,0.141347,0.557678,0.231199,0.121550,0.562520,0.037760,0.177048,0.228525,0.038620,0.156181,0.301438,0.038916,0.136588,0.380608,-0.121235,0.253703,0.340575,-0.108970,0.177765,0.232293,,,,-0.107830,0.136211,0.378359,,,,0.196477,0.173229,0.303773,0.196301,0.150640,0.383581,,,,,,,,,,,,,,,,,,,,,,-0.107893,0.152552,0.300153,0.193268,0.195992,0.227539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374966,0.304057,0.431608,,,,0.379412,0.295550,0.387723,,,,,,,-0.281034,0.324398,0.373755,,,,,,,,,,-0.295080,0.185325,0.257438
2080,8.666667,-0.539363,0.332083,-0.729037,-0.259447,0.179919,0.140606,0.352054,,,,,,,,-0.002369,-0.000306,-0.000273,-0.999997,0.038613,0.138770,0.300354,0.214931,0.141363,0.428631,0.168505,0.141471,0.560905,-0.122429,0.142999,0.486980,-0.123481,0.141368,0.557646,0.231211,0.121553,0.562486,0.037808,0.176526,0.228369,0.038643,0.155919,0.301340,0.038942,0.136551,0.380568,-0.121282,0.253808,0.340637,-0.108927,0.177339,0.232147,,,,-0.107815,0.136232,0.378332,,,,0.196038,0.173989,0.304328,0.196337,0.150579,0.383551,,,,,,,,,,,,,,,,,,,,,,-0.107888,0.152386,0.300102,0.193307,0.195534,0.227368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374959,0.304002,0.431534,,,,0.379396,0.295521,0.387654,0.232596,0.185067,0.396234,0.242645,0.229467,0.371551,-0.281150,0.324433,0.373735,,,,,,,,,,-0.295115,0.185311,0.257429
2081,8.670833,-0.540035,0.332351,-0.728639,-0.258824,0.179985,0.140483,0.351896,,,,,,,,-0.002235,-0.000389,-0.000317,-0.999997,0.038609,0.138730,0.300316,0.214939,0.141360,0.428590,0.168508,0.141478,0.560887,-0.122417,0.143007,0.486965,-0.123467,0.141383,0.557622,0.231334,0.121638,0.562368,0.037869,0.175932,0.228189,0.038659,0.155558,0.301241,0.038972,0.136461,0.380537,-0.121340,0.253896,0.340698,-0.108875,0.176860,0.231985,,,,-0.107803,0.136235,0.378303,,,,0.196076,0.173673,0.304201,0.196395,0.150414,0.383469,,,,,,,,,,,,,,,,,,,,,,-0.107898,0.152187,0.300045,0.193390,0.194697,0.227080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374950,0.303943,0.431473,,,,0.379362,0.295478,0.387593,0.232656,0.184850,0.396111,0.242656,0.229432,0.371486,-0.281282,0.324411,0.373714,,,,,,,,,,-0.295132,0.185276,0.257407
2082,8.675000,-0.539270,0.332827,-0.729393,-0.257682,0.180310,0.140314,0.351066,,,,,,,,-0.002195,-0.000378,-0.000297,-0.999997,0.038629,0.138711,0.300284,0.214962,0.141344,0.428545,0.168516,0.141484,0.560867,-0.122394,0.143013,0.486928,-0.123448,0.141386,0.557592,0.231337,0.121626,0.562348,0.037920,0.175297,0.228010,0.038672,0.155189,0.301132,0.039014,0.136367,0.380496,-0.121378,0.253973,0.340740,-0.108825,0.176365,0.231801,,,,-0.107776,0.136220,0.378274,,,,0.196134,0.173295,0.304044,0.196661,0.149836,0.383566,,,,,,,,,,,,,,,,,,,,,,-0.107888,0.151960,0.299984,0.193493,0.193968,0.226847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374945,0.303888,0.431419,,,,0.379349,0.295434,0.387534,0.232887,0.184330,0.395801,,,,-0.281402,0.324351,0.373678,,,,,,,,,,-0.295111,0.185220,0.257354
2083,8.679167,-0.542192,0.333187,-0.727445,-0.256588,0.180255,0.140084,0.351418,,,,,,,,-0.002122,-0.000379,-0.000288,-0.999998,0.038630,0.138688,0.300276,0.214964,0.141334,0.428534,0.168519,0.141495,0.560863,-0.122388,0.143024,0.486920,-0.123445,0.141400,0.557581,0.231332,0.121643,0.562337,0.037947,0.174501,0.227819,0.038700,0.154731,0.301030,0.039024,0.136243,0.380478,-0.121429,0.254029,0.340784,-0.108801,0.175928,0.231664,,,,-0.107784,0.136190,0.378260,,,,0.196121,0.173058,0.303970,0.196659,0.149784,0.383549,,,,,,,,,,,,,,,,,,,,,,-0.107883,0.151761,0.299929,0.193532,0.193250,0.226644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374888,0.303832,0.431389,,,,0.379286,0.295409,0.387498,0.232905,0.184205,0.395722,0.242641,0.229281,0.371367,-0.281532,0.324253,0.373668,,,,,,,,,,-0.295076,0.185171,0.257316
2084,8.683333,-0.539528,0.332849,-0.729295,-0.257390,0.180280,0.140198,0.350967,,,,,,,,-0.002106,-0.000375,-0.000309,-0.999998,0.038632,0.138691,0.300270,0.214966,0.141348,0.428528,0.168517,0.141502,0.560860,-0.122394,0.143025,0.486912,-0.123447,0.141406,0.557574,0.231341,0.121668,0.562333,0.037972,0.173717,0.227642,0.038718,0.154328,0.300953,0.039019,0.136118,0.380465,-0.121483,0.254072,0.340798,-0.108766,0.175365,0.231504,,,,-0.107773,0.136187,0.378246,,,,0.196082,0.172874,0.303915,0.196680,0.149736,0.383538,,,,,,,,,,,,,,,,,,,,,,-0.107886,0.151503,0.299868,0.193700,0.192147,0.226439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374847,0.303826,0.431357,,,,0.379239,0.295394,0.387463,0.232862,0.184229,0.395712,,,,-0.281648,0.324146,0.373654,,,,,,,,,,-0.295028,0.185110,0.257257
2085,8.687500,-0.542026,0.332907,-0.727727,-0.256504,0.180214,0.139928,0.351377,,,,,,,,-0.002124,-0.000368,-0.000295,-0.999998,0.038616,0.138709,0.300275,0.214955,0.141357,0.428545,0.168494,0.141518,0.560864,-0.122416,0.143040,0.486918,-0.123461,0.141420,0.557577,0.231317,0.121664,0.562333,0.037944,0.172957,0.227490,0.038711,0.153922,0.300899,0.039012,0.135996,0.380451,-0.121537,0.254114,0.340801,-0.108705,0.174691,0.231337,,,,-0.107795,0.136152,0.378256,,,,0.196082,0.172603,0.303841,0.196649,0.149663,0.383529,,,,,,,,,,,,,,,,,,,,,,-0.107878,0.151281,0.299835,0.193742,0.191411,0.226270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374749,0.303807,0.431359,,,,0.379138,0.295364,0.387446,0.232841,0.184124,0.395687,0.242539,0.229146,0.371286,-0.281767,0.324002,0.373652,,,,,,,,,,-0.294995,0.185040,0.257186
2086,8.691667,-0.541951,0.332776,-0.727926,-0.256267,0.180231,0.139809,0.351322,,,,,,,,-0.002229,-0.000290,-0.000245,-0.999997,0.038623,0.138747,0.300289,0.214956,0.141360,0.428553,0.168490,0.141528,0.560868,-0.122424,0.143047,0.486914,-0.123473,0.141414,0.557577,0.231200,0.121587,0.562423,0.038023,0.172121,0.227315,0.038725,0.153457,0.300804,0.039010,0.135856,0.380433,-0.121569,0.254119,0.340775,-0.108677,0.174165,0.231176,,,,-0.107804,0.136147,0.378241,,,,0.196094,0.171872,0.303624,0.196398,0.150100,0.383352,,,,,,,,,,,,,,,,,,,,,,-0.107881,0.151069,0.299790,0.193678,0.190915,0.226182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374657,0.303806,0.431372,,,,0.379057,0.295357,0.387460,0.232825,0.184055,0.395645,0.242478,0.229042,0.371245,-0.281881,0.323830,0.373613,,,,,,,,,,-0.294945,0.184960,0.257130
2087,8.695833,-0.541951,0.332680,-0.728083,-0.255947,0.180242,0.139674,0.351271,,,,,,,,-0.002182,-0.000351,-0.000316,-0.999998,0.038605,0.138742,0.300292,0.214938,0.141383,0.428573,0.168468,0.141530,0.560874,-0.122444,0.143044,0.486928,-0.123492,0.141417,0.557589,0.231326,0.121668,0.562362,0.038028,0.171469,0.227204,0.038721,0.153037,0.300735,0.038980,0.135699,0.380436,-0.121597,0.254092,0.340728,-0.108667,0.173678,0.231084,,,,-0.107831,0.136119,0.378254,,,,0.196108,0.171512,0.303537,0.196374,0.150004,0.383334,,,,,,,,,,,,,,,,,,,,,,-0.107875,0.150838,0.299765,0.193526,0.190435,0.226073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374545,0.303799,0.431405,,,,0.378958,0.295345,0.387496,0.232793,0.183948,0.395613,0.242409,0.228939,0.371223,-0.281951,0.323667,0.373635,,,,,,,,,,-0.294905,0.184889,0.257069
2088,8.700000,-0.541546,0.332472,-0.728472,-0.255966,0.180208,0.139578,0.351268,,,,,,,,-0.002233,-0.000344,-0.000317,-0.999997,0.038605,0.138763,0.300312,0.214940,0.141394,0.428602,0.168458,0.141529,0.560898,-0.122450,0.143037,0.486942,-0.123499,0.141420,0.557611,0.231329,0.121655,0.562374,0.038012,0.170875,0.227070,0.038751,0.152654,0.300686,0.038985,0.135577,0.380441,-0.121595,0.254035,0.340655,-0.108622,0.173080,0.230943,,,,-0.107842,0.136069,0.378259,,,,0.196124,0.171221,0.303463,0.196337,0.149965,0.383328,,,,,,,,,,,,,,,,,,,,,,-0.107838,0.150573,0.299723,0.193502,0.189970,0.225959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374421,0.303773,0.431447,,,,0.378861,0.295316,0.387546,0.232728,0.183948,0.395615,0.242340,0.228819,0.371208,-0.281977,0.323507,0.373661,,,,,,,,,,-0.294872,0.184825,0.257012
2089,8.704167,-0.541685,0.332433,-0.728546,-0.255512,0.180232,0.139401,0.351223,,,,,,,,-0.002360,-0.000274,-0.000285,-0.999997,0.038595,0.138801,0.300358,0.214911,0.141398,0.428645,0.168445,0.141518,0.560925,-0.122460,0.143034,0.486976,-0.123515,0.141396,0.557640,0.231194,0.121590,0.562497,0.037986,0.170256,0.226990,0.038725,0.152354,0.300664,0.038954,0.135450,0.380461,-0.121587,0.253948,0.340585,-0.108627,0.172614,0.230858,,,,-0.107865,0.135977,0.378294,,,,0.196050,0.171010,0.303423,0.196327,0.149807,0.383314,,,,,,,,,,,,,,,,,,,,,,-0.108252,0.150212,0.300118,0.193501,0.189400,0.225773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374308,0.303732,0.431511,,,,0.378742,0.295280,0.387606,0.232705,0.183780,0.395600,0.242286,0.228694,0.371208,-0.281990,0.323352,0.373699,,,,,,,,,,-0.294854,0.184753,0.256976
2090,8.708333,-0.540166,0.331915,-0.729596,-0.256403,0.180063,0.139368,0.351346,,,,,,,,-0.002387,-0.000285,-0.000324,-0.999997,0.038592,0.138801,0.300390,0.214902,0.141408,0.428679,0.168446,0.141509,0.560956,-0.122457,0.143005,0.487009,-0.123503,0.141378,0.557675,0.231196,0.121592,0.562519,0.038019,0.169738,0.226926,0.038730,0.152096,0.300649,0.038961,0.135351,0.380481,-0.121535,0.253869,0.340498,-0.108630,0.172228,0.230795,,,,-0.107861,0.135929,0.378315,,,,0.196043,0.170770,0.303380,0.196285,0.149719,0.383307,,,,,,,,,,,,,,,,,,,,,,-0.107012,0.147673,0.298403,0.193541,0.188782,0.225598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374185,0.303685,0.431572,,,,0.378615,0.295178,0.387749,0.232431,0.183924,0.395684,0.242231,0.228531,0.371226,-0.281940,0.323200,0.373734,,,,,,,,,,-0.294847,0.184670,0.256934
2091,8.712500,-0.540018,0.331975,-0.729752,-0.256192,0.180012,0.139243,0.351286,,,,,,,,-0.002536,-0.000299,-0.000314,-0.999997,0.038580,0.138860,0.300423,0.214876,0.141434,0.428709,0.168463,0.141488,0.560985,-0.122462,0.142996,0.487036,-0.123504,0.141377,0.557719,0.231183,0.121560,0.562546,0.037985,0.169372,0.226890,0.038722,0.151869,0.300634,0.038953,0.135248,0.380500,-0.121494,0.253766,0.340400,-0.108637,0.171923,0.230741,,,,-0.107882,0.135884,0.378358,,,,0.196056,0.170402,0.303289,0.196319,0.149443,0.383237,,,,,,,,,,,,,,,,,,,,,,-0.106923,0.147328,0.298292,0.193512,0.188271,0.225449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374081,0.303613,0.431642,,,,0.378501,0.295104,0.387823,0.232294,0.183801,0.395633,0.242180,0.228393,0.371239,-0.281851,0.323050,0.373808,,,,,,,,,,-0.294849,0.184590,0.256923
2092,8.716667,-0.540344,0.332071,-0.729693,-0.255548,0.180057,0.139029,0.351195,,,,,,,,-0.002627,-0.000320,-0.000328,-0.999996,0.038584,0.138897,0.300435,0.214877,0.141454,0.428721,0.168475,0.141487,0.560980,-0.122439,0.142992,0.487057,-0.123492,0.141364,0.557737,0.231201,0.121549,0.562552,0.037986,0.169055,0.226827,0.038714,0.151693,0.300602,0.038966,0.135195,0.380513,-0.121422,0.253673,0.340259,-0.108625,0.171668,0.230685,,,,-0.107857,0.135857,0.378370,,,,0.196081,0.170095,0.303188,0.196348,0.149253,0.383178,,,,,,,,,,,,,,,,,,,,,,-0.106800,0.146912,0.298101,0.193569,0.187765,0.225294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373970,0.303541,0.431704,,,,0.378394,0.295033,0.387889,0.232293,0.183564,0.395574,0.242124,0.228244,0.371244,-0.281742,0.322937,0.373836,,,,,,,,,,-0.294848,0.184508,0.256901
2093,8.720833,-0.541417,0.332369,-0.729252,-0.254145,0.180226,0.138655,0.351006,,,,,,,,-0.002722,-0.000344,-0.000343,-0.999996,0.038573,0.138938,0.300440,0.214861,0.141485,0.428725,0.168492,0.141473,0.560966,-0.122435,0.142979,0.487070,-0.123486,0.141367,0.557751,0.231187,0.121546,0.562551,0.037970,0.168835,0.226790,0.038713,0.151557,0.300589,0.038974,0.135135,0.380517,-0.121342,0.253565,0.340106,-0.108620,0.171496,0.230635,,,,-0.107862,0.135830,0.378382,,,,0.196167,0.169584,0.303059,0.196407,0.148980,0.383100,,,,,,,,,,,,,,,,,,,,,,-0.106688,0.146523,0.297902,0.193620,0.187262,0.225150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373847,0.303452,0.431789,,,,0.378328,0.294949,0.387948,0.232371,0.182994,0.395473,0.242083,0.228103,0.371232,-0.281616,0.322840,0.373855,,,,,,,,,,-0.294846,0.184435,0.256890
2094,8.725000,-0.540944,0.332208,-0.729654,-0.254211,0.180174,0.138535,0.351000,,,,,,,,-0.002766,-0.000423,-0.000407,-0.999996,0.038574,0.138968,0.300422,0.214855,0.141514,0.428730,0.168512,0.141462,0.560951,-0.122423,0.142981,0.487068,-0.123471,0.141354,0.557748,0.231323,0.121613,0.562449,0.037981,0.168650,0.226735,0.038721,0.151433,0.300534,0.038992,0.135125,0.380518,-0.121251,0.253448,0.339923,-0.108591,0.171422,0.230608,,,,-0.107850,0.135825,0.378388,,,,0.196233,0.169200,0.302950,0.196417,0.148868,0.383042,,,,,,,,,,,,,,,,,,,,,,-0.106608,0.146362,0.297793,0.193672,0.186878,0.225011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373724,0.303369,0.431853,,,,0.378235,0.294882,0.388001,0.232256,0.182946,0.395480,0.242034,0.227952,0.371220,-0.281449,0.322763,0.373868,,,,,,,,,,-0.294839,0.184345,0.256882
2095,8.729167,-0.541088,0.332352,-0.729713,-0.253545,0.180207,0.138328,0.350884,,,,,,,,-0.002859,-0.000429,-0.000429,-0.999996,0.038563,0.139017,0.300423,0.214836,0.141552,0.428749,0.168516,0.141455,0.560939,-0.122443,0.142979,0.487067,-0.123480,0.141362,0.557751,0.231328,0.121628,0.562443,0.037993,0.168497,0.226720,0.038724,0.151359,0.300524,0.038973,0.135110,0.380517,-0.121177,0.253317,0.339754,-0.108596,0.171481,0.230627,,,,-0.107863,0.135834,0.378376,,,,0.196265,0.168911,0.302893,0.196465,0.148658,0.382995,,,,,,,,,,,,,,,,,,,,,,-0.106534,0.146150,0.297672,0.193712,0.186523,0.224923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373546,0.303235,0.431980,,,,0.378127,0.294849,0.388090,0.232237,0.182751,0.395449,0.241977,0.227786,0.371196,-0.281281,0.322692,0.373871,,,,,,,,,,-0.294829,0.184260,0.256926
