Format Version,1.23,Take Name,cap_027,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.36.26.701 PM,Total Frames in Take,2001,Total Exported Frames,2001,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1493,6.220833,-0.747680,0.304662,-0.436337,-0.397198,0.178430,0.135514,0.289361,-0.835694,-0.467829,-0.287135,-0.017473,-0.107770,0.155021,0.341354,0.000758,-0.000427,-0.000265,-1.000000,0.038660,0.137353,0.300342,0.215360,0.140623,0.428364,0.168529,0.141482,0.560912,-0.122444,0.142991,0.487020,-0.123473,0.141363,0.557714,0.231259,0.122057,0.562549,0.039768,0.147258,0.300731,-0.095215,0.169417,0.348025,0.040368,0.168615,0.228143,0.038957,0.130661,0.380389,-0.107359,0.141632,0.379145,0.197322,0.160554,0.222558,0.197717,0.130221,0.380934,0.198478,0.139704,0.299391,-0.104461,0.173488,0.306595,,,,,,,,,,,,,-0.101406,0.203357,0.240205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406273,0.256542,0.221010,0.244906,0.177778,0.222610,0.378250,0.254207,0.185219,0.255094,0.164190,0.286957,0.255547,0.211018,0.263985,-0.216026,0.288165,0.400968,,,,,,,-0.263400,0.162952,0.338038,-0.307741,0.174618,0.291478
1494,6.225000,-0.748040,0.307573,-0.434258,-0.396554,0.177844,0.135812,0.289556,-0.835429,-0.468125,-0.287415,-0.017591,-0.107743,0.155054,0.341476,0.000646,-0.000359,-0.000188,-1.000000,0.038669,0.137370,0.300375,0.215353,0.140597,0.428391,0.168533,0.141463,0.560931,-0.122434,0.142980,0.487043,-0.123487,0.141347,0.557727,0.231165,0.121942,0.562654,0.039800,0.147307,0.300798,-0.095221,0.169438,0.348094,0.040597,0.169584,0.228535,0.038967,0.130568,0.380410,-0.107361,0.141511,0.379159,0.197392,0.163015,0.223271,0.197723,0.130205,0.380950,0.198494,0.139719,0.299508,-0.104565,0.173361,0.306577,,,,,,,,,,,,,-0.101930,0.202095,0.239617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406154,0.256060,0.221669,0.244586,0.178417,0.222504,0.378152,0.253798,0.185878,0.254786,0.164128,0.287643,0.255283,0.210781,0.264546,-0.216124,0.288065,0.401000,,,,,,,-0.263382,0.162965,0.338050,-0.307704,0.174449,0.291436
1495,6.229167,-0.748568,0.309830,-0.432973,-0.395204,0.177517,0.135808,0.289770,-0.835202,-0.468411,-0.287606,-0.017651,-0.107738,0.155108,0.341558,0.000673,-0.000353,-0.000193,-1.000000,0.038668,0.137348,0.300386,0.215347,0.140584,0.428408,0.168522,0.141451,0.560943,-0.122439,0.142965,0.487055,-0.123471,0.141339,0.557732,0.231154,0.121940,0.562666,0.039800,0.147601,0.300870,-0.095249,0.169461,0.348151,0.040563,0.169949,0.228646,0.038956,0.130599,0.380419,-0.107388,0.141444,0.379172,0.197388,0.162971,0.223240,0.197717,0.130185,0.380960,0.198495,0.139961,0.299569,-0.104613,0.173377,0.306636,,,,,,,,,,,,,-0.101988,0.202318,0.239775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406167,0.255647,0.222427,0.244319,0.178490,0.222963,0.378325,0.253902,0.186877,0.254590,0.163959,0.288079,0.255104,0.210655,0.265111,-0.216232,0.287998,0.401014,,,,,,,-0.263384,0.162978,0.338054,-0.307696,0.174324,0.291401
1496,6.233333,-0.748339,0.310206,-0.433269,-0.395018,0.177337,0.135640,0.290194,-0.835093,-0.468389,-0.287946,-0.017835,-0.107828,0.155008,0.341628,0.000349,-0.000327,-0.000228,-1.000000,0.038681,0.137516,0.300390,0.215406,0.140693,0.428400,0.168506,0.141455,0.560958,-0.122450,0.142980,0.487060,-0.123479,0.141350,0.557743,0.231142,0.121945,0.562675,0.039776,0.147977,0.300911,-0.095294,0.169466,0.348147,0.040433,0.169971,0.228548,0.038946,0.130758,0.380422,-0.107399,0.141491,0.379176,0.197353,0.162488,0.222998,0.197703,0.130202,0.380973,0.198511,0.140299,0.299551,-0.104628,0.173527,0.306705,,,,,,,,,,,,,-0.101693,0.203616,0.240390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406133,0.255339,0.223062,0.244242,0.178111,0.223671,0.378360,0.253887,0.187531,0.254235,0.163731,0.288457,0.255030,0.210605,0.265635,-0.216360,0.287937,0.401011,,,,,,,-0.263471,0.162856,0.337999,-0.307741,0.174248,0.291319
1497,6.237500,-0.748005,0.311079,-0.433434,-0.394783,0.177075,0.135676,0.290446,-0.834884,-0.468731,-0.288019,-0.017469,-0.107839,0.155075,0.341526,0.000612,-0.000350,-0.000177,-1.000000,0.038649,0.137404,0.300385,0.215329,0.140620,0.428406,0.168495,0.141462,0.560940,-0.122450,0.143004,0.487045,-0.123501,0.141371,0.557742,0.231138,0.121966,0.562667,0.039774,0.148107,0.300915,-0.095332,0.169505,0.348147,0.040520,0.170394,0.228755,0.038941,0.130827,0.380417,-0.107404,0.141500,0.379173,0.197378,0.163526,0.223258,0.197710,0.130223,0.380963,0.198510,0.140542,0.299579,-0.104649,0.173632,0.306731,,,,,,,,,,,,,-0.101657,0.204163,0.240607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406089,0.255150,0.223715,0.244092,0.178075,0.224103,0.378376,0.253759,0.188174,0.254029,0.163692,0.288764,0.254913,0.210604,0.266039,-0.216489,0.287917,0.400996,,,,,,,-0.263481,0.162733,0.337923,-0.307779,0.174169,0.291248
1498,6.241667,-0.747238,0.311921,-0.434401,-0.394508,0.176817,0.135683,0.290525,-0.834520,-0.469201,-0.288318,-0.017304,-0.107807,0.155143,0.341529,0.000552,-0.000348,-0.000174,-1.000000,0.038657,0.137432,0.300369,0.215339,0.140632,0.428389,0.168500,0.141453,0.560935,-0.122449,0.143006,0.487037,-0.123491,0.141373,0.557717,0.231147,0.121962,0.562645,0.039810,0.148334,0.300980,-0.095340,0.169589,0.348201,0.040705,0.170888,0.229201,0.038949,0.130741,0.380401,-0.107397,0.141393,0.379139,0.197445,0.164238,0.223530,0.197706,0.130229,0.380955,0.198518,0.140328,0.299646,-0.104654,0.173757,0.306796,,,,,,,,,,,,,-0.101757,0.204205,0.240624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406127,0.254978,0.224481,0.244052,0.178015,0.224356,0.378458,0.253592,0.188847,0.253836,0.163643,0.289060,0.254784,0.210590,0.266341,-0.216644,0.287877,0.400989,,,,,,,-0.263453,0.162577,0.337846,-0.307743,0.174025,0.291151
1499,6.245833,-0.745613,0.311653,-0.436946,-0.394983,0.176657,0.135699,0.290569,-0.834162,-0.469670,-0.288603,-0.017078,-0.107793,0.155259,0.341519,0.000600,-0.000328,-0.000189,-1.000000,0.038674,0.137410,0.300351,0.215350,0.140629,0.428377,0.168498,0.141466,0.560924,-0.122438,0.142997,0.487015,-0.123477,0.141372,0.557690,0.231156,0.121969,0.562636,0.039812,0.148541,0.301002,-0.095347,0.169704,0.348251,0.040640,0.171556,0.229231,0.038958,0.130794,0.380395,-0.107404,0.141375,0.379117,0.197456,0.163863,0.223366,0.197719,0.130226,0.380941,0.198524,0.140424,0.299631,-0.104656,0.173912,0.306846,,,,,,,,,,,,,-0.101804,0.204311,0.240655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406133,0.254970,0.225188,0.244157,0.177852,0.224547,0.378656,0.253398,0.189364,0.253685,0.163763,0.289331,0.254668,0.210569,0.266497,-0.216832,0.287840,0.400970,,,,,,,-0.263442,0.162475,0.337770,-0.307729,0.173924,0.291059
1500,6.250000,-0.742696,0.310147,-0.441234,-0.396894,0.176501,0.135722,0.290684,-0.833801,-0.470052,-0.289027,-0.017040,-0.107821,0.155336,0.341574,0.000578,-0.000324,-0.000189,-1.000000,0.038672,0.137419,0.300337,0.215350,0.140629,0.428363,0.168495,0.141466,0.560911,-0.122439,0.143003,0.487004,-0.123489,0.141364,0.557671,0.231151,0.121966,0.562620,0.039818,0.148713,0.301006,-0.095374,0.169789,0.348256,0.040582,0.171706,0.229180,0.038967,0.130891,0.380385,-0.107398,0.141478,0.379124,0.197429,0.163806,0.223267,0.197717,0.130210,0.380924,0.198528,0.140636,0.299573,-0.104644,0.174079,0.306866,,,,,,,,,,,,,-0.101747,0.204596,0.240756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406177,0.255034,0.225858,0.244383,0.177535,0.224701,0.378796,0.252707,0.189619,0.253516,0.163907,0.289621,0.254518,0.210532,0.266510,-0.217054,0.287799,0.400951,,,,,,,-0.263471,0.162373,0.337692,-0.307728,0.173827,0.290951
1501,6.254167,-0.740495,0.309406,-0.445478,-0.396843,0.176455,0.135562,0.290458,-0.833451,-0.470471,-0.289377,-0.016651,-0.107831,0.155452,0.341526,0.000724,-0.000385,-0.000247,-1.000000,0.038661,0.137359,0.300306,0.215347,0.140615,0.428332,0.168485,0.141451,0.560899,-0.122452,0.142991,0.486982,-0.123495,0.141362,0.557653,0.231261,0.122050,0.562529,0.039822,0.148787,0.301008,-0.095403,0.169886,0.348268,0.040560,0.171739,0.229185,0.038950,0.130906,0.380372,-0.107391,0.141564,0.379121,0.197445,0.164063,0.223344,0.197706,0.130215,0.380912,0.198522,0.140622,0.299587,-0.104646,0.174200,0.306887,,,,,,,,,,,,,-0.101731,0.204747,0.240786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406258,0.255156,0.226643,0.244652,0.177144,0.224838,0.379298,0.252909,0.190493,0.253353,0.164013,0.289906,0.254362,0.210492,0.266443,-0.217270,0.287721,0.400938,,,,,,,-0.263488,0.162285,0.337584,-0.307736,0.173735,0.290841
1502,6.258333,-0.737279,0.307672,-0.450207,-0.398838,0.176353,0.135577,0.290490,-0.833044,-0.470986,-0.289734,-0.016264,-0.107785,0.155592,0.341514,0.000626,-0.000321,-0.000190,-1.000000,0.038669,0.137400,0.300304,0.215348,0.140626,0.428326,0.168492,0.141472,0.560881,-0.122449,0.142995,0.486968,-0.123494,0.141376,0.557639,0.231150,0.121969,0.562595,0.039835,0.148832,0.300999,-0.095399,0.169982,0.348301,0.040658,0.171906,0.229305,0.038965,0.130897,0.380348,-0.107388,0.141599,0.379105,0.197460,0.164536,0.223482,0.197721,0.130218,0.380896,0.198536,0.140600,0.299595,-0.104622,0.174322,0.306902,,,,,,,,,,,,,-0.101749,0.204735,0.240734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406366,0.255281,0.227292,0.244994,0.176819,0.224932,0.379512,0.252247,0.190673,0.253127,0.164098,0.290218,0.254282,0.210489,0.266327,-0.217476,0.287639,0.400929,,,,,,,-0.263446,0.162172,0.337508,-0.307689,0.173634,0.290758
1503,6.262500,-0.734299,0.306026,-0.455035,-0.400121,0.176354,0.135535,0.290428,-0.832695,-0.471452,-0.290005,-0.015767,-0.107760,0.155730,0.341445,0.000699,-0.000374,-0.000270,-1.000000,0.038661,0.137389,0.300274,0.215341,0.140642,0.428309,0.168483,0.141485,0.560880,-0.122456,0.143009,0.486939,-0.123489,0.141364,0.557621,0.231245,0.122069,0.562489,0.039831,0.148858,0.300987,-0.095404,0.170071,0.348320,0.040660,0.171987,0.229307,0.038960,0.130930,0.380330,-0.107375,0.141664,0.379101,0.197463,0.164271,0.223376,0.197713,0.130228,0.380879,0.198535,0.140588,0.299579,-0.104603,0.174444,0.306924,,,,,,,,,,,,,-0.101729,0.204827,0.240750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406472,0.255456,0.227959,0.245365,0.176450,0.225018,0.379888,0.252006,0.191152,0.253017,0.164282,0.290545,0.254233,0.210492,0.266192,-0.217674,0.287551,0.400915,,,,,,,-0.263433,0.162080,0.337413,-0.307672,0.173543,0.290681
1504,6.266667,-0.731540,0.304753,-0.460237,-0.400195,0.176421,0.135380,0.290107,-0.832373,-0.471847,-0.290297,-0.015585,-0.107756,0.155823,0.341450,0.000731,-0.000374,-0.000265,-1.000000,0.038651,0.137383,0.300262,0.215325,0.140645,0.428290,0.168468,0.141493,0.560868,-0.122456,0.143013,0.486929,-0.123507,0.141379,0.557607,0.231243,0.122077,0.562484,0.039834,0.148918,0.300976,-0.095424,0.170147,0.348321,0.040645,0.171993,0.229300,0.038950,0.130979,0.380316,-0.107364,0.141754,0.379105,0.197453,0.163911,0.223246,0.197704,0.130221,0.380872,0.198530,0.140614,0.299546,-0.104588,0.174558,0.306943,,,,,,,,,,,,,-0.101660,0.205090,0.240832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406489,0.255720,0.228771,0.245911,0.176142,0.225125,0.380476,0.252250,0.192032,0.252926,0.164464,0.290791,0.254144,0.210486,0.265974,-0.217853,0.287509,0.400898,,,,,,,-0.263429,0.161984,0.337346,-0.307662,0.173454,0.290596
1505,6.270833,-0.727671,0.302397,-0.466360,-0.401946,0.176436,0.135342,0.289992,-0.832069,-0.472309,-0.290436,-0.015272,-0.107741,0.155953,0.341408,0.000640,-0.000308,-0.000195,-1.000000,0.038646,0.137410,0.300274,0.215318,0.140637,0.428293,0.168454,0.141495,0.560868,-0.122468,0.143015,0.486933,-0.123524,0.141384,0.557602,0.231124,0.121987,0.562565,0.039833,0.148888,0.300955,-0.095427,0.170264,0.348349,0.040683,0.172022,0.229314,0.038941,0.131011,0.380309,-0.107348,0.141881,0.379123,0.197452,0.163869,0.223218,0.197700,0.130231,0.380872,0.198535,0.140636,0.299541,-0.104584,0.174649,0.306960,,,,,,,,,,,,,-0.101608,0.205285,0.240884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406538,0.255987,0.229477,0.246349,0.175701,0.225249,0.380929,0.251958,0.192524,0.252862,0.164788,0.291053,0.254030,0.210465,0.265693,-0.218019,0.287459,0.400880,,,,,,,-0.263425,0.161930,0.337288,-0.307661,0.173349,0.290543
1506,6.275000,-0.722847,0.299426,-0.473830,-0.404129,0.176433,0.135220,0.289850,-0.831769,-0.472658,-0.290717,-0.015428,-0.107734,0.156028,0.341517,0.000592,-0.000303,-0.000203,-1.000000,0.038650,0.137431,0.300283,0.215321,0.140648,0.428299,0.168451,0.141501,0.560885,-0.122469,0.143016,0.486945,-0.123511,0.141375,0.557604,0.231122,0.121981,0.562575,0.039831,0.148880,0.300958,-0.095430,0.170375,0.348397,0.040722,0.171996,0.229414,0.038944,0.131002,0.380313,-0.107334,0.141917,0.379144,0.197446,0.163896,0.223233,0.197705,0.130228,0.380879,0.198536,0.140612,0.299562,-0.104562,0.174758,0.307010,,,,,,,,,,,,,-0.101586,0.205447,0.240938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406619,0.256200,0.230333,0.246809,0.174940,0.225434,0.381438,0.251616,0.193062,0.252697,0.165119,0.291316,0.253932,0.210439,0.265347,-0.218159,0.287442,0.400876,,,,,,,-0.263415,0.161900,0.337281,-0.307636,0.173244,0.290483
1507,6.279167,-0.718119,0.296929,-0.480950,-0.405986,0.176449,0.135174,0.289492,-0.831496,-0.473072,-0.290827,-0.015424,-0.107714,0.156141,0.341563,0.000587,-0.000296,-0.000188,-1.000000,0.038655,0.137437,0.300300,0.215321,0.140645,0.428326,0.168450,0.141494,0.560906,-0.122464,0.143029,0.486957,-0.123514,0.141382,0.557621,0.231130,0.121986,0.562587,0.039830,0.148870,0.300970,-0.095430,0.170478,0.348440,0.040719,0.171943,0.229393,0.038952,0.131020,0.380327,-0.107329,0.141994,0.379174,0.197448,0.163772,0.223212,0.197711,0.130237,0.380892,0.198530,0.140649,0.299573,-0.104541,0.174845,0.307058,,,,,,,,,,,,,-0.101569,0.205594,0.241009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406711,0.256515,0.231065,0.247362,0.174427,0.225183,0.382028,0.251228,0.193576,0.252584,0.165466,0.291588,0.253889,0.210415,0.264949,-0.218275,0.287426,0.400873,,,,,,,-0.263410,0.161912,0.337270,-0.307616,0.173128,0.290457
1508,6.283333,-0.713010,0.293574,-0.488674,-0.408203,0.176580,0.135044,0.289320,-0.831278,-0.473348,-0.290994,-0.015566,-0.107702,0.156182,0.341627,0.000631,-0.000301,-0.000196,-1.000000,0.038672,0.137424,0.300316,0.215340,0.140650,0.428332,0.168481,0.141505,0.560932,-0.122447,0.143023,0.486969,-0.123493,0.141396,0.557642,0.231141,0.121998,0.562600,0.039845,0.148919,0.300997,-0.095436,0.170550,0.348467,0.040692,0.172054,0.229322,0.038966,0.131047,0.380353,-0.107315,0.142034,0.379194,0.197452,0.163746,0.223217,0.197729,0.130248,0.380909,0.198527,0.140642,0.299571,-0.104510,0.174920,0.307100,,,,,,,,,,,,,-0.101553,0.205679,0.241042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406807,0.256897,0.231813,0.248034,0.173771,0.225295,0.382621,0.250843,0.194102,0.252494,0.165803,0.291849,0.253883,0.210367,0.264559,-0.218350,0.287436,0.400872,,,,,,,-0.263400,0.161873,0.337250,-0.307589,0.173030,0.290408
1509,6.287500,-0.707726,0.290426,-0.496244,-0.410510,0.176764,0.134982,0.289148,-0.831150,-0.473538,-0.291054,-0.015486,-0.107696,0.156204,0.341592,0.000604,-0.000310,-0.000191,-1.000000,0.038683,0.137441,0.300328,0.215360,0.140660,0.428353,0.168481,0.141505,0.560917,-0.122437,0.143029,0.486986,-0.123476,0.141403,0.557659,0.231166,0.121996,0.562614,0.039866,0.148960,0.301015,-0.095433,0.170593,0.348471,0.040748,0.172121,0.229363,0.038992,0.131067,0.380367,-0.107307,0.142076,0.379207,0.197481,0.163788,0.223236,0.197741,0.130257,0.380926,0.198538,0.140622,0.299548,-0.104504,0.174949,0.307109,,,,,,,,,,,,,-0.101572,0.205621,0.241004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407027,0.257182,0.232546,0.248863,0.173183,0.225475,0.383312,0.250436,0.194671,0.252458,0.166163,0.292096,0.253928,0.210321,0.264145,-0.218398,0.287430,0.400858,,,,,,,-0.263397,0.161812,0.337201,-0.307586,0.172963,0.290357
1510,6.291667,-0.702189,0.287484,-0.503121,-0.413705,0.176892,0.135107,0.289054,-0.830979,-0.473891,-0.290977,-0.015271,-0.107638,0.156239,0.341496,0.000350,-0.000349,-0.000295,-1.000000,0.038733,0.137569,0.300318,0.215474,0.140760,0.428344,0.168515,0.141491,0.560917,-0.122408,0.143018,0.486998,-0.123445,0.141388,0.557667,0.231293,0.122059,0.562540,0.039886,0.149009,0.301037,-0.095436,0.170607,0.348481,0.040800,0.172150,0.229477,0.039027,0.131073,0.380375,-0.107288,0.142069,0.379217,0.197501,0.163804,0.223249,0.197770,0.130248,0.380923,0.198546,0.140658,0.299565,-0.104491,0.174960,0.307129,,,,,,,,,,,,,-0.101588,0.205543,0.240976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407360,0.257324,0.233236,0.249649,0.172669,0.225504,0.383964,0.249556,0.194786,0.252443,0.166537,0.292331,0.254094,0.210316,0.263766,-0.218413,0.287439,0.400835,,,,,,,-0.263344,0.161673,0.337138,-0.307550,0.172851,0.290318
1511,6.295833,-0.697134,0.285011,-0.509648,-0.415971,0.177106,0.135140,0.288948,-0.830952,-0.473984,-0.290907,-0.015171,-0.107629,0.156229,0.341433,0.000690,-0.000388,-0.000239,-1.000000,0.038715,0.137400,0.300332,0.215409,0.140644,0.428373,0.168537,0.141482,0.560917,-0.122392,0.143017,0.487012,-0.123439,0.141390,0.557680,0.231310,0.122061,0.562540,0.039894,0.149057,0.301063,-0.095447,0.170614,0.348490,0.040846,0.172167,0.229493,0.039036,0.131085,0.380399,-0.107287,0.142088,0.379218,0.197520,0.163962,0.223285,0.197794,0.130241,0.380933,0.198546,0.140725,0.299573,-0.104486,0.174956,0.307141,,,,,,,,,,,,,-0.101601,0.205633,0.241015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407790,0.257426,0.233933,0.250376,0.172044,0.225653,0.384794,0.249157,0.195423,0.252466,0.166888,0.292687,0.254308,0.210309,0.263452,-0.218413,0.287439,0.400816,,,,,,,-0.263337,0.161599,0.337103,-0.307553,0.172814,0.290300
1512,6.300000,-0.692324,0.282999,-0.515315,-0.418388,0.177327,0.135302,0.288849,-0.830978,-0.473886,-0.290972,-0.015585,-0.107655,0.156166,0.341531,0.000696,-0.000391,-0.000239,-1.000000,0.038718,0.137384,0.300342,0.215414,0.140634,0.428379,0.168548,0.141471,0.560913,-0.122392,0.143001,0.487025,-0.123436,0.141379,0.557692,0.231309,0.122044,0.562562,0.039895,0.149109,0.301077,-0.095452,0.170626,0.348489,0.040787,0.172252,0.229414,0.039032,0.131095,0.380413,-0.107284,0.142081,0.379229,0.197511,0.164094,0.223339,0.197790,0.130228,0.380942,0.198541,0.140754,0.299586,-0.104506,0.174941,0.307146,,,,,,,,,,,,,-0.101605,0.205755,0.241076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408252,0.257455,0.234571,0.251134,0.171622,0.225758,0.385648,0.248582,0.195887,0.252582,0.167267,0.292974,0.254616,0.210302,0.263149,-0.218410,0.287445,0.400786,,,,,,,-0.263360,0.161617,0.337123,-0.307549,0.172795,0.290287
1513,6.304167,-0.687342,0.281209,-0.521472,-0.420178,0.177685,0.135410,0.288617,-0.830991,-0.473884,-0.290926,-0.015832,-0.107666,0.156150,0.341579,0.000401,-0.000384,-0.000293,-1.000000,0.038721,0.137528,0.300338,0.215469,0.140730,0.428361,0.168540,0.141472,0.560910,-0.122411,0.143000,0.487027,-0.123450,0.141371,0.557701,0.231296,0.122047,0.562557,0.039889,0.149153,0.301101,-0.095474,0.170596,0.348497,0.040791,0.172344,0.229426,0.039013,0.131107,0.380417,-0.107301,0.142044,0.379237,0.197493,0.164219,0.223379,0.197776,0.130221,0.380941,0.198538,0.140771,0.299587,-0.104537,0.174899,0.307145,,,,,,,,,,,,,-0.101643,0.205748,0.241087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408815,0.257494,0.235294,0.251916,0.171098,0.225970,0.386866,0.248395,0.196801,0.252865,0.167727,0.293222,0.255006,0.210268,0.262791,-0.218408,0.287450,0.400755,,,,,,,-0.263372,0.161654,0.337145,-0.307551,0.172769,0.290294
1514,6.308333,-0.681835,0.278510,-0.527392,-0.423545,0.177937,0.135583,0.288655,-0.831058,-0.473789,-0.290876,-0.016073,-0.107688,0.156091,0.341617,0.000598,-0.000349,-0.000182,-1.000000,0.038682,0.137408,0.300359,0.215369,0.140622,0.428386,0.168532,0.141470,0.560910,-0.122431,0.143000,0.487033,-0.123464,0.141366,0.557704,0.231170,0.121956,0.562640,0.039871,0.149192,0.301103,-0.095483,0.170555,0.348491,0.040613,0.172674,0.229139,0.038991,0.131092,0.380415,-0.107312,0.142008,0.379242,0.197475,0.164264,0.223392,0.197753,0.130223,0.380941,0.198520,0.140772,0.299590,-0.104583,0.174848,0.307122,,,,,,,,,,,,,-0.101678,0.205643,0.241059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409360,0.257527,0.235844,0.252645,0.170572,0.226170,0.387691,0.247348,0.197043,0.253062,0.168091,0.293447,0.255411,0.210176,0.262452,-0.218400,0.287441,0.400717,,,,,,,-0.263392,0.161645,0.337163,-0.307558,0.172766,0.290307
1515,6.312500,-0.677482,0.277387,-0.532405,-0.424993,0.178321,0.135727,0.288390,-0.831137,-0.473733,-0.290733,-0.016171,-0.107709,0.156079,0.341594,0.000350,-0.000329,-0.000229,-1.000000,0.038679,0.137534,0.300347,0.215419,0.140713,0.428348,0.168506,0.141469,0.560909,-0.122460,0.142997,0.487023,-0.123491,0.141370,0.557699,0.231141,0.121966,0.562639,0.039846,0.149222,0.301119,-0.095496,0.170519,0.348481,0.040577,0.172748,0.229146,0.038966,0.131094,0.380404,-0.107329,0.141977,0.379232,0.197458,0.164220,0.223371,0.197726,0.130224,0.380930,0.198519,0.140768,0.299589,-0.104628,0.174793,0.307096,,,,,,,,,,,,,-0.101716,0.205576,0.241045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409953,0.257497,0.236497,0.253454,0.170304,0.226341,0.388905,0.247122,0.197891,0.253425,0.168516,0.293625,0.255852,0.210032,0.262133,-0.218389,0.287456,0.400669,,,,,,,-0.263410,0.161668,0.337171,-0.307588,0.172787,0.290315
1516,6.316667,-0.672732,0.274637,-0.537666,-0.427693,0.178837,0.135847,0.288612,-0.831279,-0.473552,-0.290619,-0.016283,-0.107739,0.156026,0.341583,0.000342,-0.000319,-0.000248,-1.000000,0.038665,0.137540,0.300339,0.215398,0.140718,0.428351,0.168490,0.141483,0.560906,-0.122477,0.143002,0.487011,-0.123514,0.141357,0.557686,0.231128,0.121974,0.562627,0.039833,0.149243,0.301104,-0.095516,0.170459,0.348453,0.040536,0.172713,0.229123,0.038937,0.131101,0.380395,-0.107342,0.141932,0.379224,0.197441,0.164206,0.223348,0.197712,0.130222,0.380922,0.198500,0.140781,0.299578,-0.104659,0.174734,0.307064,,,,,,,,,,,,,-0.101740,0.205510,0.241024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.410589,0.257473,0.237016,0.254487,0.170128,0.227081,0.389876,0.246589,0.198249,0.253695,0.168771,0.293947,0.256336,0.209975,0.261913,-0.218358,0.287457,0.400635,,,,,,,-0.263437,0.161684,0.337185,-0.307616,0.172832,0.290336
