Format Version,1.23,Take Name,cap_009,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.16.52.674 PM,Total Frames in Take,2799,Total Exported Frames,2799,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
70,0.291667,-0.939366,0.143697,-0.068145,-0.303807,-0.062784,0.192531,0.178968,-0.863469,-0.320630,-0.108456,-0.373972,-0.282372,0.300819,0.179477,-0.000252,-0.000013,-0.000140,-1.000000,0.038819,0.138057,0.300268,0.215580,0.141142,0.428288,0.168520,0.141535,0.560961,-0.122334,0.143149,0.487024,-0.123857,0.141811,0.557400,0.231216,0.122148,0.562663,-0.249131,0.322737,0.180076,0.197771,0.130605,0.380936,0.038979,0.125264,0.223303,0.039347,0.124165,0.299182,0.039141,0.123885,0.380654,-0.107464,0.133637,0.378028,-0.107777,0.131679,0.225692,-0.107806,0.132052,0.298733,0.197899,0.128956,0.298369,0.196014,0.127445,0.218795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043266,0.385938,0.029617,-0.066299,0.268703,0.108915,-0.001605,0.386937,0.025729,-0.011515,0.241075,0.136878,-0.028057,0.290432,0.140661,-0.309225,0.471827,0.124131,-0.353922,0.465070,0.110338,-0.368109,0.400925,0.117457,-0.416893,0.370692,0.143463,-0.456845,0.368950,0.091912
71,0.295833,-0.939385,0.143803,-0.068214,-0.303683,-0.062956,0.192450,0.178981,-0.863499,-0.320706,-0.108474,-0.373832,-0.282351,0.300773,0.179413,-0.000207,-0.000026,-0.000136,-1.000000,0.038826,0.138049,0.300270,0.215590,0.141144,0.428287,0.168532,0.141552,0.560961,-0.122320,0.143159,0.487024,-0.123846,0.141827,0.557413,0.231232,0.122160,0.562658,-0.249108,0.322715,0.180028,0.197781,0.130610,0.380936,0.038992,0.125288,0.223307,0.039356,0.124170,0.299185,0.039149,0.123893,0.380649,-0.107455,0.133646,0.378030,-0.107769,0.131675,0.225689,-0.107801,0.132052,0.298736,0.197911,0.128960,0.298374,0.196025,0.127458,0.218794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043160,0.385871,0.029693,-0.066455,0.268637,0.108928,-0.001724,0.386889,0.025809,-0.011664,0.240997,0.136920,-0.028202,0.290358,0.140715,-0.309243,0.471789,0.124107,-0.353936,0.465037,0.110332,-0.368109,0.400872,0.117436,-0.416888,0.370635,0.143435,-0.456839,0.368905,0.091880
72,0.300000,-0.939397,0.143964,-0.068229,-0.303566,-0.063154,0.192357,0.179000,-0.863506,-0.320793,-0.108515,-0.373729,-0.282339,0.300748,0.179374,-0.000230,-0.000021,-0.000152,-1.000000,0.038838,0.138052,0.300276,0.215605,0.141148,0.428293,0.168545,0.141551,0.560970,-0.122306,0.143144,0.487026,-0.123842,0.141815,0.557421,0.231236,0.122152,0.562664,-0.249090,0.322674,0.179998,0.197789,0.130613,0.380942,0.039012,0.125284,0.223303,0.039369,0.124166,0.299193,0.039158,0.123880,0.380665,-0.107438,0.133641,0.378036,-0.107770,0.131673,0.225696,-0.107805,0.132050,0.298745,0.197919,0.128960,0.298379,0.196043,0.127458,0.218795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043039,0.385786,0.029769,-0.066650,0.268555,0.108962,-0.001837,0.386825,0.025891,-0.011822,0.240891,0.136973,-0.028365,0.290272,0.140756,-0.309263,0.471761,0.124101,-0.353970,0.465013,0.110329,-0.368112,0.400851,0.117424,-0.416894,0.370587,0.143421,-0.456852,0.368858,0.091862
73,0.304167,-0.939397,0.144120,-0.068324,-0.303470,-0.063356,0.192278,0.179022,-0.863566,-0.320877,-0.108508,-0.373521,-0.282311,0.300698,0.179304,-0.000261,-0.000030,-0.000148,-1.000000,0.038848,0.138064,0.300286,0.215620,0.141148,0.428308,0.168559,0.141543,0.560974,-0.122297,0.143148,0.487038,-0.123829,0.141810,0.557434,0.231256,0.122150,0.562663,-0.249071,0.322634,0.179965,0.197805,0.130610,0.380956,0.039021,0.125276,0.223315,0.039380,0.124168,0.299201,0.039172,0.123873,0.380670,-0.107425,0.133639,0.378043,-0.107759,0.131668,0.225709,-0.107784,0.132049,0.298759,0.197941,0.128964,0.298381,0.196053,0.127468,0.218802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042928,0.385717,0.029858,-0.066845,0.268475,0.108996,-0.001945,0.386764,0.025960,-0.011997,0.240815,0.137028,-0.028514,0.290187,0.140800,-0.309280,0.471733,0.124103,-0.353969,0.464984,0.110336,-0.368114,0.400801,0.117409,-0.416885,0.370531,0.143406,-0.456854,0.368818,0.091859
74,0.308333,-0.939407,0.144323,-0.068281,-0.303352,-0.063587,0.192202,0.179045,-0.863603,-0.320950,-0.108528,-0.373366,-0.282304,0.300667,0.179260,-0.000239,-0.000025,-0.000138,-1.000000,0.038843,0.138061,0.300294,0.215608,0.141148,0.428315,0.168545,0.141551,0.560989,-0.122301,0.143155,0.487046,-0.123833,0.141823,0.557438,0.231250,0.122151,0.562673,-0.249079,0.322592,0.179939,0.197797,0.130621,0.380963,0.039015,0.125284,0.223326,0.039370,0.124179,0.299217,0.039164,0.123883,0.380677,-0.107432,0.133638,0.378052,-0.107770,0.131686,0.225720,-0.107789,0.132063,0.298772,0.197934,0.128961,0.298391,0.196046,0.127468,0.218813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042782,0.385635,0.029941,-0.067053,0.268398,0.109049,-0.002082,0.386719,0.026037,-0.012207,0.240732,0.137069,-0.028699,0.290119,0.140842,-0.309305,0.471712,0.124116,-0.353999,0.464968,0.110343,-0.368125,0.400775,0.117404,-0.416898,0.370486,0.143400,-0.456869,0.368788,0.091859
75,0.312500,-0.939411,0.144461,-0.068253,-0.303281,-0.063777,0.192141,0.179067,-0.863629,-0.320991,-0.108603,-0.373249,-0.282300,0.300642,0.179223,-0.000251,-0.000017,-0.000139,-1.000000,0.038843,0.138079,0.300291,0.215607,0.141164,0.428313,0.168541,0.141561,0.560991,-0.122305,0.143166,0.487036,-0.123840,0.141837,0.557437,0.231250,0.122164,0.562673,-0.249083,0.322561,0.179902,0.197787,0.130632,0.380964,0.039009,0.125294,0.223317,0.039369,0.124190,0.299211,0.039158,0.123893,0.380674,-0.107436,0.133666,0.378045,-0.107759,0.131692,0.225724,-0.107798,0.132081,0.298770,0.197931,0.128970,0.298383,0.196038,0.127468,0.218804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042645,0.385566,0.030004,-0.067225,0.268353,0.109087,-0.002207,0.386662,0.026097,-0.012372,0.240673,0.137097,-0.028866,0.290050,0.140875,-0.309329,0.471701,0.124121,-0.354007,0.464956,0.110350,-0.368129,0.400747,0.117390,-0.416906,0.370454,0.143377,-0.456879,0.368758,0.091841
76,0.316667,-0.939403,0.144602,-0.068235,-0.303243,-0.063987,0.192092,0.179090,-0.863714,-0.321040,-0.108591,-0.373015,-0.282306,0.300599,0.179135,-0.000265,-0.000021,-0.000148,-1.000000,0.038834,0.138097,0.300274,0.215594,0.141187,0.428299,0.168537,0.141577,0.560968,-0.122303,0.143169,0.487016,-0.123853,0.141853,0.557426,0.231238,0.122173,0.562655,-0.249103,0.322529,0.179856,0.197778,0.130648,0.380947,0.039009,0.125310,0.223299,0.039358,0.124204,0.299200,0.039151,0.123919,0.380664,-0.107442,0.133683,0.378034,-0.107777,0.131724,0.225711,-0.107808,0.132086,0.298762,0.197928,0.128997,0.298373,0.196039,0.127484,0.218796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042502,0.385503,0.030052,-0.067420,0.268317,0.109112,-0.002357,0.386611,0.026140,-0.012558,0.240612,0.137135,-0.029044,0.289989,0.140910,-0.309359,0.471672,0.124107,-0.354049,0.464939,0.110365,-0.368150,0.400726,0.117364,-0.416929,0.370426,0.143353,-0.456903,0.368739,0.091817
77,0.320833,-0.939396,0.144638,-0.068326,-0.303228,-0.064161,0.192041,0.179114,-0.863719,-0.321068,-0.108652,-0.372960,-0.282310,0.300573,0.179106,-0.000447,-0.000058,-0.000200,-1.000000,0.038831,0.138210,0.300233,0.215649,0.141268,0.428260,0.168521,0.141591,0.560954,-0.122310,0.143187,0.486994,-0.123861,0.141869,0.557400,0.231282,0.122226,0.562536,-0.249114,0.322491,0.179807,0.197768,0.130657,0.380932,0.039007,0.125317,0.223272,0.039351,0.124222,0.299178,0.039139,0.123938,0.380639,-0.107442,0.133686,0.378004,-0.107787,0.131731,0.225695,-0.107808,0.132105,0.298739,0.197924,0.129001,0.298349,0.196031,0.127494,0.218766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042372,0.385449,0.030090,-0.067569,0.268265,0.109134,-0.002510,0.386561,0.026180,-0.012727,0.240570,0.137162,-0.029218,0.289931,0.140952,-0.309380,0.471656,0.124097,-0.354064,0.464912,0.110364,-0.368157,0.400694,0.117337,-0.416941,0.370400,0.143327,-0.456913,0.368701,0.091790
78,0.325000,-0.939389,0.144683,-0.068336,-0.303224,-0.064346,0.191980,0.179154,-0.863831,-0.321101,-0.108612,-0.372684,-0.282319,0.300508,0.179010,-0.000460,-0.000054,-0.000212,-1.000000,0.038816,0.138218,0.300223,0.215629,0.141278,0.428258,0.168507,0.141596,0.560939,-0.122324,0.143186,0.486978,-0.123880,0.141868,0.557393,0.231269,0.122231,0.562527,-0.249141,0.322444,0.179767,0.197747,0.130665,0.380923,0.038997,0.125325,0.223265,0.039330,0.124229,0.299169,0.039118,0.123939,0.380632,-0.107454,0.133694,0.377997,-0.107787,0.131741,0.225691,-0.107824,0.132107,0.298732,0.197910,0.128999,0.298339,0.196016,0.127498,0.218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042222,0.385377,0.030133,-0.067736,0.268209,0.109170,-0.002685,0.386493,0.026230,-0.012904,0.240510,0.137199,-0.029402,0.289864,0.141003,-0.309402,0.471624,0.124099,-0.354102,0.464886,0.110375,-0.368183,0.400651,0.117319,-0.416964,0.370353,0.143307,-0.456948,0.368680,0.091782
79,0.329167,-0.939382,0.144710,-0.068326,-0.303236,-0.064515,0.191914,0.179206,-0.863817,-0.321078,-0.108656,-0.372723,-0.282336,0.300469,0.179023,-0.000208,-0.000020,-0.000146,-1.000000,0.038801,0.138083,0.300239,0.215558,0.141180,0.428263,0.168502,0.141586,0.560941,-0.122330,0.143185,0.486979,-0.123889,0.141860,0.557390,0.231206,0.122197,0.562615,-0.249161,0.322380,0.179737,0.197743,0.130653,0.380928,0.038983,0.125312,0.223263,0.039329,0.124214,0.299167,0.039112,0.123927,0.380631,-0.107463,0.133676,0.377989,-0.107788,0.131726,0.225688,-0.107831,0.132105,0.298730,0.197905,0.128993,0.298338,0.196005,0.127487,0.218749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042079,0.385302,0.030182,-0.067883,0.268140,0.109223,-0.002861,0.386405,0.026284,-0.013081,0.240447,0.137230,-0.029570,0.289804,0.141063,-0.309416,0.471575,0.124106,-0.354104,0.464846,0.110371,-0.368193,0.400618,0.117311,-0.416978,0.370316,0.143297,-0.456957,0.368630,0.091780
80,0.333333,-0.939360,0.144814,-0.068309,-0.303258,-0.064722,0.191859,0.179269,-0.863806,-0.321030,-0.108683,-0.372783,-0.282374,0.300431,0.179056,-0.000232,-0.000009,-0.000141,-1.000000,0.038795,0.138084,0.300250,0.215550,0.141177,0.428283,0.168496,0.141580,0.560952,-0.122348,0.143171,0.486987,-0.123902,0.141858,0.557395,0.231199,0.122175,0.562626,-0.249187,0.322318,0.179735,0.197734,0.130640,0.380936,0.038976,0.125298,0.223274,0.039317,0.124194,0.299180,0.039097,0.123918,0.380646,-0.107474,0.133655,0.377997,-0.107798,0.131735,0.225712,-0.107838,0.132094,0.298736,0.197883,0.128973,0.298353,0.196001,0.127461,0.218760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041935,0.385230,0.030236,-0.068070,0.268063,0.109300,-0.003030,0.386337,0.026339,-0.013286,0.240365,0.137292,-0.029757,0.289758,0.141116,-0.309435,0.471528,0.124134,-0.354125,0.464811,0.110372,-0.368217,0.400580,0.117313,-0.417004,0.370289,0.143311,-0.456978,0.368594,0.091791
81,0.337500,-0.939335,0.144772,-0.068531,-0.303306,-0.064901,0.191794,0.179328,-0.863766,-0.320956,-0.108736,-0.372925,-0.282403,0.300392,0.179110,-0.000232,-0.000011,-0.000149,-1.000000,0.038799,0.138074,0.300257,0.215557,0.141169,0.428281,0.168499,0.141564,0.560961,-0.122337,0.143164,0.486998,-0.123895,0.141841,0.557402,0.231196,0.122177,0.562638,-0.249213,0.322263,0.179731,0.197737,0.130619,0.380942,0.038976,0.125297,0.223288,0.039328,0.124193,0.299186,0.039110,0.123908,0.380642,-0.107473,0.133659,0.378004,-0.107789,0.131727,0.225704,-0.107829,0.132087,0.298738,0.197890,0.128962,0.298359,0.196012,0.127459,0.218772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041783,0.385176,0.030292,-0.068246,0.267976,0.109358,-0.003183,0.386258,0.026385,-0.013460,0.240311,0.137360,-0.029945,0.289680,0.141173,-0.309437,0.471473,0.124145,-0.354118,0.464765,0.110370,-0.368225,0.400538,0.117319,-0.417017,0.370256,0.143314,-0.456984,0.368545,0.091790
82,0.341667,-0.939315,0.144663,-0.068791,-0.303361,-0.065094,0.191704,0.179404,-0.863760,-0.320894,-0.108731,-0.372992,-0.282442,0.300353,0.179126,-0.000235,-0.000011,-0.000144,-1.000000,0.038802,0.138078,0.300264,0.215565,0.141167,0.428285,0.168499,0.141566,0.560965,-0.122346,0.143174,0.487012,-0.123886,0.141839,0.557402,0.231200,0.122179,0.562649,-0.249233,0.322212,0.179738,0.197748,0.130629,0.380948,0.038976,0.125289,0.223304,0.039342,0.124190,0.299191,0.039115,0.123904,0.380655,-0.107471,0.133643,0.378014,-0.107793,0.131715,0.225708,-0.107832,0.132073,0.298742,0.197888,0.128960,0.298367,0.196008,0.127469,0.218784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041561,0.385070,0.030376,-0.068426,0.267877,0.109412,-0.003368,0.386179,0.026441,-0.013647,0.240227,0.137452,-0.030167,0.289592,0.141244,-0.309448,0.471432,0.124147,-0.354138,0.464729,0.110352,-0.368246,0.400499,0.117321,-0.417041,0.370224,0.143315,-0.457005,0.368526,0.091783
83,0.345833,-0.939295,0.144500,-0.069151,-0.303420,-0.065256,0.191617,0.179467,-0.863788,-0.320805,-0.108753,-0.372997,-0.282469,0.300284,0.179120,-0.000237,-0.000019,-0.000131,-1.000000,0.038820,0.138064,0.300265,0.215584,0.141148,0.428280,0.168519,0.141552,0.560968,-0.122325,0.143164,0.487014,-0.123863,0.141827,0.557407,0.231226,0.122155,0.562648,-0.249259,0.322152,0.179740,0.197769,0.130625,0.380940,0.038996,0.125286,0.223304,0.039347,0.124182,0.299186,0.039138,0.123895,0.380654,-0.107459,0.133651,0.378021,-0.107775,0.131688,0.225690,-0.107802,0.132070,0.298730,0.197903,0.128955,0.298370,0.196024,0.127460,0.218782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041385,0.385006,0.030440,-0.068582,0.267776,0.109453,-0.003539,0.386091,0.026488,-0.013815,0.240165,0.137542,-0.030361,0.289485,0.141304,-0.309445,0.471367,0.124145,-0.354129,0.464680,0.110344,-0.368253,0.400444,0.117315,-0.417049,0.370175,0.143302,-0.457018,0.368489,0.091757
84,0.350000,-0.939114,0.142947,-0.071026,-0.304280,-0.065048,0.191629,0.179767,-0.863832,-0.320699,-0.108739,-0.372992,-0.282512,0.300224,0.179112,-0.000249,-0.000018,-0.000151,-1.000000,0.038836,0.138061,0.300260,0.215603,0.141150,0.428281,0.168533,0.141539,0.560952,-0.122310,0.143148,0.487010,-0.123844,0.141814,0.557403,0.231236,0.122160,0.562646,-0.249279,0.322092,0.179750,0.197786,0.130606,0.380930,0.039004,0.125278,0.223298,0.039365,0.124164,0.299177,0.039151,0.123882,0.380650,-0.107451,0.133651,0.378023,-0.107781,0.131671,0.225677,-0.107792,0.132053,0.298729,0.197915,0.128952,0.298363,0.196031,0.127460,0.218783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041212,0.384942,0.030498,-0.068740,0.267702,0.109500,-0.003727,0.385995,0.026537,-0.013361,0.240375,0.137891,-0.030561,0.289421,0.141377,-0.309445,0.471316,0.124136,-0.354133,0.464644,0.110346,-0.368271,0.400409,0.117316,-0.417076,0.370140,0.143298,-0.457043,0.368476,0.091734
85,0.354167,-0.939083,0.142860,-0.071158,-0.304384,-0.065202,0.191562,0.179860,-0.863832,-0.320559,-0.108754,-0.373107,-0.282551,0.300168,0.179151,-0.000202,-0.000089,-0.000165,-1.000000,0.038830,0.138039,0.300243,0.215620,0.141134,0.428274,0.168558,0.141534,0.560941,-0.122303,0.143147,0.487013,-0.123820,0.141809,0.557405,0.231291,0.122187,0.562552,-0.249307,0.322015,0.179752,0.197809,0.130606,0.380919,0.039013,0.125274,0.223286,0.039380,0.124154,0.299169,0.039176,0.123880,0.380638,-0.107441,0.133643,0.378021,-0.107768,0.131662,0.225665,-0.107782,0.132055,0.298725,0.197934,0.128954,0.298370,0.196048,0.127451,0.218782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041016,0.384834,0.030580,-0.068881,0.267621,0.109552,-0.003897,0.385913,0.026581,-0.013537,0.240293,0.137992,-0.030703,0.289373,0.141446,-0.309437,0.471267,0.124138,-0.354103,0.464584,0.110346,-0.368283,0.400368,0.117327,-0.417084,0.370106,0.143300,-0.457049,0.368456,0.091721
86,0.358333,-0.939046,0.142870,-0.071153,-0.304497,-0.065383,0.191520,0.179971,-0.863861,-0.320440,-0.108762,-0.373140,-0.282601,0.300116,0.179180,-0.000214,-0.000094,-0.000180,-1.000000,0.038824,0.138036,0.300248,0.215614,0.141133,0.428274,0.168554,0.141527,0.560947,-0.122312,0.143136,0.487023,-0.123825,0.141793,0.557405,0.231295,0.122184,0.562556,-0.249353,0.321953,0.179768,0.197804,0.130589,0.380917,0.039001,0.125267,0.223295,0.039376,0.124151,0.299172,0.039173,0.123863,0.380647,-0.107446,0.133634,0.378024,-0.107765,0.131656,0.225670,-0.107785,0.132031,0.298727,0.197915,0.128950,0.298373,0.196046,0.127439,0.218781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040832,0.384759,0.030648,-0.069050,0.267564,0.109646,-0.004071,0.385832,0.026638,-0.013736,0.240222,0.138102,-0.030866,0.289330,0.141519,-0.309441,0.471205,0.124155,-0.354114,0.464550,0.110374,-0.368300,0.400347,0.117349,-0.417114,0.370084,0.143319,-0.457074,0.368437,0.091721
87,0.362500,-0.939183,0.144246,-0.069590,-0.303784,-0.065919,0.191384,0.179827,-0.863881,-0.320292,-0.108806,-0.373207,-0.282648,0.300067,0.179230,-0.000187,-0.000097,-0.000185,-1.000000,0.038818,0.138025,0.300250,0.215607,0.141128,0.428282,0.168558,0.141536,0.560946,-0.122319,0.143139,0.487029,-0.123836,0.141790,0.557405,0.231292,0.122189,0.562555,-0.249405,0.321882,0.179782,0.197801,0.130584,0.380914,0.038996,0.125260,0.223297,0.039375,0.124149,0.299169,0.039166,0.123875,0.380643,-0.107459,0.133615,0.378024,-0.107764,0.131658,0.225680,-0.107781,0.132037,0.298724,0.197909,0.128949,0.298373,0.196031,0.127443,0.218786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040653,0.384698,0.030712,-0.069226,0.267487,0.109721,-0.004244,0.385767,0.026689,-0.014527,0.239898,0.137911,-0.031023,0.289265,0.141585,-0.309429,0.471171,0.124189,-0.354099,0.464519,0.110401,-0.368315,0.400314,0.117382,-0.417136,0.370060,0.143335,-0.457085,0.368432,0.091726
88,0.366667,-0.939187,0.144197,-0.069681,-0.303775,-0.066107,0.191318,0.179889,-0.863978,-0.320187,-0.108753,-0.373090,-0.282693,0.300009,0.179218,-0.000232,-0.000034,-0.000152,-1.000000,0.038821,0.138039,0.300264,0.215588,0.141133,0.428279,0.168547,0.141534,0.560944,-0.122334,0.143135,0.487030,-0.123844,0.141796,0.557398,0.231223,0.122142,0.562656,-0.249461,0.321806,0.179790,0.197780,0.130595,0.380918,0.038986,0.125268,0.223299,0.039352,0.124153,0.299176,0.039151,0.123875,0.380647,-0.107467,0.133629,0.378031,-0.107761,0.131657,0.225688,-0.107792,0.132039,0.298738,0.197891,0.128944,0.298365,0.196021,0.127440,0.218784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040467,0.384648,0.030788,-0.069417,0.267412,0.109786,-0.004446,0.385713,0.026752,-0.014723,0.239841,0.137983,-0.031213,0.289201,0.141646,-0.309440,0.471131,0.124225,-0.354104,0.464503,0.110431,-0.368343,0.400298,0.117414,-0.417167,0.370033,0.143359,-0.457116,0.368453,0.091747
89,0.370833,-0.939174,0.144105,-0.069809,-0.303829,-0.066268,0.191278,0.179965,-0.864054,-0.320114,-0.108746,-0.372977,-0.282724,0.299975,0.179206,-0.000414,-0.000066,-0.000207,-1.000000,0.038822,0.138153,0.300237,0.215644,0.141220,0.428258,0.168536,0.141550,0.560942,-0.122333,0.143151,0.487015,-0.123855,0.141818,0.557392,0.231263,0.122196,0.562554,-0.249509,0.321748,0.179795,0.197774,0.130612,0.380907,0.038983,0.125283,0.223290,0.039353,0.124175,0.299166,0.039140,0.123897,0.380635,-0.107462,0.133630,0.378019,-0.107765,0.131666,0.225694,-0.107805,0.132057,0.298737,0.197899,0.128961,0.298362,0.196008,0.127464,0.218773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040288,0.384608,0.030845,-0.069602,0.267342,0.109851,-0.004622,0.385666,0.026815,-0.014885,0.239824,0.138055,-0.031387,0.289160,0.141712,-0.309443,0.471124,0.124263,-0.354117,0.464501,0.110463,-0.368358,0.400279,0.117434,-0.417188,0.370029,0.143375,-0.457142,0.368475,0.091759
90,0.375000,-0.939181,0.144131,-0.069850,-0.303786,-0.066473,0.191227,0.180028,-0.864157,-0.320018,-0.108760,-0.372817,-0.282770,0.299932,0.179199,-0.000218,-0.000082,-0.000167,-1.000000,0.038787,0.138065,0.300242,0.215559,0.141162,0.428275,0.168520,0.141553,0.560945,-0.122345,0.143157,0.487014,-0.123872,0.141835,0.557392,0.231252,0.122199,0.562556,-0.249555,0.321706,0.179808,0.197749,0.130632,0.380913,0.038971,0.125298,0.223288,0.039335,0.124192,0.299171,0.039119,0.123906,0.380641,-0.107474,0.133647,0.378014,-0.107776,0.131702,0.225700,-0.107812,0.132072,0.298736,0.197883,0.128976,0.298362,0.195991,0.127470,0.218768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040111,0.384564,0.030927,-0.069818,0.267287,0.109922,-0.004808,0.385629,0.026908,-0.015067,0.239783,0.138127,-0.031591,0.289114,0.141785,-0.309453,0.471101,0.124317,-0.354144,0.464504,0.110524,-0.368384,0.400275,0.117468,-0.417223,0.370026,0.143402,-0.457170,0.368501,0.091776
