Format Version,1.23,Take Name,cap_034,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.46.31.674 PM,Total Frames in Take,3334,Total Exported Frames,3334,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
142,0.591667,-0.813066,0.101663,-0.102303,-0.564023,0.012067,0.378494,0.016929,-0.787996,-0.193255,0.190049,-0.552807,-0.353552,0.398461,0.078797,0.000744,-0.000371,0.000221,-1.000000,0.038712,0.137534,0.300263,0.215361,0.140638,0.428288,0.168501,0.141496,0.560856,-0.122306,0.143311,0.486903,-0.123452,0.141714,0.557642,0.231270,0.122065,0.562496,0.039328,0.124783,0.298983,0.039110,0.124136,0.380450,0.039077,0.126271,0.223152,0.195991,0.127560,0.218602,-0.323621,0.398049,0.065267,0.197599,0.130583,0.380840,0.197813,0.129459,0.298256,-0.107856,0.131978,0.225544,-0.107521,0.132901,0.377875,-0.107904,0.132308,0.298557,,,,,,,,,,,,,0.110381,0.458623,-0.217436,0.005019,0.403030,-0.083131,0.065580,0.455915,-0.220583,0.061574,0.396462,-0.046271,0.043109,0.438825,-0.070151,-0.342096,0.518682,-0.057077,-0.388257,0.528717,-0.057692,-0.419011,0.489871,-0.014433,-0.460717,0.500984,0.031479,-0.515668,0.496637,-0.003790
143,0.595833,-0.813328,0.101612,-0.101558,-0.563790,0.011653,0.378337,0.016517,-0.787938,-0.193762,0.190112,-0.552692,-0.353674,0.398426,0.078430,0.000438,-0.000357,0.000177,-1.000000,0.038728,0.137684,0.300258,0.215424,0.140734,0.428262,0.168499,0.141502,0.560857,-0.122307,0.143315,0.486907,-0.123455,0.141707,0.557643,0.231262,0.122058,0.562495,0.039327,0.124788,0.298979,0.039105,0.124136,0.380453,0.039066,0.126274,0.223153,0.195988,0.127559,0.218610,-0.323762,0.398092,0.064914,0.197583,0.130580,0.380851,0.197799,0.129464,0.298259,-0.107849,0.131971,0.225544,-0.107523,0.132915,0.377875,-0.107907,0.132313,0.298557,,,,,,,,,,,,,0.109705,0.458619,-0.217903,0.004502,0.403039,-0.083454,0.064934,0.455881,-0.221019,0.061087,0.396296,-0.046748,0.042599,0.438682,-0.070562,-0.342424,0.518698,-0.057431,-0.388533,0.528706,-0.058002,-0.419267,0.489805,-0.014711,-0.460949,0.500888,0.031228,-0.515933,0.496511,-0.004018
144,0.600000,-0.813586,0.101675,-0.100367,-0.563619,0.011257,0.378212,0.016168,-0.787682,-0.194364,0.190158,-0.552828,-0.353744,0.398487,0.078140,0.000374,-0.000301,0.000246,-1.000000,0.038727,0.137697,0.300287,0.215411,0.140721,0.428283,0.168499,0.141497,0.560871,-0.122310,0.143310,0.486924,-0.123458,0.141714,0.557661,0.231152,0.121973,0.562590,0.039320,0.124784,0.299006,0.039104,0.124136,0.380475,0.039063,0.126280,0.223169,0.195974,0.127554,0.218630,-0.323869,0.398115,0.064584,0.197581,0.130577,0.380870,0.197791,0.129451,0.298279,-0.107848,0.131984,0.225559,-0.107526,0.132904,0.377892,-0.107911,0.132322,0.298571,,,,,,,,,,,,,0.109006,0.458534,-0.218388,0.003897,0.403043,-0.083724,0.064183,0.455894,-0.221373,0.060645,0.396149,-0.047173,0.042083,0.438569,-0.070951,-0.342722,0.518724,-0.057771,-0.388838,0.528711,-0.058310,-0.419500,0.489758,-0.014970,-0.461181,0.500826,0.031003,-0.516177,0.496375,-0.004204
145,0.604167,-0.813916,0.101364,-0.099900,-0.563282,0.010870,0.377985,0.015782,-0.787537,-0.194938,0.190208,-0.552815,-0.353843,0.398479,0.077831,0.000379,-0.000288,0.000250,-1.000000,0.038734,0.137682,0.300318,0.215416,0.140704,0.428326,0.168496,0.141488,0.560906,-0.122304,0.143301,0.486949,-0.123457,0.141700,0.557691,0.231150,0.121959,0.562617,0.039334,0.124772,0.299027,0.039109,0.124114,0.380502,0.039066,0.126260,0.223192,0.195970,0.127548,0.218659,-0.323979,0.398126,0.064267,0.197581,0.130567,0.380897,0.197791,0.129444,0.298307,-0.107852,0.131964,0.225583,-0.107519,0.132894,0.377920,-0.107906,0.132306,0.298603,,,,,,,,,,,,,0.108356,0.458551,-0.218820,0.003374,0.402975,-0.084016,0.063531,0.455891,-0.221763,0.060187,0.395977,-0.047597,0.041580,0.438387,-0.071309,-0.343041,0.518695,-0.058084,-0.389124,0.528706,-0.058581,-0.419762,0.489739,-0.015250,-0.461423,0.500727,0.030784,-0.516442,0.496186,-0.004350
146,0.608333,-0.814255,0.100681,-0.099866,-0.562920,0.010540,0.377696,0.015384,-0.787378,-0.195682,0.190144,-0.552801,-0.353897,0.398526,0.077519,0.000370,-0.000287,0.000257,-1.000000,0.038739,0.137684,0.300336,0.215416,0.140702,0.428338,0.168501,0.141484,0.560932,-0.122305,0.143302,0.486967,-0.123448,0.141701,0.557705,0.231159,0.121953,0.562639,0.039333,0.124770,0.299049,0.039107,0.124115,0.380520,0.039070,0.126258,0.223207,0.195981,0.127544,0.218676,-0.324071,0.398162,0.063931,0.197596,0.130568,0.380905,0.197801,0.129446,0.298323,-0.107841,0.131962,0.225600,-0.107519,0.132893,0.377935,-0.107909,0.132306,0.298624,,,,,,,,,,,,,0.107704,0.458606,-0.219218,0.002909,0.402782,-0.084391,0.062936,0.455824,-0.222170,0.059767,0.395790,-0.048023,0.041147,0.438230,-0.071645,-0.343344,0.518776,-0.058388,-0.389455,0.528729,-0.058841,-0.420025,0.489718,-0.015508,-0.461656,0.500647,0.030571,-0.516668,0.496021,-0.004512
147,0.612500,-0.814682,0.100099,-0.099378,-0.562492,0.010236,0.377350,0.014995,-0.787192,-0.196407,0.190141,-0.552811,-0.353932,0.398534,0.077209,0.000686,-0.000318,0.000283,-1.000000,0.038725,0.137523,0.300354,0.215362,0.140604,0.428368,0.168520,0.141476,0.560940,-0.122294,0.143280,0.486982,-0.123433,0.141699,0.557720,0.231170,0.121958,0.562643,0.039342,0.124757,0.299055,0.039121,0.124107,0.380527,0.039080,0.126260,0.223219,0.195994,0.127554,0.218694,-0.324173,0.398197,0.063572,0.197600,0.130569,0.380914,0.197810,0.129439,0.298336,-0.107834,0.131961,0.225614,-0.107514,0.132881,0.377952,-0.107899,0.132304,0.298637,,,,,,,,,,,,,0.107061,0.458575,-0.219676,0.002552,0.402442,-0.084850,0.062189,0.455819,-0.222508,0.059339,0.395557,-0.048436,0.040653,0.438029,-0.072006,-0.343640,0.518809,-0.058698,-0.389780,0.528707,-0.059109,-0.420253,0.489626,-0.015746,-0.461843,0.500536,0.030347,-0.516892,0.495840,-0.004678
148,0.616667,-0.815087,0.099746,-0.098736,-0.562081,0.009907,0.377057,0.014655,-0.787159,-0.197101,0.190220,-0.552584,-0.353985,0.398496,0.076838,0.000396,-0.000311,0.000235,-1.000000,0.038750,0.137667,0.300350,0.215445,0.140701,0.428356,0.168517,0.141482,0.560933,-0.122289,0.143281,0.486989,-0.123428,0.141696,0.557728,0.231187,0.121960,0.562634,0.039347,0.124761,0.299058,0.039123,0.124107,0.380533,0.039093,0.126257,0.223228,0.196003,0.127549,0.218695,-0.324260,0.398207,0.063231,0.197617,0.130576,0.380920,0.197829,0.129442,0.298333,-0.107827,0.131957,0.225618,-0.107505,0.132886,0.377956,-0.107907,0.132311,0.298648,,,,,,,,,,,,,0.106312,0.458552,-0.219978,0.002062,0.402280,-0.085188,0.061563,0.455790,-0.222815,0.058953,0.395352,-0.048860,0.040216,0.437838,-0.072345,-0.343929,0.518858,-0.059010,-0.390089,0.528735,-0.059394,-0.420498,0.489540,-0.015984,-0.462032,0.500432,0.030147,-0.517126,0.495698,-0.004837
149,0.620833,-0.815576,0.099226,-0.098063,-0.561582,0.009621,0.376729,0.014307,-0.787207,-0.197720,0.190336,-0.552254,-0.354078,0.398404,0.076460,0.000353,-0.000314,0.000221,-1.000000,0.038760,0.137681,0.300352,0.215463,0.140710,0.428350,0.168530,0.141471,0.560931,-0.122281,0.143274,0.486993,-0.123422,0.141685,0.557736,0.231197,0.121960,0.562642,0.039342,0.124751,0.299062,0.039125,0.124100,0.380532,0.039092,0.126246,0.223236,0.196002,0.127550,0.218696,-0.324308,0.398219,0.062909,0.197626,0.130572,0.380915,0.197835,0.129449,0.298336,-0.107823,0.131952,0.225626,-0.107502,0.132876,0.377965,-0.107901,0.132308,0.298656,,,,,,,,,,,,,0.105619,0.458593,-0.220398,0.001587,0.402083,-0.085481,0.060852,0.455796,-0.223130,0.058544,0.395117,-0.049252,0.039784,0.437672,-0.072661,-0.344238,0.518874,-0.059320,-0.390385,0.528728,-0.059641,-0.420759,0.489478,-0.016212,-0.462244,0.500294,0.029959,-0.517376,0.495549,-0.004983
150,0.625000,-0.815822,0.098477,-0.097321,-0.561486,0.009370,0.376460,0.014077,-0.787149,-0.198312,0.190530,-0.552057,-0.354165,0.398352,0.076128,0.000362,-0.000318,0.000216,-1.000000,0.038749,0.137663,0.300354,0.215454,0.140697,0.428354,0.168515,0.141459,0.560929,-0.122289,0.143258,0.486995,-0.123425,0.141671,0.557741,0.231185,0.121950,0.562641,0.039344,0.124745,0.299068,0.039121,0.124100,0.380530,0.039087,0.126245,0.223231,0.196005,0.127540,0.218700,-0.324367,0.398215,0.062577,0.197623,0.130571,0.380919,0.197825,0.129439,0.298335,-0.107822,0.131934,0.225619,-0.107508,0.132869,0.377973,-0.107911,0.132304,0.298669,,,,,,,,,,,,,0.104985,0.458553,-0.220834,0.001090,0.401917,-0.085757,0.059912,0.455499,-0.223180,0.058162,0.394899,-0.049661,0.039355,0.437468,-0.072986,-0.344553,0.518888,-0.059625,-0.390686,0.528686,-0.059873,-0.421007,0.489447,-0.016451,-0.462459,0.500180,0.029798,-0.517614,0.495416,-0.005106
151,0.629167,-0.816232,0.097961,-0.096445,-0.561131,0.009125,0.376127,0.013748,-0.787033,-0.199004,0.190634,-0.551938,-0.354215,0.398314,0.075818,0.000388,-0.000312,0.000222,-1.000000,0.038745,0.137646,0.300353,0.215442,0.140683,0.428352,0.168516,0.141453,0.560932,-0.122293,0.143253,0.486989,-0.123437,0.141668,0.557737,0.231178,0.121944,0.562642,0.039335,0.124737,0.299067,0.039117,0.124087,0.380529,0.039074,0.126219,0.223228,0.195992,0.127529,0.218698,-0.324461,0.398189,0.062203,0.197609,0.130558,0.380915,0.197816,0.129424,0.298328,-0.107841,0.131922,0.225616,-0.107517,0.132863,0.377966,-0.107920,0.132311,0.298668,,,,,,,,,,,,,0.104209,0.458459,-0.221255,0.000721,0.401668,-0.086066,0.059231,0.455459,-0.223503,0.057765,0.394657,-0.050081,0.038907,0.437191,-0.073321,-0.344881,0.518900,-0.059898,-0.391008,0.528628,-0.060127,-0.421213,0.489398,-0.016659,-0.462644,0.500021,0.029639,-0.517857,0.495264,-0.005240
152,0.633333,-0.816841,0.098041,-0.095281,-0.560429,0.008871,0.375792,0.013298,-0.786984,-0.199669,0.190600,-0.551779,-0.354276,0.398286,0.075503,0.000415,-0.000310,0.000240,-1.000000,0.038731,0.137636,0.300339,0.215422,0.140670,0.428340,0.168503,0.141453,0.560915,-0.122304,0.143268,0.486976,-0.123447,0.141670,0.557719,0.231162,0.121946,0.562634,0.039331,0.124738,0.299052,0.039106,0.124087,0.380519,0.039058,0.126227,0.223220,0.195969,0.127526,0.218687,-0.324536,0.398162,0.061819,0.197593,0.130557,0.380904,0.197799,0.129425,0.298320,-0.107849,0.131918,0.225605,-0.107531,0.132866,0.377954,-0.107942,0.132321,0.298667,-0.190589,0.513781,0.454346,,,,,,,,,,0.103546,0.458447,-0.221668,0.000283,0.401503,-0.086369,0.058756,0.455681,-0.224157,0.057413,0.394393,-0.050483,0.038581,0.436992,-0.073604,-0.345146,0.518941,-0.060161,-0.391321,0.528620,-0.060367,-0.421456,0.489369,-0.016868,-0.462842,0.499882,0.029453,-0.518082,0.495104,-0.005382
153,0.637500,-0.817223,0.097611,-0.094180,-0.560133,0.008697,0.375486,0.012994,-0.787085,-0.200223,0.190669,-0.551410,-0.354363,0.398167,0.075146,0.000748,-0.000329,0.000298,-1.000000,0.038693,0.137470,0.300334,0.215330,0.140558,0.428351,0.168495,0.141445,0.560904,-0.122313,0.143265,0.486966,-0.123464,0.141674,0.557707,0.231142,0.121942,0.562627,0.039315,0.124750,0.299032,0.039100,0.124095,0.380502,0.039050,0.126225,0.223203,0.195958,0.127521,0.218669,-0.324618,0.398152,0.061477,0.197571,0.130536,0.380893,0.197777,0.129415,0.298312,-0.107860,0.131928,0.225587,-0.107534,0.132859,0.377934,-0.107943,0.132329,0.298648,-0.190583,0.513831,0.454346,,,,,,,,,,0.102876,0.458363,-0.222086,-0.000108,0.401304,-0.086644,0.058050,0.455586,-0.224521,0.057093,0.394127,-0.050876,0.038251,0.436786,-0.073886,-0.345438,0.518943,-0.060445,-0.391578,0.528612,-0.060558,-0.421675,0.489274,-0.017069,-0.463032,0.499747,0.029261,-0.518302,0.494949,-0.005523
154,0.641667,-0.817526,0.097837,-0.091763,-0.560053,0.008519,0.375273,0.012839,-0.787138,-0.200784,0.190708,-0.551117,-0.354437,0.398083,0.074817,0.000717,-0.000319,0.000305,-1.000000,0.038690,0.137495,0.300314,0.215319,0.140573,0.428332,0.168484,0.141464,0.560886,-0.122320,0.143281,0.486941,-0.123471,0.141684,0.557684,0.231137,0.121938,0.562614,0.039312,0.124755,0.299010,0.039096,0.124103,0.380490,0.039036,0.126231,0.223191,0.195951,0.127521,0.218651,-0.324689,0.398160,0.061180,0.197560,0.130551,0.380870,0.197771,0.129425,0.298283,-0.107864,0.131938,0.225574,-0.107530,0.132867,0.377914,-0.107948,0.132336,0.298632,-0.190583,0.513876,0.454318,,,,,,,,,,0.102167,0.458153,-0.222575,-0.000562,0.401248,-0.086833,0.057106,0.455336,-0.224439,0.056743,0.393847,-0.051282,0.037926,0.436580,-0.074210,-0.345719,0.518980,-0.060712,-0.391828,0.528596,-0.060752,-0.421870,0.489173,-0.017269,-0.463232,0.499629,0.029073,-0.518509,0.494818,-0.005641
155,0.645833,-0.818074,0.098148,-0.090174,-0.559455,0.008301,0.374972,0.012466,-0.787176,-0.201309,0.190710,-0.550870,-0.354523,0.398007,0.074532,0.000707,-0.000321,0.000314,-1.000000,0.038688,0.137499,0.300303,0.215317,0.140573,0.428317,0.168487,0.141455,0.560876,-0.122318,0.143281,0.486930,-0.123471,0.141688,0.557676,0.231132,0.121936,0.562605,0.039310,0.124753,0.299002,0.039086,0.124103,0.380483,0.039028,0.126227,0.223186,0.195939,0.127516,0.218637,-0.324776,0.398154,0.060871,0.197551,0.130542,0.380867,0.197765,0.129414,0.298283,-0.107867,0.131940,0.225562,-0.107536,0.132877,0.377903,-0.107952,0.132351,0.298629,-0.190585,0.513924,0.454320,,,,,,,,,,0.101519,0.458047,-0.222959,-0.000986,0.401142,-0.086983,0.056636,0.455535,-0.225042,0.056429,0.393546,-0.051649,0.037615,0.436404,-0.074472,-0.345984,0.518999,-0.060926,-0.392094,0.528569,-0.060926,-0.422083,0.489114,-0.017455,-0.463427,0.499501,0.028922,-0.518713,0.494676,-0.005749
156,0.650000,-0.818260,0.098069,-0.087899,-0.559559,0.008214,0.374803,0.012407,-0.787198,-0.201952,0.190705,-0.550605,-0.354584,0.397967,0.074245,0.000730,-0.000312,0.000303,-1.000000,0.038692,0.137490,0.300301,0.215326,0.140571,0.428323,0.168473,0.141470,0.560878,-0.122319,0.143278,0.486930,-0.123476,0.141685,0.557666,0.231140,0.121937,0.562597,0.039312,0.124753,0.299011,0.039090,0.124104,0.380480,0.039040,0.126225,0.223175,0.195947,0.127507,0.218640,-0.324854,0.398132,0.060527,0.197562,0.130542,0.380867,0.197767,0.129424,0.298289,-0.107861,0.131957,0.225563,-0.107541,0.132889,0.377906,-0.107957,0.132356,0.298639,-0.190579,0.513978,0.454336,,,,,,,,,,0.100854,0.457839,-0.223410,-0.001389,0.401077,-0.087111,0.055676,0.455221,-0.224936,0.056154,0.393294,-0.051957,0.037343,0.436226,-0.074696,-0.346256,0.519049,-0.061122,-0.392405,0.528608,-0.061109,-0.422289,0.489065,-0.017624,-0.463610,0.499397,0.028790,-0.518927,0.494544,-0.005842
157,0.654167,-0.818581,0.098670,-0.085889,-0.559296,0.008020,0.374613,0.012149,-0.787034,-0.202476,0.190693,-0.550652,-0.354651,0.397988,0.074059,0.000686,-0.000319,0.000316,-1.000000,0.038693,0.137505,0.300319,0.215323,0.140570,0.428336,0.168482,0.141451,0.560899,-0.122318,0.143283,0.486951,-0.123470,0.141682,0.557684,0.231147,0.121931,0.562614,0.039319,0.124752,0.299026,0.039091,0.124104,0.380500,0.039045,0.126211,0.223186,0.195961,0.127506,0.218654,-0.324943,0.398092,0.060227,0.197570,0.130541,0.380888,0.197774,0.129407,0.298297,-0.107861,0.131941,0.225581,-0.107539,0.132872,0.377922,-0.107965,0.132365,0.298659,-0.190575,0.514031,0.454371,,,,,,,,,,0.100165,0.457573,-0.223748,-0.001776,0.400979,-0.087215,0.055266,0.455354,-0.225498,0.055849,0.393049,-0.052240,0.037101,0.436041,-0.074876,-0.346519,0.519087,-0.061283,-0.392675,0.528557,-0.061316,-0.422500,0.489034,-0.017790,-0.463786,0.499296,0.028676,-0.519146,0.494428,-0.005920
158,0.658333,-0.818837,0.098831,-0.083921,-0.559192,0.007895,0.374423,0.012002,-0.787025,-0.202932,0.190659,-0.550508,-0.354738,0.397956,0.073826,0.000361,-0.000289,0.000272,-1.000000,0.038726,0.137668,0.300325,0.215414,0.140682,0.428325,0.168475,0.141459,0.560922,-0.122314,0.143279,0.486958,-0.123463,0.141693,0.557697,0.231152,0.121923,0.562623,0.039324,0.124764,0.299048,0.039093,0.124097,0.380516,0.039047,0.126228,0.223203,0.195979,0.127516,0.218655,-0.325025,0.398097,0.059970,0.197583,0.130551,0.380903,0.197804,0.129412,0.298317,-0.107841,0.131938,0.225600,-0.107534,0.132883,0.377934,-0.107958,0.132363,0.298679,-0.190577,0.514088,0.454374,,,,,,,,,,0.099546,0.457375,-0.224092,-0.002168,0.400901,-0.087313,0.054575,0.455253,-0.225741,0.055577,0.392806,-0.052513,0.036876,0.435853,-0.075041,-0.346748,0.519116,-0.061461,-0.392932,0.528538,-0.061481,-0.422701,0.489013,-0.017971,-0.463964,0.499198,0.028552,-0.519342,0.494312,-0.006030
159,0.662500,-0.818966,0.099261,-0.081625,-0.559267,0.007747,0.374297,0.011886,-0.787099,-0.203287,0.190630,-0.550281,-0.354841,0.397898,0.073576,0.000386,-0.000298,0.000259,-1.000000,0.038743,0.137660,0.300334,0.215438,0.140683,0.428336,0.168499,0.141465,0.560921,-0.122297,0.143281,0.486968,-0.123446,0.141691,0.557712,0.231176,0.121938,0.562628,0.039337,0.124751,0.299051,0.039103,0.124090,0.380521,0.039056,0.126224,0.223218,0.195995,0.127529,0.218664,-0.325107,0.398115,0.059740,0.197612,0.130549,0.380905,0.197816,0.129411,0.298320,-0.107836,0.131952,0.225600,-0.107520,0.132884,0.377937,-0.107962,0.132374,0.298691,-0.190572,0.514151,0.454382,,,,,,,,,,0.098894,0.457068,-0.224508,-0.002561,0.400835,-0.087363,0.053913,0.455128,-0.225948,0.055265,0.392582,-0.052791,0.036629,0.435670,-0.075199,-0.346956,0.519140,-0.061639,-0.393164,0.528542,-0.061635,-0.422886,0.488974,-0.018152,-0.464140,0.499121,0.028407,-0.519512,0.494219,-0.006153
160,0.666667,-0.819036,0.099360,-0.079838,-0.559404,0.007578,0.374153,0.011823,-0.787149,-0.203664,0.190607,-0.550078,-0.354930,0.397862,0.073291,0.000350,-0.000300,0.000256,-1.000000,0.038761,0.137683,0.300324,0.215460,0.140698,0.428319,0.168515,0.141471,0.560915,-0.122283,0.143288,0.486959,-0.123427,0.141695,0.557703,0.231195,0.121941,0.562618,0.039355,0.124767,0.299038,0.039126,0.124103,0.380513,0.039071,0.126246,0.223216,0.196022,0.127540,0.218664,-0.325186,0.398143,0.059491,0.197623,0.130566,0.380899,0.197848,0.129433,0.298304,-0.107811,0.131960,0.225596,-0.107500,0.132889,0.377928,-0.107948,0.132387,0.298690,-0.190593,0.514208,0.454356,,,,,,,,,,0.098176,0.456785,-0.224732,-0.003002,0.400786,-0.087396,0.053267,0.454904,-0.226130,0.054985,0.392351,-0.053016,0.036369,0.435464,-0.075359,-0.347181,0.519183,-0.061866,-0.393368,0.528557,-0.061828,-0.423073,0.488946,-0.018351,-0.464298,0.499055,0.028216,-0.519666,0.494135,-0.006321
161,0.670833,-0.819115,0.099302,-0.078237,-0.559525,0.007455,0.373997,0.011770,-0.787120,-0.204045,0.190582,-0.549987,-0.355008,0.397855,0.073022,0.000358,-0.000300,0.000255,-1.000000,0.038776,0.137692,0.300314,0.215478,0.140711,0.428317,0.168537,0.141480,0.560899,-0.122267,0.143296,0.486948,-0.123416,0.141711,0.557696,0.231203,0.121956,0.562605,0.039370,0.124770,0.299030,0.039135,0.124116,0.380498,0.039060,0.126185,0.223197,0.196035,0.127552,0.218646,-0.325271,0.398180,0.059261,0.197633,0.130576,0.380889,0.197846,0.129446,0.298299,-0.107799,0.131965,0.225596,-0.107481,0.132899,0.377921,-0.107938,0.132420,0.298698,-0.190587,0.514272,0.454344,,,,,,,,,,0.097570,0.456532,-0.225020,-0.003357,0.400664,-0.087420,0.052612,0.454710,-0.226279,0.054711,0.392130,-0.053190,0.036128,0.435279,-0.075483,-0.347404,0.519230,-0.062102,-0.393575,0.528556,-0.062047,-0.423242,0.488906,-0.018565,-0.464459,0.498998,0.028011,-0.519828,0.494059,-0.006489
162,0.675000,-0.819131,0.099446,-0.076201,-0.559757,0.007336,0.373843,0.011750,-0.787022,-0.204395,0.190541,-0.550011,-0.355091,0.397886,0.072779,0.000336,-0.000296,0.000244,-1.000000,0.038780,0.137716,0.300299,0.215476,0.140733,0.428296,0.168542,0.141501,0.560884,-0.122256,0.143310,0.486931,-0.123410,0.141717,0.557680,0.231199,0.121969,0.562597,0.039378,0.124791,0.299010,0.039145,0.124132,0.380482,0.039004,0.126106,0.223177,0.196030,0.127568,0.218640,-0.325374,0.398210,0.059006,0.197630,0.130589,0.380877,0.197848,0.129466,0.298285,-0.107792,0.131982,0.225579,-0.107478,0.132914,0.377906,-0.107945,0.132445,0.298693,-0.190607,0.514345,0.454327,,,,,,,,,,0.096877,0.456126,-0.225336,-0.003668,0.400467,-0.087469,0.051944,0.454518,-0.226434,0.054422,0.391881,-0.053336,0.035861,0.435072,-0.075580,-0.347616,0.519268,-0.062355,-0.393796,0.528577,-0.062276,-0.423400,0.488859,-0.018772,-0.464626,0.498968,0.027815,-0.520007,0.493990,-0.006689
163,0.679167,-0.819028,0.098864,-0.075030,-0.560170,0.007204,0.373637,0.011850,-0.786897,-0.204674,0.190484,-0.550107,-0.355202,0.397914,0.072575,0.000372,-0.000295,0.000240,-1.000000,0.038778,0.137706,0.300294,0.215459,0.140731,0.428300,0.168548,0.141506,0.560872,-0.122256,0.143317,0.486920,-0.123411,0.141719,0.557676,0.231197,0.121985,0.562596,0.039375,0.124806,0.299004,0.039147,0.124135,0.380471,0.038913,0.126152,0.223254,0.196019,0.127577,0.218645,-0.325487,0.398244,0.058752,0.197622,0.130604,0.380874,0.197837,0.129465,0.298283,-0.107800,0.131988,0.225574,-0.107473,0.132910,0.377901,-0.107964,0.132473,0.298710,-0.190621,0.514442,0.454348,,,,,,,,,,0.096265,0.455827,-0.225546,-0.004025,0.400272,-0.087483,0.051072,0.453951,-0.226221,0.054117,0.391603,-0.053456,0.035563,0.434812,-0.075668,-0.347842,0.519283,-0.062577,-0.394004,0.528567,-0.062492,-0.423574,0.488810,-0.018985,-0.464806,0.498938,0.027622,-0.520208,0.493911,-0.006865
164,0.683333,-0.819193,0.099148,-0.073682,-0.560057,0.006994,0.373415,0.011740,-0.786831,-0.204907,0.190523,-0.550100,-0.355316,0.397921,0.072356,0.000396,-0.000290,0.000253,-1.000000,0.038773,0.137693,0.300290,0.215453,0.140720,0.428293,0.168540,0.141494,0.560876,-0.122263,0.143316,0.486918,-0.123418,0.141725,0.557666,0.231188,0.121985,0.562594,0.039379,0.124796,0.299000,0.039135,0.124137,0.380476,0.038836,0.126201,0.223319,0.196002,0.127562,0.218639,-0.325584,0.398279,0.058518,0.197611,0.130588,0.380873,0.197824,0.129458,0.298281,-0.107814,0.131975,0.225566,-0.107490,0.132914,0.377891,-0.107977,0.132488,0.298724,-0.190643,0.514544,0.454363,,,,,,,,,,0.095675,0.455544,-0.225742,-0.004427,0.400152,-0.087384,0.050698,0.453933,-0.226659,0.053824,0.391320,-0.053564,0.035281,0.434537,-0.075714,-0.348051,0.519287,-0.062795,-0.394212,0.528563,-0.062685,-0.423754,0.488800,-0.019184,-0.464965,0.498911,0.027436,-0.520373,0.493853,-0.007029
165,0.687500,-0.819216,0.099339,-0.071652,-0.560252,0.006846,0.373215,0.011802,-0.786804,-0.205115,0.190724,-0.549993,-0.355432,0.397892,0.072098,0.000393,-0.000295,0.000241,-1.000000,0.038758,0.137686,0.300294,0.215432,0.140717,0.428295,0.168532,0.141497,0.560875,-0.122280,0.143307,0.486922,-0.123428,0.141711,0.557669,0.231177,0.121976,0.562602,0.039366,0.124785,0.299002,0.039130,0.124127,0.380478,0.038801,0.126174,0.223335,0.195998,0.127550,0.218640,-0.325683,0.398316,0.058293,0.197597,0.130570,0.380874,0.197808,0.129455,0.298279,-0.107821,0.131970,0.225572,-0.107483,0.132911,0.377894,-0.107998,0.132490,0.298743,-0.190659,0.514654,0.454376,,,,,,,,,,0.094995,0.455126,-0.225969,-0.004840,0.399986,-0.087241,0.050020,0.453686,-0.226752,0.053524,0.391005,-0.053629,0.035006,0.434278,-0.075730,-0.348244,0.519260,-0.063050,-0.394420,0.528564,-0.062895,-0.423938,0.488791,-0.019392,-0.465126,0.498882,0.027261,-0.520533,0.493805,-0.007174
