Time,X,Y,Z,w,x,y,z,X,Y,Z,w,x,y,z,X,Y,Z,w,x,y,z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.687500,0.052984,0.380569,-0.050609,-0.642329,-0.759104,-0.048339,0.094007,0.311457,0.300268,0.193298,-0.502630,-0.659687,0.235442,-0.506699,0.039072,0.138478,0.299964,-1.000000,-0.000692,0.000668,0.000168,0.038989,0.124340,0.380436,0.038885,0.127136,0.223128,0.328258,0.310614,0.247033,0.039135,0.125314,0.298932,0.195494,0.129279,0.218401,-0.107708,0.133396,0.225693,0.197938,0.130476,0.298255,-0.107693,0.133081,0.298555,0.197772,0.131027,0.380880,-0.107547,0.133622,0.377896,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.691667,0.053039,0.380523,-0.050576,-0.642361,-0.759076,-0.048357,0.094006,0.311489,0.300185,0.193314,-0.502532,-0.659592,0.235450,-0.506915,0.039062,0.138462,0.299948,-1.000000,-0.000650,0.000673,0.000178,0.038987,0.124333,0.380411,0.038892,0.127124,0.223108,0.328294,0.310514,0.247060,0.039143,0.125299,0.298920,0.195501,0.129260,0.218397,-0.107709,0.133400,0.225674,0.197939,0.130463,0.298237,-0.107691,0.133075,0.298525,0.197763,0.131023,0.380865,-0.107552,0.133604,0.377878,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.695833,0.053104,0.380457,-0.050535,-0.642367,-0.759068,-0.048339,0.094038,0.311532,0.300114,0.193337,-0.502449,-0.659485,0.235476,-0.507125,0.039072,0.138474,0.299937,-1.000000,-0.000672,0.000690,0.000157,0.038996,0.124331,0.380404,0.038908,0.127095,0.223097,0.328350,0.310385,0.247213,0.039161,0.125285,0.298910,0.195512,0.129266,0.218413,-0.107697,0.133398,0.225654,0.197955,0.130455,0.298226,-0.107682,0.133078,0.298504,0.197767,0.131020,0.380860,-0.107533,0.133598,0.377860,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.700000,0.053148,0.380409,-0.050493,-0.642395,-0.759046,-0.048324,0.094035,0.311564,0.300050,0.193377,-0.502402,-0.659384,0.235491,-0.507296,0.039069,0.138533,0.299938,-0.999999,-0.000817,0.000765,0.000230,0.038987,0.124329,0.380398,0.038896,0.127095,0.223089,0.328389,0.310300,0.247293,0.039153,0.125281,0.298908,0.195511,0.129245,0.218453,-0.107707,0.133399,0.225629,0.197937,0.130443,0.298224,-0.107690,0.133087,0.298496,0.197756,0.131025,0.380855,-0.107551,0.133602,0.377835,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.704167,0.053190,0.380383,-0.050456,-0.642442,-0.759005,-0.048203,0.094106,0.311623,0.299989,0.193416,-0.502331,-0.659323,0.235444,-0.507467,0.039060,0.138551,0.299911,-0.999999,-0.000830,0.000762,0.000221,0.038988,0.124347,0.380369,0.038897,0.127096,0.223061,0.328423,0.310264,0.247382,0.039153,0.125286,0.298881,0.195507,0.129270,0.218465,-0.107695,0.133411,0.225588,0.197940,0.130468,0.298198,-0.107693,0.133099,0.298464,0.197760,0.131044,0.380843,-0.107557,0.133618,0.377793,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.708333,0.053226,0.380358,-0.050418,-0.642463,-0.758994,-0.048231,0.094038,0.311713,0.299908,0.193461,-0.502194,-0.659382,0.235310,-0.507588,0.039051,0.138574,0.299886,-0.999999,-0.000843,0.000779,0.000245,0.038964,0.124365,0.380349,0.038884,0.127121,0.223038,0.328458,0.310201,0.247446,0.039133,0.125316,0.298853,0.195488,0.129285,0.218462,-0.107699,0.133425,0.225572,0.197920,0.130481,0.298182,-0.107718,0.133115,0.298443,0.197751,0.131054,0.380839,-0.107576,0.133642,0.377762,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.712500,0.053254,0.380342,-0.050375,-0.642494,-0.758972,-0.048086,0.094082,0.312051,0.299620,0.193437,-0.501324,-0.660297,0.234658,-0.507561,0.039032,0.138737,0.299822,-0.999999,-0.001348,0.000687,0.000325,0.038956,0.124373,0.380326,0.038875,0.127129,0.223019,0.328496,0.310196,0.247524,0.039130,0.125329,0.298830,0.195474,0.129282,0.218459,-0.107691,0.133445,0.225563,0.197912,0.130489,0.298164,-0.107733,0.133127,0.298419,0.197761,0.131060,0.380832,-0.107586,0.133645,0.377745,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.716667,0.053261,0.380306,-0.050324,-0.642516,-0.758966,-0.047997,0.094022,0.312112,0.299503,0.193456,-0.501143,-0.660329,0.234601,-0.507724,0.039025,0.138783,0.299815,-0.999999,-0.001442,0.000683,0.000348,0.038941,0.124378,0.380327,0.038855,0.127141,0.223018,0.328417,0.310261,0.247645,0.039110,0.125331,0.298826,0.195432,0.129316,0.218461,-0.107681,0.133444,0.225573,0.197896,0.130516,0.298169,-0.107757,0.133130,0.298413,0.197767,0.131064,0.380838,-0.107600,0.133665,0.377739,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.720833,0.053265,0.380269,-0.050267,-0.642510,-0.758985,-0.047811,0.094004,0.311939,0.299682,0.193654,-0.501956,-0.659348,0.235011,-0.508007,0.039029,0.138793,0.299823,-0.999999,-0.001480,0.000673,0.000357,0.038936,0.124388,0.380330,0.038869,0.127143,0.223019,0.328483,0.310231,0.247723,0.039111,0.125338,0.298832,0.195420,0.129355,0.218466,-0.107676,0.133439,0.225583,0.197892,0.130511,0.298170,-0.107751,0.133128,0.298416,0.197777,0.131067,0.380851,-0.107595,0.133658,0.377747,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.725000,0.053244,0.380214,-0.050194,-0.642493,-0.759023,-0.047704,0.093869,0.311994,0.299629,0.193766,-0.501949,-0.659292,0.234909,-0.508132,0.039016,0.138786,0.299849,-0.999999,-0.001472,0.000667,0.000359,0.038931,0.124400,0.380360,0.038850,0.127153,0.223058,0.328514,0.310213,0.247840,0.039099,0.125350,0.298873,0.195408,0.129354,0.218489,-0.107693,0.133437,0.225616,0.197889,0.130514,0.298201,-0.107767,0.133138,0.298456,0.197772,0.131067,0.380871,-0.107605,0.133676,0.377783,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.729167,0.053237,0.380173,-0.050137,-0.642476,-0.759055,-0.047563,0.093797,0.312027,0.299607,0.193867,-0.502021,-0.659178,0.234897,-0.508216,0.039024,0.138816,0.299887,-0.999999,-0.001576,0.000718,0.000425,0.038946,0.124389,0.380380,0.038855,0.127159,0.223076,0.328635,0.310184,0.247905,0.039113,0.125341,0.298893,0.195417,0.129358,0.218489,-0.107698,0.133428,0.225632,0.197896,0.130508,0.298219,-0.107751,0.133125,0.298474,0.197764,0.131071,0.380879,-0.107598,0.133663,0.377806,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.733333,0.053210,0.380120,-0.050092,-0.642428,-0.759121,-0.047491,0.093622,0.312040,0.299590,0.193958,-0.502089,-0.659090,0.234899,-0.508261,0.039017,0.138831,0.299907,-0.999998,-0.001610,0.000713,0.000429,0.038945,0.124382,0.380401,0.038859,0.127157,0.223100,0.328700,0.310151,0.247973,0.039120,0.125341,0.298905,0.195430,0.129339,0.218471,-0.107721,0.133424,0.225649,0.197897,0.130510,0.298236,-0.107741,0.133131,0.298499,0.197739,0.131069,0.380877,-0.107599,0.133663,0.377834,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.737500,0.053197,0.380069,-0.050069,-0.642355,-0.759215,-0.047502,0.093361,0.312119,0.299539,0.194039,-0.502034,-0.659101,0.234757,-0.508366,0.039013,0.138748,0.299899,-0.999999,-0.001409,0.000645,0.000361,0.038965,0.124376,0.380399,0.038872,0.127158,0.223090,0.328853,0.310124,0.247998,0.039126,0.125340,0.298900,0.195443,0.129353,0.218442,-0.107736,0.133429,0.225637,0.197915,0.130503,0.298232,-0.107720,0.133113,0.298501,0.197721,0.131066,0.380857,-0.107571,0.133652,0.377851,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.741667,0.053159,0.380030,-0.050008,-0.642282,-0.759313,-0.047494,0.093075,0.312165,0.299496,0.194129,-0.502029,-0.659078,0.234690,-0.508433,0.039005,0.138731,0.299915,-0.999999,-0.001364,0.000640,0.000352,0.038967,0.124378,0.380413,0.038878,0.127152,0.223109,0.328949,0.310049,0.248062,0.039125,0.125352,0.298916,0.195462,0.129309,0.218427,-0.107751,0.133433,0.225648,0.197914,0.130499,0.298246,-0.107717,0.133122,0.298519,0.197711,0.131080,0.380846,-0.107568,0.133640,0.377880,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.745833,0.053148,0.379984,-0.049957,-0.642263,-0.759358,-0.047436,0.092860,0.312188,0.299488,0.194241,-0.502121,-0.658940,0.234696,-0.508518,0.039030,0.138514,0.299959,-1.000000,-0.000710,0.000663,0.000162,0.038988,0.124361,0.380438,0.038888,0.127155,0.223135,0.329035,0.310015,0.248143,0.039142,0.125339,0.298946,0.195492,0.129305,0.218409,-0.107754,0.133429,0.225657,0.197934,0.130497,0.298264,-0.107694,0.133110,0.298549,0.197698,0.131072,0.380853,-0.107558,0.133639,0.377904,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.750000,0.053044,0.379864,-0.049954,-0.642029,-0.759601,-0.046736,0.092846,0.312218,0.299449,0.194363,-0.502155,-0.658854,0.234704,-0.508592,0.039033,0.138553,0.300008,-0.999999,-0.000856,0.000727,0.000249,0.038981,0.124361,0.380483,0.038883,0.127153,0.223169,0.329159,0.309964,0.248226,0.039133,0.125333,0.298988,0.195494,0.129285,0.218438,-0.107761,0.133421,0.225689,0.197925,0.130490,0.298302,-0.107696,0.133109,0.298593,0.197701,0.131047,0.380886,-0.107558,0.133632,0.377937,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.754167,0.052916,0.379553,-0.049853,-0.641704,-0.759851,-0.045297,0.093757,0.312286,0.299408,0.194497,-0.502181,-0.658798,0.234662,-0.508658,0.039044,0.138517,0.300030,-0.999999,-0.000817,0.000723,0.000262,0.038989,0.124337,0.380506,0.038884,0.127133,0.223191,0.329211,0.309919,0.248340,0.039140,0.125321,0.299011,0.195497,0.129287,0.218447,-0.107756,0.133401,0.225719,0.197930,0.130473,0.298326,-0.107683,0.133079,0.298623,0.197722,0.131028,0.380915,-0.107553,0.133618,0.377957,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.758333,0.052942,0.379510,-0.049785,-0.641678,-0.759888,-0.045313,0.093633,0.312367,0.299356,0.194622,-0.502134,-0.658822,0.234583,-0.508711,0.039045,0.138552,0.300049,-0.999999,-0.000903,0.000729,0.000257,0.038977,0.124340,0.380523,0.038870,0.127140,0.223213,0.329276,0.309861,0.248451,0.039130,0.125318,0.299028,0.195496,0.129262,0.218483,-0.107746,0.133392,0.225749,0.197920,0.130474,0.298342,-0.107700,0.133083,0.298637,0.197740,0.131024,0.380941,-0.107556,0.133613,0.377964,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.762500,0.053093,0.379535,-0.049688,-0.641843,-0.759731,-0.045948,0.093462,0.312487,0.299301,0.194732,-0.502059,-0.658873,0.234438,-0.508785,0.039054,0.138558,0.300034,-0.999999,-0.000926,0.000725,0.000262,0.038989,0.124336,0.380505,0.038876,0.127139,0.223194,0.329333,0.309829,0.248527,0.039135,0.125312,0.299004,0.195491,0.129270,0.218455,-0.107716,0.133408,0.225742,0.197918,0.130484,0.298319,-0.107700,0.133078,0.298622,0.197770,0.131024,0.380943,-0.107557,0.133612,0.377955,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.766667,0.053281,0.379708,-0.049714,-0.642021,-0.759625,-0.047379,0.092375,0.312600,0.299231,0.194813,-0.501934,-0.658988,0.234301,-0.508822,0.039042,0.138529,0.299994,-0.999999,-0.000804,0.000655,0.000214,0.038975,0.124349,0.380471,0.038870,0.127148,0.223165,0.329311,0.309861,0.248628,0.039123,0.125339,0.298977,0.195475,0.129284,0.218431,-0.107703,0.133415,0.225743,0.197917,0.130488,0.298289,-0.107712,0.133094,0.298590,0.197783,0.131027,0.380929,-0.107559,0.133629,0.377925,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.770833,0.053341,0.379664,-0.049703,-0.641963,-0.759673,-0.047364,0.092396,0.312717,0.299168,0.194890,-0.501809,-0.659090,0.234185,-0.508867,0.039051,0.138544,0.299959,-0.999999,-0.000834,0.000656,0.000200,0.038980,0.124353,0.380432,0.038878,0.127144,0.223127,0.329373,0.309799,0.248795,0.039131,0.125325,0.298935,0.195473,0.129318,0.218405,-0.107687,0.133418,0.225720,0.197925,0.130491,0.298257,-0.107705,0.133097,0.298545,0.197795,0.131035,0.380899,-0.107562,0.133629,0.377898,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.775000,0.053369,0.379602,-0.049677,-0.641895,-0.759731,-0.047353,0.092401,0.312812,0.299099,0.194970,-0.501679,-0.659188,0.234106,-0.508904,0.039035,0.138566,0.299945,-0.999999,-0.000860,0.000657,0.000210,0.038963,0.124360,0.380421,0.038869,0.127141,0.223120,0.329420,0.309789,0.248903,0.039123,0.125331,0.298929,0.195476,0.129296,0.218424,-0.107696,0.133420,0.225701,0.197915,0.130494,0.298248,-0.107718,0.133107,0.298529,0.197772,0.131036,0.380894,-0.107576,0.133629,0.377883,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.779167,0.053422,0.379537,-0.049657,-0.641829,-0.759776,-0.047305,0.092511,0.312915,0.299036,0.195051,-0.501557,-0.659248,0.234002,-0.508995,0.039039,0.138592,0.299944,-0.999999,-0.000935,0.000738,0.000265,0.038969,0.124354,0.380409,0.038881,0.127128,0.223104,0.329473,0.309763,0.248997,0.039135,0.125323,0.298912,0.195468,0.129306,0.218443,-0.107700,0.133419,0.225672,0.197924,0.130480,0.298238,-0.107710,0.133108,0.298505,0.197765,0.131056,0.380878,-0.107565,0.133640,0.377863,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.783333,0.053460,0.379478,-0.049636,-0.641756,-0.759829,-0.047262,0.092608,0.313016,0.298970,0.195119,-0.501385,-0.659366,0.233913,-0.509052,0.039005,0.138788,0.299902,-0.999999,-0.001532,0.000706,0.000433,0.038963,0.124362,0.380400,0.038873,0.127129,0.223091,0.329522,0.309757,0.249092,0.039130,0.125324,0.298905,0.195463,0.129303,0.218461,-0.107707,0.133424,0.225636,0.197911,0.130487,0.298230,-0.107723,0.133111,0.298490,0.197742,0.131055,0.380870,-0.107575,0.133652,0.377839,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.787500,0.053507,0.379433,-0.049621,-0.641709,-0.759857,-0.047156,0.092749,0.313139,0.298895,0.195178,-0.501205,-0.659482,0.233789,-0.509136,0.039018,0.138602,0.299891,-0.999999,-0.000926,0.000743,0.000248,0.038959,0.124378,0.380368,0.038881,0.127132,0.223059,0.329574,0.309741,0.249181,0.039133,0.125328,0.298869,0.195450,0.129327,0.218453,-0.107713,0.133437,0.225593,0.197911,0.130494,0.298206,-0.107720,0.133119,0.298461,0.197744,0.131080,0.380839,-0.107578,0.133647,0.377795,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.791667,0.053540,0.379377,-0.049591,-0.641652,-0.759901,-0.047117,0.092805,0.313226,0.298840,0.195238,-0.501058,-0.659565,0.233744,-0.509195,0.038987,0.138781,0.299828,-0.999999,-0.001447,0.000659,0.000353,0.038951,0.124382,0.380345,0.038862,0.127143,0.223042,0.329594,0.309745,0.249263,0.039114,0.125330,0.298851,0.195431,0.129329,0.218455,-0.107731,0.133442,0.225572,0.197903,0.130498,0.298188,-0.107746,0.133126,0.298442,0.197719,0.131078,0.380833,-0.107594,0.133666,0.377772,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.795833,0.053591,0.379341,-0.049558,-0.641617,-0.759933,-0.047136,0.092779,0.313313,0.298797,0.195313,-0.500973,-0.659600,0.233743,-0.509233,0.038990,0.138784,0.299812,-0.999999,-0.001459,0.000667,0.000357,0.038947,0.124381,0.380332,0.038859,0.127129,0.223027,0.329699,0.309665,0.249366,0.039121,0.125327,0.298839,0.195429,0.129343,0.218451,-0.107709,0.133445,0.225553,0.197905,0.130507,0.298169,-0.107742,0.133118,0.298424,0.197739,0.131082,0.380818,-0.107585,0.133662,0.377749,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.800000,0.053612,0.379295,-0.049495,-0.641604,-0.759948,-0.047045,0.092792,0.313369,0.298768,0.195399,-0.500935,-0.659589,0.233813,-0.509253,0.038990,0.138851,0.299828,-0.999998,-0.001650,0.000720,0.000428,0.038943,0.124373,0.380341,0.038867,0.127123,0.223029,0.329761,0.309620,0.249471,0.039114,0.125332,0.298847,0.195431,0.129320,0.218466,-0.107705,0.133437,0.225567,0.197901,0.130495,0.298178,-0.107748,0.133127,0.298429,0.197746,0.131066,0.380837,-0.107592,0.133663,0.377759,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.804167,0.053640,0.379254,-0.049435,-0.641603,-0.759956,-0.046923,0.092795,0.313439,0.298745,0.195509,-0.500943,-0.659525,0.233847,-0.509313,0.039016,0.138639,0.299864,-0.999999,-0.001034,0.000757,0.000280,0.038960,0.124359,0.380350,0.038878,0.127118,0.223038,0.329846,0.309564,0.249567,0.039132,0.125307,0.298854,0.195457,0.129301,0.218473,-0.107682,0.133425,0.225584,0.197914,0.130484,0.298189,-0.107730,0.133118,0.298441,0.197766,0.131049,0.380848,-0.107576,0.133641,0.377763,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.808333,0.053642,0.379212,-0.049365,-0.641597,-0.759978,-0.046930,0.092654,0.313471,0.298745,0.195627,-0.501006,-0.659423,0.233924,-0.509347,0.039003,0.138623,0.299886,-0.999999,-0.001018,0.000741,0.000291,0.038958,0.124350,0.380374,0.038877,0.127105,0.223063,0.329916,0.309502,0.249653,0.039134,0.125304,0.298876,0.195468,0.129285,0.218479,-0.107692,0.133409,0.225610,0.197916,0.130469,0.298202,-0.107729,0.133105,0.298461,0.197773,0.131038,0.380861,-0.107576,0.133623,0.377784,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.812500,0.053639,0.379173,-0.049307,-0.641568,-0.760024,-0.046869,0.092510,0.313542,0.298724,0.195738,-0.501002,-0.659363,0.233907,-0.509436,0.039015,0.138629,0.299895,-0.999999,-0.001053,0.000736,0.000289,0.038978,0.124338,0.380379,0.038892,0.127091,0.223072,0.330076,0.309462,0.249723,0.039147,0.125290,0.298882,0.195489,0.129271,0.218458,-0.107676,0.133412,0.225626,0.197928,0.130453,0.298210,-0.107705,0.133093,0.298469,0.197779,0.131034,0.380866,-0.107565,0.133615,0.377803,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.816667,0.053628,0.379134,-0.049280,-0.641564,-0.760035,-0.046728,0.092516,0.313571,0.298721,0.195824,-0.501003,-0.659303,0.233977,-0.509481,0.038998,0.138589,0.299889,-0.999999,-0.000931,0.000656,0.000224,0.038980,0.124341,0.380381,0.038893,0.127105,0.223075,0.330146,0.309400,0.249781,0.039149,0.125290,0.298888,0.195488,0.129276,0.218431,-0.107693,0.133422,0.225630,0.197931,0.130461,0.298212,-0.107702,0.133106,0.298474,0.197764,0.131026,0.380856,-0.107564,0.133617,0.377821,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.820833,0.053620,0.379111,-0.049236,-0.641526,-0.760086,-0.046673,0.092383,0.313648,0.298698,0.195909,-0.500926,-0.659324,0.233965,-0.509535,0.039000,0.138576,0.299888,-0.999999,-0.000894,0.000647,0.000225,0.038990,0.124353,0.380376,0.038903,0.127116,0.223070,0.330209,0.309363,0.249842,0.039153,0.125314,0.298876,0.195502,0.129277,0.218392,-0.107708,0.133422,0.225626,0.197949,0.130465,0.298201,-0.107687,0.133103,0.298471,0.197755,0.131048,0.380840,-0.107551,0.133615,0.377832,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.825000,0.053595,0.379098,-0.049163,-0.641530,-0.760101,-0.046588,0.092278,0.313695,0.298669,0.196001,-0.500813,-0.659344,0.233988,-0.509609,0.038901,0.138359,0.299869,-1.000000,-0.000197,0.000554,-0.000080,0.038979,0.124358,0.380395,0.038893,0.127138,0.223093,0.330257,0.309327,0.249931,0.039135,0.125317,0.298906,0.195498,0.129288,0.218384,-0.107722,0.133438,0.225637,0.197929,0.130481,0.298224,-0.107694,0.133107,0.298503,0.197728,0.131057,0.380831,-0.107555,0.133631,0.377868,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.829167,0.053574,0.379092,-0.049079,-0.641542,-0.760115,-0.046530,0.092109,0.313754,0.298649,0.196129,-0.500766,-0.659311,0.233981,-0.509702,0.038892,0.138318,0.299897,-1.000000,-0.000107,0.000558,-0.000084,0.038986,0.124345,0.380433,0.038890,0.127144,0.223126,0.330295,0.309294,0.250051,0.039143,0.125332,0.298936,0.195501,0.129290,0.218408,-0.107743,0.133435,0.225651,0.197935,0.130492,0.298257,-0.107688,0.133101,0.298542,0.197707,0.131064,0.380853,-0.107547,0.133630,0.377892,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.833333,0.053557,0.379090,-0.048968,-0.641578,-0.760102,-0.046472,0.091993,0.313801,0.298617,0.196266,-0.500688,-0.659318,0.233990,-0.509765,0.038874,0.138356,0.299948,-1.000000,-0.000211,0.000614,-0.000032,0.038978,0.124362,0.380481,0.038867,0.127153,0.223172,0.330309,0.309287,0.250176,0.039132,0.125348,0.298986,0.195471,0.129314,0.218442,-0.107757,0.133432,0.225682,0.197911,0.130490,0.298303,-0.107702,0.133096,0.298593,0.197702,0.131058,0.380887,-0.107564,0.133645,0.377939,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.837500,0.053403,0.378844,-0.048830,-0.641328,-0.760280,-0.044923,0.093034,0.313895,0.298573,0.196396,-0.500553,-0.659348,0.233950,-0.509876,0.038863,0.138558,0.299952,-1.000000,-0.000846,0.000595,0.000146,0.038973,0.124359,0.380507,0.038868,0.127167,0.223202,0.330339,0.309245,0.250379,0.039124,0.125348,0.299017,0.195458,0.129337,0.218467,-0.107752,0.133426,0.225710,0.197913,0.130510,0.298334,-0.107696,0.133103,0.298621,0.197712,0.131052,0.380911,-0.107566,0.133651,0.377965,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.841667,0.053408,0.378846,-0.048731,-0.641346,-0.760284,-0.044996,0.092835,0.313950,0.298537,0.196501,-0.500430,-0.659395,0.234015,-0.509907,0.038850,0.138590,0.299963,-0.999999,-0.000897,0.000581,0.000152,0.038963,0.124376,0.380526,0.038852,0.127173,0.223223,0.330374,0.309210,0.250484,0.039107,0.125364,0.299035,0.195427,0.129362,0.218484,-0.107756,0.133428,0.225737,0.197893,0.130525,0.298350,-0.107724,0.133113,0.298638,0.197717,0.131061,0.380938,-0.107586,0.133647,0.377977,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.845833,0.053579,0.379100,-0.048693,-0.641628,-0.760101,-0.046413,0.091687,0.314007,0.298516,0.196588,-0.500332,-0.659385,0.234087,-0.509982,0.038857,0.138590,0.299956,-0.999999,-0.000888,0.000590,0.000158,0.038955,0.124375,0.380512,0.038846,0.127184,0.223211,0.330382,0.309198,0.250567,0.039103,0.125369,0.299024,0.195414,0.129394,0.218493,-0.107736,0.133446,0.225752,0.197895,0.130536,0.298344,-0.107727,0.133115,0.298626,0.197736,0.131073,0.380949,-0.107577,0.133659,0.377971,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.850000,0.053587,0.379111,-0.048611,-0.641662,-0.760092,-0.046466,0.091492,0.314068,0.298481,0.196669,-0.500221,-0.659386,0.234119,-0.510076,0.038836,0.138607,0.299923,-0.999999,-0.000891,0.000497,0.000110,0.038951,0.124387,0.380498,0.038838,0.127186,0.223195,0.330414,0.309159,0.250659,0.039099,0.125380,0.299014,0.195405,0.129387,0.218487,-0.107724,0.133447,0.225761,0.197884,0.130540,0.298333,-0.107742,0.133126,0.298601,0.197750,0.131078,0.380953,-0.107584,0.133678,0.377950,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.854167,0.053634,0.379123,-0.048536,-0.641676,-0.760094,-0.046569,0.091328,0.314125,0.298466,0.196746,-0.500169,-0.659350,0.234191,-0.510140,0.038862,0.138572,0.299921,-0.999999,-0.000837,0.000601,0.000138,0.038956,0.124387,0.380470,0.038853,0.127177,0.223165,0.330467,0.309133,0.250730,0.039114,0.125365,0.298976,0.195406,0.129392,0.218469,-0.107702,0.133451,0.225749,0.197895,0.130533,0.298302,-0.107731,0.133112,0.298574,0.197769,0.131071,0.380945,-0.107576,0.133654,0.377936,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.858333,0.053982,0.378678,-0.048573,-0.640797,-0.760973,-0.050198,0.088208,0.314174,0.298452,0.196836,-0.500152,-0.659260,0.234222,-0.510259,0.038854,0.138562,0.299892,-1.000000,-0.000798,0.000533,0.000083,0.038957,0.124377,0.380452,0.038863,0.127161,0.223153,0.330531,0.309077,0.250832,0.039117,0.125346,0.298966,0.195428,0.129349,0.218476,-0.107696,0.133436,0.225740,0.197906,0.130512,0.298291,-0.107725,0.133117,0.298545,0.197777,0.131064,0.380936,-0.107575,0.133651,0.377912,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.862500,0.054014,0.378678,-0.048502,-0.640793,-0.760982,-0.050149,0.088179,0.314211,0.298462,0.196930,-0.500204,-0.659106,0.234288,-0.510376,0.038876,0.138552,0.299889,-1.000000,-0.000800,0.000642,0.000118,0.038974,0.124355,0.380425,0.038877,0.127134,0.223118,0.330610,0.309036,0.250918,0.039136,0.125323,0.298931,0.195446,0.129339,0.218474,-0.107681,0.133424,0.225707,0.197919,0.130499,0.298261,-0.107714,0.133110,0.298514,0.197785,0.131065,0.380913,-0.107570,0.133638,0.377881,,,,,,,,,,,,,,,,,,,,,,,,,,,
